"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Urban India Family Restaurant"|"400"|"North Indian,Fast Food"|"Kanpur"|"Panki"|"https://www.zomato.com/kanpur/urban-india-family-restaurant-panki/info"|"15"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Good"|"3.7"|"82"
"New Tiwari Sweets"|"150"|"Mithai,Street Food,North Indian,South Indian,Fast Food"|"Kanpur"|"Jajmau"|"https://www.zomato.com/kanpur/new-tiwari-sweets-jajmau/info"|"15"|"Sweet Shop"|"11am to 10pm(Mon-Sun)"|"Good"|"3.6"|"55"
"Delhi Darbar"|"500"|"North Indian,Chinese,Fast Food"|"Kanpur"|"Shastri Nagar"|"https://www.zomato.com/kanpur/delhi-darbar-shastri-nagar/info"|"15"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"Average"|"2.6"|"116"
"Kathi Junction"|"400"|"Fast Food"|"Kanpur"|"Swaroop Nagar"|"https://www.zomato.com/kanpur/kathi-junction-swaroop-nagar/info"|"15"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Average"|"2.7"|"71"
"Cafe Nu"|"500"|"Cafe"|"Kanpur"|"Mall Road"|"https://www.zomato.com/kanpur/cafe-nu-mall-road/info"|"15"|"Café"|"8am to 10pm(Mon-Sat),9am to 4pm(Sun)"|"Very Good"|"4.0"|"65"
"Google Fast Food"|"200"|"Fast Food,Chinese"|"Kanpur"|"Nandlal Chawraha"|"https://www.zomato.com/kanpur/google-fast-food-nandlal-chawraha/info"|"15"|"Quick Bites"|"2pm to 10pm(Mon-Sun)"|"Good"|"3.8"|"87"
"Muradabadi Chicken Biryani & Hyderabadi Chicken Biryani"|"200"|"Biryani"|"Kanpur"|"Kakadeo"|"https://www.zomato.com/kanpur/muradabadi-chicken-biryani-hyderabadi-chicken-biryani-kakadeo/info"|"15"|"Quick Bites"|"11am to 1030pm(Mon-Sun)"|"Good"|"3.8"|"139"
"Rain Foresto Cafe"|"700"|"North Indian,Chinese"|"Kanpur"|"Azad Nagar"|"https://www.zomato.com/kanpur/rain-foresto-cafe-azad-nagar/info"|"15"|"Casual Dining"|"11am to 1030pm(Mon-Sun)"|"Good"|"3.9"|"46"
"Goli Vada Pav"|"200"|"Street Food"|"Kanpur"|"Birhana Road"|"https://www.zomato.com/kanpur/goli-vada-pav-birhana-road/info"|"15"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Good"|"3.7"|"86"
"Samosa 0512"|"100"|"Street Food"|"Kanpur"|"Birhana Road"|"https://www.zomato.com/kanpur/samosa-0512-1-birhana-road/info"|"15"|"Quick Bites"|"1036am to 1036pm(Mon),11am to 10pm..."|"Good"|"3.7"|"57"
"Pahalwan Ji Ka Special Mattha"|"100"|"Healthy Food,Juices"|"Kanpur"|"Mall Road"|"https://www.zomato.com/kanpur/pahalwan-ji-ka-special-mattha-mall-road/info"|"15"|"none"|"6am to 1pm(Mon-Sun)"|"Very Good"|"4.1"|"73"
"Ram Corner"|"150"|"Mithai,Bakery,Chinese"|"Kanpur"|"Saket Nagar"|"https://www.zomato.com/kanpur/ram-corner-saket-nagar/info"|"15"|"Sweet Shop"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"65"
"Swad Fast Food"|"250"|"Burger,Chinese,Fast Food"|"Kanpur"|"Kidwai Nagar Market"|"https://www.zomato.com/kanpur/swad-fast-food-kidwai-nagar-market/info"|"15"|"Quick Bites"|"10am to 1030pm(Mon-Sun)"|"Good"|"3.6"|"77"
"Madras Cafe"|"200"|"South Indian"|"Kanpur"|"Lal Bangla"|"https://www.zomato.com/kanpur/madras-cafe-lal-bangla/info"|"15"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Good"|"3.8"|"47"
"Sanjha Chulha Restaurant"|"1200"|"Mughlai,North Indian"|"Kanpur"|"Nandlal Chawraha"|"https://www.zomato.com/kanpur/sanjha-chulha-restaurant-nandlal-chawraha/info"|"15"|"Casual Dining"|"2pm to 11pm(Mon-Sun)"|"Good"|"3.7"|"122"
