"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Boathouse Indian Restaurant"|"600"|"South Indian,North Indian,Chinese,Biryani"|"Puducherry"|"Murangapakkam"|"https://www.zomato.com/puducherry/boathouse-indian-restaurant-murangapakkam/info"|"19"|"Quick Bites"|"1130am to 11pm(Mon-Sun)"|"Average"|"3.3"|"17"
"HOTEL SUMITH PALACE"|"500"|"Chettinad,Biryani,Chinese,North Indian"|"Puducherry"|"MG Road"|"https://www.zomato.com/puducherry/hotel-sumith-palace-mg-road/info"|"19"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"2.9"|"6"
"Theres Fast Food"|"250"|"Fast Food"|"Puducherry"|"Villianur"|"https://www.zomato.com/puducherry/theres-fast-food-villianur/info"|"19"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"The Gaanesh Restaurant"|"350"|"South Indian"|"Puducherry"|"Mudaliarpet"|"https://www.zomato.com/puducherry/the-gaanesh-restaurant-mudaliarpet/info"|"19"|"Casual Dining"|"6am to 11pm(Mon-Sun)"|"Average"|"2.8"|"20"
"Smiles N Shakes"|"250"|"Desserts,Ice Cream,Beverages"|"Puducherry"|"MG Road"|"https://www.zomato.com/puducherry/smiles-n-shakes-1-mg-road/info"|"19"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Bufelo Grill"|"400"|"Sandwich,Fast Food,Italian,Burger,Pizza"|"Puducherry"|"White Town"|"https://www.zomato.com/puducherry/bufelo-grill-white-town/info"|"19"|"Quick Bites"|"1130am to 11pm(Mon-Sun)"|"Average"|"3.0"|"4"
"Mallu's Hut"|"200"|"Fast Food"|"Puducherry"|"Gandhinagar"|"https://www.zomato.com/puducherry/mallus-hut-gandhinagar/info"|"19"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"20"
"Hotel Rassi"|"350"|"Biryani,South Indian"|"Puducherry"|"Mudaliarpet"|"https://www.zomato.com/puducherry/hotel-rassi-mudaliarpet/info"|"19"|"Quick Bites"|"4pm to 1130pm(Mon-Sun)"|"Average"|"3.2"|"12"
"Jumpin Bar & Restaurant - Hotel Golden Sun Inn"|"500"|"Finger Food,North Indian"|"Puducherry"|"Heritage Town"|"https://www.zomato.com/puducherry/jumpin-bar-restaurant-hotel-golden-sun-inn-heritage-town/info"|"19"|"Bar"|"11am to 11pm(Mon-Sun)"|"Average"|"3.0"|"6"
"Hotel Runitha"|"400"|"South Indian,Biryani"|"Puducherry"|"Mudaliarpet"|"https://www.zomato.com/puducherry/hotel-runitha-mudaliarpet/info"|"19"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Delhi Chilly"|"250"|"North Indian,Chinese"|"Puducherry"|"Heritage Town"|"https://www.zomato.com/puducherry/delhi-chilly-1-heritage-town/info"|"19"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Average"|"3.1"|"5"
"Hotel Continental Bar & Restaurant"|"850"|"Chinese,Continental,North Indian"|"Puducherry"|"White Town"|"https://www.zomato.com/puducherry/hotel-continental-bar-restaurant-white-town/info"|"19"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"9"
"Chennai Qurbhani Biryani Hotel"|"200"|"Biryani"|"Puducherry"|"MG Road"|"https://www.zomato.com/puducherry/chennai-qurbhani-biryani-hotel-mg-road/info"|"19"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Kitchen No.7"|"150"|"Fast Food,Desserts,Beverages"|"Puducherry"|"White Town"|"https://www.zomato.com/puducherry/kitchen-no-7-white-town/info"|"19"|"Quick Bites"|"5pm to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"BBQ Ride"|"500"|"North Indian"|"Puducherry"|"White Town"|"https://www.zomato.com/puducherry/bbq-ride-white-town/info"|"19"|"none"|"5pm to 11pm(Mon-Sun)"|"Average"|"3.0"|"7"
