"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Delight fast food and restaurant"|"250"|"North Indian,Chinese,Arabian"|"Mangalore"|"Kankanady"|"https://www.zomato.com/mangalore/delight-fast-food-and-restaurant-kankanady/info"|"31"|"none"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Gadiyar Restaurant"|"300"|"South Indian,Mangalorean,Chinese"|"Mangalore"|"Kottara"|"https://www.zomato.com/mangalore/gadiyar-restaurant-kottara/info"|"31"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Garlick Restaurant"|"400"|"North Indian,Chinese,South Indian"|"Mangalore"|"Hampankatta"|"https://www.zomato.com/mangalore/garlick-restaurant-hampankatta/info"|"31"|"Quick Bites"|"730am to 11pm(Mon-Sun)"|"Average"|"2.9"|"4"
"Dinner Table"|"200"|"Fast Food,Biryani,Arabian"|"Mangalore"|"Kankanady"|"https://www.zomato.com/mangalore/dinner-table-kankanady/info"|"31"|"none"|"12noon to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Sai Sagar"|"300"|"South Indian"|"Mangalore"|"Kottara"|"https://www.zomato.com/mangalore/sai-sagar-kottara/info"|"31"|"Casual Dining"|"9am to 1130pm(Mon-Sun)"|"Average"|"2.9"|"4"
"Foodline-IN"|"200"|"Fast Food,Biryani,Arabian"|"Mangalore"|"Mallikatte"|"https://www.zomato.com/mangalore/foodline-in-mallikatte/info"|"31"|"none"|"12noon to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Matbakh Thalassery Kitchen"|"500"|"Kerala,South Indian,North Indian,Chinese,Biryani"|"Mangalore"|"Bunder"|"https://www.zomato.com/mangalore/matbakh-thalassery-kitchen-bunder/info"|"31"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Kodial Vegetarian Restaurant"|"300"|"South Indian"|"Mangalore"|"Thokottu"|"https://www.zomato.com/mangalore/kodial-vegetarian-restaurant-thokottu/info"|"31"|"Quick Bites"|"630am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"IFC"|"200"|"Arabian,Burger,Chinese"|"Mangalore"|"Hampankatta"|"https://www.zomato.com/mangalore/ifc-hampankatta/info"|"31"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Kudla Fast food"|"200"|"Mangalorean,Chinese"|"Mangalore"|"Kottara"|"https://www.zomato.com/mangalore/kudla-fast-food-kottara/info"|"31"|"none"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Silver Fish"|"200"|"Seafood,Mangalorean"|"Mangalore"|"Surathkal"|"https://www.zomato.com/mangalore/silver-fish-surathkal/info"|"31"|"none"|"12noon to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Under The Above"|"700"|"Chinese,Continental,North Indian"|"Mangalore"|"Trishna Hotels"|"https://www.zomato.com/mangalore/under-the-above-kavoor/info"|"31"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Himalaya"|"400"|"Biryani,Chinese"|"Mangalore"|"Hampankatta"|"https://www.zomato.com/mangalore/hotel-himalaya-hampankatta/info"|"31"|"Quick Bites"|"7am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Ice 'N' Spice Restaurant"|"350"|"South Indian,Arabian,Chinese,Fast Food"|"Mangalore"|"Kavoor"|"https://www.zomato.com/mangalore/ice-n-spice-restaurant-kavoor/info"|"31"|"Quick Bites"|"8am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Kwality Walls Icecream Parlour"|"300"|"Ice Cream"|"Mangalore"|"Kavoor"|"https://www.zomato.com/mangalore/kwality-walls-icecream-parlour-kavoor/info"|"31"|"Dessert Parlor"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
