"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Icycreamz"|"200"|"Ice Cream,Desserts,Fast Food,Beverages"|"Mangalore"|"Bendoor"|"https://www.zomato.com/mangalore/icycreamz-bendoor/info"|"4"|"Dessert Parlor"|"11am to 11pm(Mon-Sun)"|"Good"|"3.9"|"139"
"Chilly Limon"|"250"|"Arabian,Biryani,Kebab"|"Mangalore"|"Bendoor"|"https://www.zomato.com/mangalore/chilly-limon-1-bendoor/info"|"4"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.9"|"133"
"Donut Magic"|"250"|"Bakery,Cafe,Desserts,Beverages"|"Mangalore"|"Lalbagh"|"https://www.zomato.com/mangalore/donut-magic-1-lalbagh/info"|"4"|"Café"|"11am to 11pm(Mon,Tue,Wed,Thu,Sat,Sun),3pm..."|"Very Good"|"4.1"|"148"
"Chef's Restaurant"|"400"|"Italian,Chinese,Burger,Steak,Biryani"|"Mangalore"|"Kodailbail"|"https://www.zomato.com/mangalore/chefs-restaurant-kodailbail/info"|"4"|"Casual Dining"|"1030am to 330pm,630pm to 11pm(Mon-Sun)"|"Good"|"3.8"|"178"
"Mexican Hot n Spicy"|"400"|"Mexican"|"Mangalore"|"Kankanady"|"https://www.zomato.com/mangalore/mexican-hot-n-spicy-kankanady/info"|"4"|"Quick Bites"|"11am to 11pm(Mon,Tue,Wed,Thu,Sat,Sun),145pm..."|"Very Good"|"4.1"|"138"
"Meenu Oota da Mane"|"600"|"Seafood"|"Mangalore"|"Kodailbail"|"https://www.zomato.com/mangalore/meenu-oota-da-mane-kodailbail/info"|"4"|"Casual Dining"|"12noon to 330pm,7pm to 11pm(Mon-Sun)"|"Very Good"|"4.1"|"144"
"Mumbai Street Kitchen"|"500"|"Maharashtrian"|"Mangalore"|"KS Rao Nagar"|"https://www.zomato.com/mangalore/mumbai-street-kitchen-ks-rao-nagar/info"|"4"|"Quick Bites"|"7am to 11pm(Mon-Sun)"|"Good"|"3.9"|"137"
"Juice Romantic"|"400"|"Biryani,North Indian,Chinese,Rolls,Beverages"|"Mangalore"|"Kadri"|"https://www.zomato.com/mangalore/juice-romantic-kadri/info"|"4"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Very Good"|"4.0"|"174"
"Pop Tate's Eatery"|"400"|"Biryani,Charcoal Chicken,Rolls,Fast Food"|"Mangalore"|"Balmatta"|"https://www.zomato.com/mangalore/pop-tates-eatery-balmatta/info"|"4"|"Casual Dining"|"5pm to 11pm(Mon-Sun)"|"Very Good"|"4.0"|"204"
"McDonald's"|"500"|"Fast Food,Burger"|"Mangalore"|"City Center Mall-- Hampankatta"|"https://www.zomato.com/mangalore/mcdonalds-ks-rao-nagar/info"|"4"|"Quick Bites"|"11am to 1am(Mon-Sun)"|"Good"|"3.8"|"121"
"Dinki Dine"|"500"|"North Indian,Chinese,South Indian,Burger,Desserts,Beverages"|"Mangalore"|"Kadri"|"https://www.zomato.com/mangalore/dinki-dine-kadri/info"|"4"|"Café"|"7am to 1030pm(Mon-Sun)"|"Very Good"|"4.2"|"318"
"New Biryani Paradise"|"350"|"Biryani,North Indian,Chinese"|"Mangalore"|"Kankanady"|"https://www.zomato.com/mangalore/new-biryani-paradise-kankanady/info"|"4"|"Casual Dining"|"11am to 330pm,6pm to 11pm(Mon-Sun)"|"Good"|"3.6"|"176"
"Ideal's"|"300"|"Ice Cream,Desserts,Beverages"|"Mangalore"|"Hampankatta"|"https://www.zomato.com/mangalore/ideals-1-hampankatta/info"|"4"|"Dessert Parlor"|"9am to 9pm(Mon-Sun)"|"Excellent"|"4.5"|"531"
"Wok & Fork"|"300"|"Fast Food,Momos"|"Mangalore"|"Lalbagh"|"https://www.zomato.com/mangalore/wok-fork-lalbagh/info"|"4"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.8"|"137"
"Crave Desserts & Bakes"|"200"|"Desserts,Bakery,Beverages"|"Mangalore"|"Balmatta"|"https://www.zomato.com/mangalore/crave-desserts-bakes-balmatta/info"|"4"|"Dessert Parlor"|"11am to 1030pm(Mon-Sun)"|"Very Good"|"4.3"|"407"
