"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Food Darbar"|"200"|"Chinese,Fast Food"|"Lucknow"|"Aashiana"|"https://www.zomato.com/lucknow/food-darbar-aashiana/info"|"109"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Mughal Darbar"|"500"|"North Indian,Mughlai"|"Lucknow"|"Aliganj"|"https://www.zomato.com/lucknow/mughal-darbar-aliganj/info"|"109"|"Casual Dining"|"8am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Parantha Pundit"|"250"|"North Indian"|"Lucknow"|"Hazratganj"|"https://www.zomato.com/lucknow/parantha-pundit-hazratganj/info"|"109"|"none"|"11am to 8pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Cake Worker"|"100"|"Chinese"|"Lucknow"|"Indira Nagar"|"https://www.zomato.com/lucknow/cake-worker-indira-nagar/info"|"109"|"Quick Bites"|"8am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Bajpai Paan Shop"|"0"|"Paan"|"Lucknow"|"Rajajipuram"|"https://www.zomato.com/lucknow/bajpai-paan-shop-rajajipuram/info"|"109"|"none"|"9am to 11am(Mon-Sun)"|"None"|"NEW"|"NEW"
"Trups Thaath Baath"|"700"|"Rajasthani"|"Lucknow"|"Gomti Nagar"|"https://www.zomato.com/lucknow/trups-thaath-baath-gomti-nagar/info"|"109"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"BBQ Nation Delivery"|"200"|"BBQ,Biryani,Chinese,North Indian"|"Lucknow"|"Aliganj"|"https://www.zomato.com/lucknow/bbq-nation-delivery-1-aliganj/info"|"109"|"none"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Khan Sama"|"300"|"North Indian,Chinese,Mughlai"|"Lucknow"|"Indira Nagar"|"https://www.zomato.com/lucknow/khan-sama-indira-nagar/info"|"109"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Jalsa Restaurant"|"200"|"Chinese,Roast Chicken,Kebab,North Indian"|"Lucknow"|"Indira Nagar"|"https://www.zomato.com/lucknow/jalsa-restaurant-indira-nagar/info"|"109"|"Casual Dining"|"1230pm to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Om Puri Bhandar"|"200"|"North Indian"|"Lucknow"|"Aliganj"|"https://www.zomato.com/lucknow/om-puri-bhandar-aliganj/info"|"109"|"Quick Bites"|"10am to 8pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"U.S.Pizza"|"500"|"Pizza,Salad"|"Lucknow"|"Sahara Ganj Mall-- Hazratganj"|"https://www.zomato.com/lucknow/u-s-pizza-hazratganj/info"|"109"|"Food Court"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Food Haat"|"200"|"North Indian,Fast Food"|"Lucknow"|"Alambagh"|"https://www.zomato.com/lucknow/food-haat-alambagh/info"|"109"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Barkat Restaurant"|"350"|"Mughlai,Biryani,North Indian"|"Lucknow"|"Hazratganj"|"https://www.zomato.com/lucknow/barkat-restaurant-hazratganj/info"|"109"|"Casual Dining"|"10am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Al-baik Rj Crispy"|"300"|"Fast Food"|"Lucknow"|"Hazratganj"|"https://www.zomato.com/lucknow/al-baik-rj-crispy-hazratganj/info"|"109"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"The Jail Van"|"350"|"North Indian"|"Lucknow"|"Aliganj"|"https://www.zomato.com/lucknow/the-jail-van-aliganj/info"|"109"|"Food Truck"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
