"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Handi Restaurant"|"1000"|"North Indian,Chinese"|"Lucknow"|"Aashiana"|"https://www.zomato.com/lucknow/handi-restaurant-aashiana/info"|"83"|"Casual Dining"|"7am to 11pm(Mon-Sun)"|"Average"|"2.9"|"6"
"Uncle Chinese"|"500"|"Chinese"|"Lucknow"|"Gomti Nagar"|"https://www.zomato.com/lucknow/uncle-chinese-gomti-nagar/info"|"83"|"Quick Bites"|"11am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Lajeez"|"500"|"North Indian,Indian"|"Lucknow"|"Indira Nagar"|"https://www.zomato.com/lucknow/lajeez-indira-nagar/info"|"83"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"7"
"The  Khana Khazana"|"500"|"Chinese,North Indian,South Indian"|"Lucknow"|"Alambagh"|"https://www.zomato.com/lucknow/the-khana-khazana-alambagh/info"|"83"|"Casual Dining"|"1130am to 1030pm(Mon-Sun)"|"Average"|"3.2"|"15"
"Jhanvi Foods"|"250"|"Chinese,North Indian"|"Lucknow"|"Gomti Nagar"|"https://www.zomato.com/lucknow/jhanvi-foods-gomti-nagar/info"|"83"|"none"|"6am to 559am(Mon-Sun)"|"Not rated"|"-"|"-"
"Lazzat Non Veg Point"|"400"|"Mughlai"|"Lucknow"|"Aliganj"|"https://www.zomato.com/lucknow/lazzat-non-veg-point-aliganj/info"|"83"|"none"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Delight Foods"|"0"|"North Indian,Chinese"|"Lucknow"|"Indira Nagar"|"https://www.zomato.com/lucknow/delight-foods-1-indira-nagar/info"|"83"|"Casual Dining"|"10am to 11pm(Mon-Sun)"|"Average"|"3.2"|"8"
"Petuks Kitchen"|"150"|"North Indian,Bengali"|"Lucknow"|"Gomti Nagar"|"https://www.zomato.com/lucknow/petuks-kitchen-gomti-nagar/info"|"83"|"Quick Bites"|"9am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Rita Ice Cream"|"150"|"Ice Cream"|"Lucknow"|"Indira Nagar"|"https://www.zomato.com/lucknow/rita-ice-cream-indira-nagar/info"|"83"|"Dessert Parlor"|"9am to 10pm(Mon-Sun)"|"Average"|"3.0"|"6"
"Sai Kripa Fast Food Corner"|"200"|"Fast Food,Chinese"|"Lucknow"|"Charbagh"|"https://www.zomato.com/lucknow/sai-kripa-fast-food-corner-charbagh/info"|"83"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"14"
"Amritsari Soya Chaap"|"200"|"North Indian"|"Lucknow"|"Gomti Nagar"|"https://www.zomato.com/lucknow/amritsari-soya-chaap-gomti-nagar/info"|"83"|"Quick Bites"|"4pm to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Mama Biryani"|"150"|"Biryani,Kebab,Indian"|"Lucknow"|"Alambagh"|"https://www.zomato.com/lucknow/mama-biryani-1-alambagh/info"|"83"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"2.7"|"17"
"Active Foods"|"300"|"Fast Food"|"Lucknow"|"Gomti Nagar"|"https://www.zomato.com/lucknow/active-foods-gomti-nagar/info"|"83"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Average"|"3.1"|"6"
"Curry & Rice"|"300"|"Street Food,Chinese,North Indian,South Indian"|"Lucknow"|"Aliganj"|"https://www.zomato.com/lucknow/curry-rice-aliganj/info"|"83"|"Quick Bites"|"12noon to 1030pm(Mon-Sun)"|"Average"|"3.1"|"4"
"Lucknow Zaiak"|"250"|"Biryani,North Indian"|"Lucknow"|"Indira Nagar"|"https://www.zomato.com/lucknow/lucknow-zaiak-indira-nagar/info"|"83"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Average"|"3.0"|"6"
