"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Roll Express"|"300"|"Momos,Roast Chicken,BBQ,Rolls,Afghan"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/roll-express-ana-sagar-lake/info"|"2"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"130"
"Kebabs & Curries Company"|"750"|"North Indian,Chinese,Mughlai,Rolls"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/kebabs-curries-company-ana-sagar-lake/info"|"2"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.7"|"118"
"Paapi पेट The Restaurant"|"200"|"Biryani,Roast Chicken,North Indian,Mughlai"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/paapi-the-restaurant-ana-sagar-lake/info"|"2"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"121"
"Old Mahadev Ka Dhaba"|"300"|"North Indian,Rajasthani"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/old-mahadev-ka-dhaba-ana-sagar-lake/info"|"2"|"Dhaba"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"102"
"Pizza Hut"|"600"|"Pizza"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/pizza-hut-ana-sagar-lake/info"|"2"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"179"
"Kha Lo"|"150"|"Burger,Beverages,Fast Food,Sandwich,Italian,Pizza,Chinese"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/kha-lo-ana-sagar-lake/info"|"2"|"Quick Bites"|"11am to 1030pm(Mon-Sun)"|"Good"|"3.7"|"109"
"Khokha"|"600"|"Cafe"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/khokha-ana-sagar-lake/info"|"2"|"Café"|"1030am to 1030pm(Mon-Sun)"|"Average"|"3.3"|"117"
"Mamta Sweets"|"400"|"South Indian,Fast Food,Italian,Chinese,Bakery,Mithai"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/mamta-sweets-ana-sagar-lake/info"|"2"|"Sweet Shop"|"11am to 11pm(Mon-Sun)"|"Good"|"3.9"|"86"
"Mr Beans Pizza"|"400"|"Pizza"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/mr-beans-pizza-ana-sagar-lake/info"|"2"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"99"
"Mamta Ice Breaker"|"400"|"South Indian,Fast Food,Italian,Chinese"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/mamta-ice-breaker-ana-sagar-lake/info"|"2"|"Dessert Parlor"|"1130am to 1230AM(Mon-Sun)"|"Good"|"3.7"|"50"
"Ambrosia Restaurant"|"600"|"North Indian"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/ambrosia-restaurant-ana-sagar-lake/info"|"2"|"Casual Dining"|"7am to 11pm(Mon-Sun)"|"Good"|"3.5"|"102"
"Cake Craft By Mango Masala"|"470"|"Desserts,Bakery"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/cake-craft-by-mango-masala-ana-sagar-lake/info"|"2"|"Dessert Parlor"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"90"
"Subway"|"500"|"Healthy Food,Sandwich,Salad"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/subway-ana-sagar-lake/info"|"2"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Good"|"3.6"|"93"
"Mamaji's Chicken Point"|"450"|"North Indian,Roast Chicken,BBQ,Mughlai,Kebab,Awadhi"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/mamajis-chicken-point-ana-sagar-lake/info"|"2"|"Quick Bites"|"1pm to 11pm(Mon-Sun)"|"Good"|"3.5"|"87"
"Sunny Di Hatti Amritsari"|"400"|"Beverages,Fast Food,North Indian,Chinese"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/sunny-di-hatti-amritsari-ana-sagar-lake/info"|"2"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.6"|"89"
