"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Deshi tadka"|"150"|"North Indian,Fast Food"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/deshi-tadka-ana-sagar-lake/info"|"7"|"Food Truck"|"(Mon-Sun)"|"Average"|"3.2"|"8"
"Pehli Manzil"|"300"|"Continental,Biryani,Beverages,South Indian,Italian,North Indian,Chinese,Rajasthani"|"Ajmer"|"Railway Quarters"|"https://www.zomato.com/ajmer/pehli-manzil-railway-quarters/info"|"7"|"Casual Dining"|"7am to 11pm(Mon-Sun)"|"Average"|"3.3"|"46"
"Bunty fast food"|"150"|"Fast Food"|"Ajmer"|"Kotra"|"https://www.zomato.com/ajmer/bunty-fast-food-kotra/info"|"7"|"Quick Bites"|"4pm to 1015pm(Mon-Sun)"|"Average"|"3.2"|"13"
"Azad Sweets"|"150"|"Desserts"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/azad-sweets-ana-sagar-lake/info"|"7"|"Dessert Parlor"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"The Royal Thadi"|"100"|"Fast Food"|"Ajmer"|"Kotra"|"https://www.zomato.com/ajmer/the-royal-thadi-kotra/info"|"7"|"Quick Bites"|"(Mon-Sun)"|"Average"|"3.2"|"8"
"Yummy Tummy (The Food Zone)"|"100"|"Fast Food"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/yummy-tummy-the-food-zone-ana-sagar-lake/info"|"7"|"Quick Bites"|"(Mon-Sun)"|"Average"|"3.2"|"6"
"Jaipur Jungle"|"600"|"Continental,Burger,Beverages,Fast Food,Italian,North Indian,Chinese,Rajasthani"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/jaipur-jungle-ana-sagar-lake/info"|"7"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"37"
"Mast Punjabi Tadka"|"300"|"North Indian"|"Ajmer"|"Ram Ganj"|"https://www.zomato.com/ajmer/mast-punjabi-tadka-ram-ganj/info"|"7"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"28"
"Shakes Pi Yaar"|"100"|"Beverages,Desserts"|"Ajmer"|"Railway Quarters"|"https://www.zomato.com/ajmer/shakes-pi-yaar-railway-quarters/info"|"7"|"Quick Bites"|"11am to 9pm(Mon-Sun)"|"Average"|"3.2"|"5"
"Status By Silver Leaf"|"600"|"North Indian"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/status-by-silver-leaf-ana-sagar-lake/info"|"7"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"45"
"Bambaiya Vada Paw"|"150"|"Fast Food"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/bambaiya-vada-paw-ana-sagar-lake/info"|"7"|"Quick Bites"|"11am to 12midnight(Mon-Sun)"|"None"|"NEW"|"NEW"
"Vijay Bakery"|"200"|"Fast Food,Desserts,Bakery"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/vijay-bakery-ana-sagar-lake/info"|"7"|"Bakery"|"10am to 10pm(Mon-Sun)"|"Average"|"3.3"|"8"
"Kitchen One Fast Food"|"300"|"Fast Food"|"Ajmer"|"Adarsh Nagar"|"https://www.zomato.com/ajmer/kitchen-one-fast-food-adarsh-nagar/info"|"7"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Average"|"3.2"|"13"
"R. R. Chinese"|"300"|"Street Food,Burger,Fast Food,Sandwich,Pizza,Chinese"|"Ajmer"|"Ana Sagar Lake"|"https://www.zomato.com/ajmer/r-r-chinese-ana-sagar-lake/info"|"7"|"Shack"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"Hotel Atlantica"|"300"|"North Indian,Fast Food"|"Ajmer"|"Kotra"|"https://www.zomato.com/ajmer/hotel-atlantica-kotra/info"|"7"|"Fine Dining"|"(Mon-Sun)"|"Average"|"3.2"|"4"
