"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Hungry Folks"|"200"|"Fast Food"|"Vadodara"|"Akota"|"https://www.zomato.com/vadodara/hungry-folks-akota/info"|"78"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Average"|"3.0"|"7"
"Foodle- The Fruit Cafe"|"200"|"Healthy Food"|"Vadodara"|"Alkapuri"|"https://www.zomato.com/vadodara/foodle-the-fruit-cafe-alkapuri/info"|"78"|"Quick Bites"|"5am to 11pm(Mon-Sun)"|"Average"|"3.1"|"5"
"Jalaram Pav Bhaji"|"200"|"Fast Food,Street Food"|"Vadodara"|"Karelibaug"|"https://www.zomato.com/vadodara/jalaram-pav-bhaji-karelibaug/info"|"78"|"Quick Bites"|"6pm to 11pm(Mon-Sun)"|"Average"|"2.9"|"4"
"Shreeji Spice Corner"|"300"|"Fast Food,North Indian,Gujarati"|"Vadodara"|"Madhavpura"|"https://www.zomato.com/vadodara/shreeji-spice-corner-madhavpura/info"|"78"|"Quick Bites"|"7am to 11pm(Mon-Sun)"|"Average"|"2.9"|"6"
"Dangee Dums"|"300"|"Bakery,Desserts"|"Vadodara"|"Diwalipura"|"https://www.zomato.com/vadodara/dangee-dums-diwalipura/info"|"78"|"Bakery"|"10am to 11pm(Mon-Sun)"|"Average"|"3.2"|"6"
"Shree Laxmiraj Hotel"|"350"|"North Indian,Gujarati,Chinese"|"Vadodara"|"Sayajipura"|"https://www.zomato.com/vadodara/shree-laxmiraj-hotel-sayajipura/info"|"78"|"Quick Bites"|"12noon to 330pm,7pm to 12midnight(Mon),12noon..."|"Not rated"|"-"|"-"
"Ganache Patisserie"|"200"|"Desserts,Bakery"|"Vadodara"|"Karelibaug"|"https://www.zomato.com/vadodara/ganache-patisserie-karelibaug/info"|"78"|"Dessert Parlor"|"11am to 11pm(Mon-Sun)"|"Average"|"3.0"|"4"
"Har Bhole Food Zone And Dining Hall"|"200"|"Gujarati"|"Vadodara"|"Kendranagar"|"https://www.zomato.com/vadodara/har-bhole-food-zone-and-dining-hall-kendranagar/info"|"78"|"Quick Bites"|"8am to 3pm,7pm to 11pm(Mon-Sun)"|"Average"|"2.9"|"4"
"Cake Carnival"|"300"|"Bakery,Desserts"|"Vadodara"|"Manjalpur"|"https://www.zomato.com/vadodara/cake-carnival-manjalpur/info"|"78"|"Bakery"|"10am to 11pm(Mon-Sun)"|"Average"|"3.2"|"7"
"Sarthy South Indian"|"300"|"South Indian"|"Vadodara"|"Fatehgunj"|"https://www.zomato.com/vadodara/sarthy-south-indian-fatehgunj/info"|"78"|"Food Court"|"7pm to 1am(Mon-Sun)"|"Average"|"3.0"|"7"
"Chuchu Foodcourt"|"300"|"North Indian,Italian,Chinese"|"Vadodara"|"Sayajigunj"|"https://www.zomato.com/vadodara/chuchu-foodcourt-sayajigunj/info"|"78"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"2.9"|"6"
"Spice Corner"|"250"|"North Indian"|"Vadodara"|"Manjalpur"|"https://www.zomato.com/vadodara/spice-corner-manjalpur/info"|"78"|"Quick Bites"|"11am to 3pm,6pm to 11pm(Mon-Sun)"|"Average"|"3.0"|"4"
"Tandoor- A Garden Restaurant"|"700"|"North Indian,Chinese"|"Vadodara"|"Kendranagar"|"https://www.zomato.com/vadodara/tandoor-a-garden-restaurant-kendranagar/info"|"78"|"Casual Dining"|"8am to 11pm(Mon-Sun)"|"Average"|"3.2"|"5"
"Jolan Restaurant"|"600"|"North Indian,Chinese,Mexican"|"Vadodara"|"Alkapuri"|"https://www.zomato.com/vadodara/jolan-restaurant-alkapuri/info"|"78"|"Quick Bites"|"11am to 3pm,7pm to 11pm(Mon-Sun)"|"Average"|"3.0"|"4"
"New Raja Punjabi & Veg Chinese Food"|"350"|"Chinese,North Indian"|"Vadodara"|"Akota"|"https://www.zomato.com/vadodara/new-raja-punjabi-veg-chinese-food-akota/info"|"78"|"Casual Dining"|"11am to 3pm,6pm to 11pm(Mon-Sun)"|"Average"|"2.9"|"5"
