"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Abhiruchi Gruh Udyog"|"150"|"Maharashtrian"|"Nashik"|"Parijat Nagar"|"https://www.zomato.com/nashik/abhiruchi-gruh-udyog-parijat-nagar/info"|"24"|"none"|"3pm to 9pm(Mon-Sat),Closed(Sun)"|"Not rated"|"-"|"-"
"Om Enterprises"|"250"|"Pizza,Fast Food"|"Nashik"|"Parijat Nagar"|"https://www.zomato.com/nashik/om-enterprises-parijat-nagar/info"|"24"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Aao Kabhi Haveli Pe"|"400"|"Fast Food,Beverages"|"Nashik"|"College Road"|"https://www.zomato.com/nashik/aao-kabhi-haveli-pe-college-road/info"|"24"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"The Byellow Factory"|"200"|"Fast Food,Street Food"|"Nashik"|"Panchavati"|"https://www.zomato.com/nashik/the-byellow-factory-panchavati/info"|"24"|"Quick Bites"|"8am to 8pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Balaji Lunch Home"|"150"|"North Indian"|"Nashik"|"Panchavati"|"https://www.zomato.com/nashik/balaji-lunch-home-panchavati/info"|"24"|"Quick Bites"|"9am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Madhuram Cafe"|"300"|"North Indian"|"Nashik"|"Nashik Road"|"https://www.zomato.com/nashik/madhuram-cafe-nashik-road-nasik/info"|"24"|"Quick Bites"|"9am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"FoodRaven - The Delivery Kitchen"|"500"|"North Indian"|"Nashik"|"College Road"|"https://www.zomato.com/nashik/foodraven-the-delivery-kitchen-college-road/info"|"24"|"none"|"12noon to 3pm,7pm to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Olive Green Family Restaurant"|"450"|"North Indian"|"Nashik"|"Nashik Road"|"https://www.zomato.com/nashik/olive-green-family-restaurant-nashik-road-nasik/info"|"24"|"Quick Bites"|"10am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Yummy Sandwiches"|"150"|"Fast Food,Beverages,Sandwich"|"Nashik"|"Nashik Road"|"https://www.zomato.com/nashik/yummy-sandwiches-nashik-road-nasik/info"|"24"|"Quick Bites"|"4pm to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"The Green Leaf"|"400"|"Maharashtrian,North Indian"|"Nashik"|"Panchavati"|"https://www.zomato.com/nashik/the-green-leaf-panchavati/info"|"24"|"Quick Bites"|"7am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Mad Over Sandwiches"|"250"|"Sandwich,Fast Food"|"Nashik"|"Panchavati"|"https://www.zomato.com/nashik/mad-over-sandwiches-panchavati/info"|"24"|"Quick Bites"|"9am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Samarth Hotel"|"300"|"Maharashtrian,Fast Food"|"Nashik"|"Parijat Nagar"|"https://www.zomato.com/nashik/samarth-hotel-parijat-nagar/info"|"24"|"Quick Bites"|"9am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Meet Town Cafe"|"250"|"Fast Food,Maharashtrian"|"Nashik"|"Panchavati"|"https://www.zomato.com/nashik/meet-town-cafe-panchavati/info"|"24"|"Quick Bites"|"9am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Nehru Garden Katta"|"300"|"North Indian,Biryani"|"Nashik"|"Panchavati"|"https://www.zomato.com/nashik/nehru-garden-katta-panchavati/info"|"24"|"Quick Bites"|"9am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Choughule Mithai"|"200"|"Mithai"|"Nashik"|"Panchavati"|"https://www.zomato.com/nashik/choughule-mithai-panchavati/info"|"24"|"Sweet Shop"|"9am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
