"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Chaat Bazaar"|"300"|"Street Food"|"Bengaluru"|"Forum Neighbourhood Mall-- Whitefield"|"https://www.zomato.com/bangalore/chaat-bazaar-whitefield/info"|"327"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Good"|"3.6"|"35"
"The IT Crowd"|"400"|"North Indian,Burger,Sandwich,Chinese"|"Bengaluru"|"Whitefield"|"https://www.zomato.com/bangalore/the-it-crowd-whitefield-bangalore/info"|"327"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Average"|"2.8"|"21"
"Hungry Walker"|"400"|"Indonesian,Thai,Vietnamese,Asian,Chinese,Continental,Malaysian"|"Bengaluru"|"Indiranagar"|"https://www.zomato.com/bangalore/hungry-walker-indiranagar/info"|"327"|"none"|"Closed(Mon),11am to 11pm(Tue-Sun)"|"Very Good"|"4.0"|"43"
"South Point Pub"|"800"|"North Indian,Seafood,Chinese"|"Bengaluru"|"Basavanagudi"|"https://www.zomato.com/bangalore/south-point-pub-1-basavanagudi/info"|"327"|"Bar"|"1130am to 1130pm(Mon-Sun)"|"Average"|"3.4"|"11"
"A3 Nuwang Kitchen"|"300"|"Chinese,North Indian"|"Bengaluru"|"Ejipura"|"https://www.zomato.com/bangalore/a3-nuwang-kitchen-ejipura/info"|"327"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.7"|"43"
"Bademiyan Kebabs"|"600"|"Kebab,Hyderabadi,Biryani,Charcoal Chicken"|"Bengaluru"|"Orion Mall-- Malleshwaram"|"https://www.zomato.com/bangalore/bademiyan-kebabs-malleshwaram/info"|"327"|"Casual Dining"|"11am to 10pm(Mon-Sun)"|"Good"|"3.8"|"86"
"New Udupi Grand"|"300"|"South Indian,North Indian,Chinese"|"Bengaluru"|"JP Nagar"|"https://www.zomato.com/bangalore/new-udupi-grand-jp-nagar/info"|"327"|"Quick Bites"|"7am to 1030pm(Mon-Sun)"|"Good"|"3.5"|"48"
"Ruchi's Corner"|"200"|"Fast Food"|"Bengaluru"|"Banashankari"|"https://www.zomato.com/bangalore/ruchis-corner-banashankari/info"|"327"|"Quick Bites"|"1230pm to 1130pm(Mon-Sun)"|"Average"|"2.7"|"122"
"Roadhouse Kafe"|"400"|"Fast Food,Burger"|"Bengaluru"|"Hennur"|"https://www.zomato.com/bangalore/roadhouse-kafe-1-hennur/info"|"327"|"Quick Bites"|"1230pm to 930pm(Mon,Wed,Thu,Fri,Sat,Sun)..."|"Good"|"3.8"|"39"
"Arogya Thaana"|"200"|"Beverages,Sandwich"|"Bengaluru"|"Whitefield"|"https://www.zomato.com/bangalore/arogya-thaana-whitefield/info"|"327"|"Beverage Shop"|"2pm to 11pm(Mon),9am to 11pm(Tue-Sun)"|"Good"|"3.8"|"72"
"Juice Lounge"|"250"|"Beverages,Healthy Food"|"Bengaluru"|"BTM"|"https://www.zomato.com/bangalore/juice-lounge-btm/info"|"327"|"Beverage Shop"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"28"
"JFD Cafe"|"400"|"Cafe"|"Bengaluru"|"HSR"|"https://www.zomato.com/bangalore/jfd-cafe-hsr/info"|"327"|"Café"|"9am to 1030pm(Mon-Sun)"|"Average"|"2.9"|"38"
"Shanthi Sagar"|"400"|"South Indian,North Indian,Chinese"|"Bengaluru"|"Uttarahalli"|"https://www.zomato.com/bangalore/shanthi-sagar-uttarahalli-bangalore/info"|"327"|"Casual Dining"|"8am to 1030pm(Mon-Sun)"|"Average"|"3.1"|"28"
"Navya's"|"800"|"Hyderabadi,Biryani,North Indian"|"Bengaluru"|"Bommanahalli"|"https://www.zomato.com/bangalore/navyas-bommanahalli-bangalore/info"|"327"|"Casual Dining"|"1am to 2am,11am to 4pm,7pm to 12midnight(Mon-Sun)"|"Poor"|"2.4"|"49"
"Taishty"|"200"|"North Indian"|"Bengaluru"|"Whitefield"|"https://www.zomato.com/bangalore/taishty-1-whitefield/info"|"327"|"Quick Bites"|"Closed(Mon),830am to 2pm,530pm to 1030pm..."|"Good"|"3.7"|"68"
