"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Viraj Chicken Corner"|"500"|"North Indian"|"Delhi NCR"|"Rohini"|"https://www.zomato.com/ncr/viraj-chicken-corner-rohini-new-delhi/info"|"964"|"Quick Bites"|"1030am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Govindam"|"200"|"North Indian"|"Delhi NCR"|"Hauz Khas"|"https://www.zomato.com/ncr/govindam-hauz-khas-new-delhi/info"|"964"|"Casual Dining"|"9am to 3pm,4pm to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Pizza & Pasta"|"300"|"Pizza"|"Delhi NCR"|"Uttam Nagar"|"https://www.zomato.com/ncr/pizza-pasta-uttam-nagar-new-delhi/info"|"964"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Chicken On Call"|"400"|"Raw Meats,Mughlai"|"Delhi NCR"|"Sector 71-- Noida"|"https://www.zomato.com/ncr/chicken-on-call-1-sector-71-noida/info"|"964"|"none"|"11am to 9pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed..."|"Not rated"|"-"|"-"
"Thali Dil Se"|"300"|"North Indian"|"Delhi NCR"|"Sector 22-- Dwarka"|"https://www.zomato.com/ncr/thali-dil-se-sector-22-dwarka-new-delhi/info"|"964"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Momo Nation Cafe"|"250"|"Fast Food,Chinese,Momos"|"Delhi NCR"|"Old Railway Road"|"https://www.zomato.com/ncr/momo-nation-cafe-old-railway-road-gurgaon/info"|"964"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Pizza Plus +"|"350"|"Pizza,Fast Food,Chinese"|"Delhi NCR"|"Mukherjee Nagar"|"https://www.zomato.com/ncr/pizza-plus-1-mukherjee-nagar-new-delhi/info"|"964"|"Quick Bites"|"11am to 11pm(Mon),1030am to 11pm(Tue-Sun)"|"Average"|"3.2"|"9"
"Swiss Food"|"550"|"North Indian"|"Delhi NCR"|"Manesar"|"https://www.zomato.com/ncr/swiss-food-manesar-gurgaon/info"|"964"|"none"|"11am to 10pm(Mon-Sun)"|"Average"|"3.2"|"6"
"Himachali Rasoi"|"200"|"North Indian"|"Delhi NCR"|"Mukherjee Nagar"|"https://www.zomato.com/ncr/himachali-rasoi-mukherjee-nagar-new-delhi/info"|"964"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Good"|"3.5"|"23"
"Samber Junction"|"150"|"South Indian"|"Delhi NCR"|"Connaught Place"|"https://www.zomato.com/ncr/samber-junction-connaught-place-new-delhi/info"|"964"|"Quick Bites"|"930am to 630pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Caesar's Kitchen"|"500"|"Chinese,Fast Food"|"Delhi NCR"|"Shipra Mall-- Indirapuram"|"https://www.zomato.com/ncr/caesars-kitchen-indirapuram-ghaziabad/info"|"964"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Chander ki Rasoi"|"300"|"North Indian,Chinese"|"Delhi NCR"|"Sector 14-- Gurgaon"|"https://www.zomato.com/ncr/chander-ki-rasoi-sector-14-gurgaon/info"|"964"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Burgeroolz"|"300"|"Burger,Rolls,Fast Food"|"Delhi NCR"|"Sector 72-- Noida"|"https://www.zomato.com/ncr/burgeroolz-sector-72-noida/info"|"964"|"Quick Bites"|"NA"|"None"|"Opening"|"Opening"
"Apni Rasoi"|"200"|"North Indian,Chinese,Fast Food"|"Delhi NCR"|"Rohini"|"https://www.zomato.com/ncr/apni-rasoi-10-rohini-new-delhi/info"|"964"|"Quick Bites"|"11am to 12noon(Mon-Sun)"|"Average"|"3.2"|"9"
"Bittu Kathi Roll"|"200"|"Rolls"|"Delhi NCR"|"Mayur Vihar Phase 3"|"https://www.zomato.com/ncr/bittu-kathi-roll-mayur-vihar-phase-3-new-delhi/info"|"964"|"Quick Bites"|"4pm to 11pm(Mon-Sun)"|"Average"|"3.0"|"4"
