"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Cakipaste"|"350"|"Bakery,Desserts"|"Pune"|"Sinhgad Road"|"https://www.zomato.com/pune/cakipaste-sinhgad-road/info"|"66"|"Bakery"|"11am to 12midnight(Mon,Tue,Thu,Fri),1pm to ..."|"Good"|"3.9"|"108"
"Coladas"|"1400"|"Finger Food,North Indian,Asian,Continental,Italian"|"Pune"|"City Hub @ WTC-- Kharadi"|"https://www.zomato.com/pune/coladas-kharadi/info"|"66"|"Pub"|"12midnight to 130am,1230pm to 12midnight(Mon-Sun)"|"Very Good"|"4.1"|"567"
"Wink Meet & Eat"|"450"|"Continental,Burger,Fast Food,Italian,Pizza"|"Pune"|"Baner"|"https://www.zomato.com/pune/wink-meet-eat-baner/info"|"66"|"Quick Bites"|"12noon to 12midnight(Mon-Sun)"|"Good"|"3.8"|"208"
"Rudra Pav Bhaji & Juice Bar"|"250"|"Pizza,Burger,Fast Food"|"Pune"|"Aundh"|"https://www.zomato.com/pune/rudra-pav-bhaji-juice-bar-aundh/info"|"66"|"Casual Dining"|"7am to 12midnight(Mon-Sun)"|"Average"|"3.4"|"34"
"The Betel Leaf"|"300"|"Ice Cream,North Indian,Desserts,Paan"|"Pune"|"Erandwane"|"https://www.zomato.com/pune/the-betel-leaf-1-erandwane/info"|"66"|"Dessert Parlor"|"7am to 4am(Mon-Sun)"|"Good"|"3.9"|"47"
"Late Lateef"|"500"|"North Indian,Beverages,Biryani,Ice Cream"|"Pune"|"Aundh"|"https://www.zomato.com/pune/late-lateef-aundh/info"|"66"|"none"|"7pm to 5am(Mon-Sun)"|"Good"|"3.8"|"309"
"Burger Point"|"250"|"Burger,Fast Food"|"Pune"|"Wagholi"|"https://www.zomato.com/pune/burger-point-wagholi/info"|"66"|"Quick Bites"|"1030am to 12midnight(Mon-Sun)"|"Good"|"3.7"|"114"
"Mr. Sponzo"|"150"|"Desserts,Fast Food"|"Pune"|"Wakad"|"https://www.zomato.com/pune/mr-sponzo-1-wakad/info"|"66"|"Dessert Parlor"|"7am to 1230AM(Mon-Sun)"|"Average"|"3.3"|"7"
"Kairee Restaurant"|"300"|"Chinese,North Indian,Seafood,Maharashtrian"|"Pune"|"Baner"|"https://www.zomato.com/pune/kairee-restaurant-baner/info"|"66"|"none"|"11am to 2am(Mon-Sun)"|"Average"|"3.3"|"11"
"Bombay Sub Sandwich"|"400"|"Sandwich"|"Pune"|"Wagholi"|"https://www.zomato.com/pune/bombay-sub-sandwich-wagholi/info"|"66"|"Quick Bites"|"11am to 12midnight(Mon-Sun)"|"None"|"NEW"|"NEW"
"A 2 Z Spicy"|"250"|"North Indian,Chinese"|"Pune"|"Wakad"|"https://www.zomato.com/pune/a-2-z-spicy-wakad/info"|"66"|"none"|"7pm to 3am(Mon-Sun)"|"None"|"NEW"|"NEW"
"Sultan Biryani And Kabab"|"200"|"North Indian,Chinese"|"Pune"|"Lohegaon"|"https://www.zomato.com/pune/sultan-biryani-and-kabab-lohegaon/info"|"66"|"Quick Bites"|"11am to 12midnight(Mon-Sun)"|"None"|"NEW"|"NEW"
"Aditya Foods Indian Bench"|"500"|"Fast Food,North Indian"|"Pune"|"Katraj"|"https://www.zomato.com/pune/aditya-foods-indian-bench-katraj/info"|"66"|"Quick Bites"|"11am to 3am(Mon-Sun)"|"Good"|"3.8"|"159"
"Anu's Chinese Centre"|"200"|"Fast Food,Chinese"|"Pune"|"Hinjawadi"|"https://www.zomato.com/pune/anus-chinese-centre-hinjawadi/info"|"66"|"Quick Bites"|"1130am to 12midnight(Mon-Sun)"|"Average"|"3.1"|"11"
"Café Chocolicious"|"250"|"Fast Food,Beverages"|"Pune"|"Pimpri"|"https://www.zomato.com/pune/café-chocolicious-1-pimpri/info"|"66"|"Quick Bites"|"11am to 1230AM(Mon-Sun)"|"Good"|"3.6"|"39"
