"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"ROTI DA WRAPS"|"300"|"Fast Food"|"Ahmedabad"|"Himalaya Mall-- Gurukul"|"https://www.zomato.com/ahmedabad/roti-da-wraps-gurukul/info"|"40"|"Kiosk"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.8"|"187"
"Zaika Darbar"|"500"|"Arabian,North Indian"|"Ahmedabad"|"Sarkhej"|"https://www.zomato.com/ahmedabad/zaika-darbar-sarkhej/info"|"40"|"Casual Dining"|"12noon to 1115pm(Mon-Sun)"|"Good"|"3.9"|"135"
"Southern Grub"|"550"|"South Indian,Fast Food"|"Ahmedabad"|"Sola"|"https://www.zomato.com/ahmedabad/southern-grub-sola/info"|"40"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"165"
"Alfa"|"750"|"North Indian,Chinese"|"Ahmedabad"|"Sector 16-- Gandhinagar"|"https://www.zomato.com/ahmedabad/alfa-sector-16-gandhinagar/info"|"40"|"Casual Dining"|"1130am to 330pm,630pm to 11pm(Mon-Sun)"|"Average"|"3.4"|"175"
"Chatkazz"|"250"|"Fast Food"|"Ahmedabad"|"Infocity"|"https://www.zomato.com/ahmedabad/chatkazz-infocity-gandhinagar/info"|"40"|"Quick Bites"|"8am to 1030pm(Mon-Sun)"|"Average"|"2.7"|"184"
"One Ten Restaurant"|"550"|"North Indian"|"Ahmedabad"|"Chandkheda"|"https://www.zomato.com/ahmedabad/one-ten-restaurant-chandkheda/info"|"40"|"Casual Dining"|"11am to 3pm,7pm to 11pm(Mon-Sun)"|"Average"|"2.8"|"183"
"Mr. Puff"|"300"|"Bakery,Fast Food"|"Ahmedabad"|"Sola"|"https://www.zomato.com/ahmedabad/mr-puff-sola/info"|"40"|"Bakery"|"10am to 11pm(Mon-Sun)"|"Good"|"3.7"|"173"
"Marky Momos"|"800"|"Momos,Chinese,Italian"|"Ahmedabad"|"Prahlad Nagar"|"https://www.zomato.com/ahmedabad/marky-momos-prahlad-nagar/info"|"40"|"Quick Bites"|"11am to 1130pm(Mon-Fri),11am to 12midnight..."|"Very Good"|"4.2"|"124"
"Punjab Malwa"|"500"|"North Indian"|"Ahmedabad"|"Gota"|"https://www.zomato.com/ahmedabad/punjab-malwa-gota/info"|"40"|"Dhaba"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"128"
"Meals On Wheels"|"500"|"North Indian"|"Ahmedabad"|"Prahlad Nagar"|"https://www.zomato.com/ahmedabad/meals-on-wheels-prahlad-nagar/info"|"40"|"none"|"11am to 4pm,7pm to 11pm(Mon-Sun)"|"Average"|"3.3"|"189"
"Nadan Thattukada"|"550"|"Kerala"|"Ahmedabad"|"Ambavadi"|"https://www.zomato.com/ahmedabad/nadan-thattukada-ambavadi/info"|"40"|"Casual Dining"|"12noon to 330pm,7pm to 11pm(Mon-Sun)"|"Good"|"3.5"|"142"
"Anu's Kitchen"|"300"|"Gujarati"|"Ahmedabad"|"Satellite"|"https://www.zomato.com/ahmedabad/anus-kitchen-satellite/info"|"40"|"none"|"8am to 4pm(Mon-Sun)"|"Very Good"|"4.1"|"100"
"Tulsi Restaurant"|"550"|"North Indian,Chinese"|"Ahmedabad"|"Gulbai Tekra"|"https://www.zomato.com/ahmedabad/tulsi-restaurant-gulbai-tekra/info"|"40"|"Casual Dining"|"11am to 330pm,7pm to 11pm(Mon-Sun)"|"Average"|"3.2"|"157"
"Jajarmaan"|"1300"|"Chinese,North Indian,Mexican,Gujarati"|"Ahmedabad"|"Bodakdev"|"https://www.zomato.com/ahmedabad/jajarmaan-bodakdev/info"|"40"|"Casual Dining"|"11am to 3pm,7pm to 10pm(Mon-Sun)"|"Good"|"3.9"|"137"
"Vipul Dudhiya Sweets"|"250"|"Mithai"|"Ahmedabad"|"Satellite"|"https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-satellite/info"|"40"|"Sweet Shop"|"9am to 9pm(Mon-Sun)"|"Very Good"|"4.1"|"133"
