"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Al Nafoorah Restaurant"|"600"|"South Indian,North Indian,Chinese"|"Trivandrum"|"Kannanthura"|"https://www.zomato.com/trivandrum/al-nafoorah-restaurant-kannanthura/info"|"4"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.9"|"26"
"Pathiris Restaurant"|"1000"|"Kerala"|"Trivandrum"|"Palayam"|"https://www.zomato.com/trivandrum/pathiris-restaurant-palayam/info"|"4"|"Casual Dining"|"1130am to 11pm(Mon-Sun)"|"Average"|"2.6"|"30"
"Steampot"|"500"|"Kerala"|"Trivandrum"|"Palayam"|"https://www.zomato.com/trivandrum/steampot-palayam/info"|"4"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"2.9"|"21"
"Narayana Bhavan Family Restaurant"|"400"|"South Indian"|"Trivandrum"|"Palayam"|"https://www.zomato.com/trivandrum/narayana-bhavan-family-restaurant-palayam/info"|"4"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"19"
"Pinroll"|"500"|"Bakery,Biryani,Hyderabadi"|"Trivandrum"|"Palayam"|"https://www.zomato.com/trivandrum/pinroll-palayam/info"|"4"|"Bakery"|"1130am to 11pm(Mon-Sun)"|"Good"|"3.6"|"12"
"Ambrosia"|"800"|"Cafe,Bakery,Beverages"|"Trivandrum"|"Kulathoor"|"https://www.zomato.com/trivandrum/ambrosia-kulathoor/info"|"4"|"Café"|"11am to 10pm(Mon-Sun)"|"Good"|"3.7"|"48"
"Alibaba & 41 Dishes"|"500"|"Arabian,Beverages,Chinese"|"Trivandrum"|"Sasthamangalam"|"https://www.zomato.com/trivandrum/alibaba-41-dishes-sasthamangalam/info"|"4"|"Casual Dining"|"1130am to 1130pm(Mon-Sun)"|"Average"|"2.7"|"44"
"Square One HomeMade Treats"|"400"|"Bakery"|"Trivandrum"|"Kesavadasapuram"|"https://www.zomato.com/trivandrum/square-one-homemade-treats-kesavadasapuram/info"|"4"|"Bakery"|"10am to 830pm(Mon-Sun)"|"Very Good"|"4.0"|"60"
"Arabeiq paradise"|"500"|"North Indian,South Indian,Continental,Chinese"|"Trivandrum"|"Kulathoor"|"https://www.zomato.com/trivandrum/arabeiq-paradise-kulathoor/info"|"4"|"Casual Dining"|"12noon to 11pm(Mon-Sat),Closed(Sun)"|"Average"|"2.9"|"24"
"Paaykappal"|"800"|"South Indian,North Indian"|"Trivandrum"|"Ambalamukku"|"https://www.zomato.com/trivandrum/paaykappal-ambalamukku/info"|"4"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.8"|"17"
"Unique Brew"|"400"|"Beverages,Cafe"|"Trivandrum"|"Kesavadasapuram"|"https://www.zomato.com/trivandrum/unique-brew-kesavadasapuram/info"|"4"|"Café"|"Closed(Mon),12noon to 11pm(Tue-Sun)"|"Good"|"3.8"|"27"
"Sweet N Spicy"|"400"|"South Indian,North Indian,Chinese"|"Trivandrum"|"Kannanthura"|"https://www.zomato.com/trivandrum/sweet-n-spicy-kannanthura/info"|"4"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"15"
"ZamZam Dosa Hut"|"250"|"South Indian"|"Trivandrum"|"Ambalamukku"|"https://www.zomato.com/trivandrum/zamzam-dosa-hut-ambalamukku/info"|"4"|"Quick Bites"|"730am to 11pm(Mon-Sun)"|"Good"|"3.6"|"38"
"Al Saj Restaurant"|"400"|"South Indian,Arabian"|"Trivandrum"|"Kulathoor"|"https://www.zomato.com/trivandrum/al-saj-restaurant-kulathoor/info"|"4"|"Casual Dining"|"7am to 11pm(Mon-Sun)"|"Good"|"3.7"|"27"
"Kuttanadan Park"|"250"|"South Indian,North Indian,Arabian,Chinese"|"Trivandrum"|"Kovalam"|"https://www.zomato.com/trivandrum/kuttanadan-park-kovalam/info"|"4"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"11"
