"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Babu Biryani Point"|"250"|"Biryani"|"Guntur"|"Srinivasarao Pet"|"https://www.zomato.com/guntur/babu-biryani-point-srinivasarao-pet/info"|"1"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.8"|"186"
"Sri Anjaneya Restaurant"|"350"|"Biryani,North Indian,Chinese"|"Guntur"|"Brodipet"|"https://www.zomato.com/guntur/sri-anjaneya-restaurant-brodipet/info"|"1"|"Casual Dining"|"1030am to 11pm(Mon-Sun)"|"Good"|"3.6"|"903"
"KFC"|"400"|"Burger,Fast Food"|"Guntur"|"Brodipet"|"https://www.zomato.com/guntur/kfc-brodipet/info"|"1"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"873"
"Pizza World"|"350"|"Pizza,Chinese,North Indian,Biryani,Burger,Desserts,Beverages"|"Guntur"|"Brodipet"|"https://www.zomato.com/guntur/pizza-world-brodipet/info"|"1"|"Casual Dining"|"10am to 11pm(Mon-Sun)"|"Good"|"3.8"|"353"
"Sri Sankara Vilas"|"400"|"South Indian,Andhra"|"Guntur"|"Brodipet"|"https://www.zomato.com/guntur/sri-sankara-vilas-brodipet/info"|"1"|"Quick Bites"|"630am to 1030pm(Mon-Sun)"|"Good"|"3.8"|"351"
"Paradise"|"800"|"Biryani,North Indian"|"Guntur"|"Brodipet"|"https://www.zomato.com/guntur/paradise-brodipet/info"|"1"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"811"
"Tomatoes"|"350"|"South Indian,North Indian,Chinese,Biryani,Andhra"|"Guntur"|"Brodipet"|"https://www.zomato.com/guntur/tomatoes-brodipet/info"|"1"|"Casual Dining"|"1130am to 3pm,7pm to 1030pm(Mon-Sun)"|"Good"|"3.7"|"251"
"Viceroy Biryani Point"|"350"|"South Indian,North Indian"|"Guntur"|"Brodipet"|"https://www.zomato.com/guntur/viceroy-biryani-point-brodipet/info"|"1"|"Casual Dining"|"12noon to 330pm,7pm to 1030pm(Mon-Sun)"|"Good"|"3.9"|"600"
"Chennai Thalapakatti Biryani"|"550"|"Biryani"|"Guntur"|"Old Guntur"|"https://www.zomato.com/guntur/chennai-thalapakatti-biryani-old-guntur/info"|"1"|"Quick Bites"|"1130am to 1030pm(Mon-Sun)"|"Good"|"3.6"|"424"
"V Royal Park"|"500"|"Chinese,Indian"|"Guntur"|"Brodipet"|"https://www.zomato.com/guntur/v-royal-park-brodipet/info"|"1"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.8"|"351"
"Bowl & Barbeque"|"550"|"North Indian,Chinese,Seafood,Rolls,BBQ"|"Guntur"|"Brodipet"|"https://www.zomato.com/guntur/bowl-barbeque-brodipet/info"|"1"|"Casual Dining"|"11am to 11pm(Mon),1115am to 11pm(Tue-Sun)"|"Good"|"3.8"|"275"
"Varalakshmi Tiffins"|"200"|"South Indian"|"Guntur"|"Srinivasa Nagar Colony"|"https://www.zomato.com/guntur/varalakshmi-tiffins-srinivasa-nagar-colony/info"|"1"|"Quick Bites"|"630am to 11am,530pm to 11pm(Mon-Sun)"|"Very Good"|"4.1"|"416"
"S R Grand"|"500"|"South Indian,North Indian,Chinese,Biryani,Andhra"|"Guntur"|"Brodipet"|"https://www.zomato.com/guntur/s-r-grand-brodipet/info"|"1"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"447"
"Domino's Pizza"|"750"|"Pizza,Fast Food"|"Guntur"|"Brodipet"|"https://www.zomato.com/guntur/dominos-pizza-brodipet/info"|"1"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"371"
"Pizza World"|"350"|"Pizza,Chinese,Burger,Desserts,Beverages,Bakery"|"Guntur"|"Brodipet"|"https://www.zomato.com/guntur/pizza-world-1-brodipet/info"|"1"|"Casual Dining"|"10am to 11pm(Mon-Sun)"|"Very Good"|"4.0"|"216"
