"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Chai Spot"|"150"|"Beverages,Tea"|"Mysore"|"Jayalakhsmipuram"|"https://www.zomato.com/mysore/chai-spot-jayalakhsmipuram/info"|"20"|"none"|"930am to 915pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Spanish De Monk"|"300"|"Italian,Mexican,Spanish"|"Mysore"|"Chamrajpura"|"https://www.zomato.com/mysore/spanish-de-monk-chamrajpura/info"|"20"|"none"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Hotel Kasthuri Nivasa"|"300"|"South Indian,Biryani"|"Mysore"|"Chamrajpura"|"https://www.zomato.com/mysore/hotel-kasthuri-nivasa-chamrajpura/info"|"20"|"Quick Bites"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"Shree Mahadeshwara Juice Centre"|"70"|"Juices,Sandwich"|"Mysore"|"Bannimantap"|"https://www.zomato.com/mysore/shree-mahadeshwara-juice-centre-bannimantap/info"|"20"|"none"|"9am to 9pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Grand Kitchen"|"400"|"South Indian"|"Mysore"|"Vijay Nagar"|"https://www.zomato.com/mysore/grand-kitchen-1-vijay-nagar/info"|"20"|"none"|"8am to 330pm,630pm to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"La Gardenia"|"1500"|"North Indian,Continental"|"Mysore"|"Hotel Southern Star-- Yadavgiri"|"https://www.zomato.com/mysore/la-gardenia-yadavgiri/info"|"20"|"Casual Dining"|"630am to 10am,1230pm to 3pm,730pm to 11pm..."|"Good"|"3.9"|"78"
"Olives Italian Grill"|"700"|"Continental,Italian,Lebanese"|"Mysore"|"Chamrajpura"|"https://www.zomato.com/mysore/olives-italian-grill-chamrajpura/info"|"20"|"Café"|"24"|"Good"|"3.5"|"52"
"Hotel Ruchi the Prince"|"600"|"North Indian,Chinese,Seafood"|"Mysore"|"Ruchi the Prince-- Vijay Nagar"|"https://www.zomato.com/mysore/hotel-ruchi-the-prince-vijay-nagar/info"|"20"|"Casual Dining"|"11am to 1130pm(Mon-Sun)"|"Good"|"3.8"|"66"
"Vaibhav Annexe"|"550"|"South Indian,Biryani"|"Mysore"|"Chamrajpura"|"https://www.zomato.com/mysore/vaibhav-annexe-2-chamrajpura/info"|"20"|"Casual Dining"|"11am to 11pm(Mon-Sat),8am to 11pm(Sun)"|"Good"|"3.6"|"78"
"Biryani Paradise"|"450"|"Biryani"|"Mysore"|"Bannimantap"|"https://www.zomato.com/mysore/biryani-paradise-bannimantap/info"|"20"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"2.9"|"88"
"Arz Bakes & Snacks"|"250"|"Ice Cream,Beverages,North Indian"|"Mysore"|"Ittige Gudu"|"https://www.zomato.com/mysore/arz-bakes-snacks-ittige-gudu/info"|"20"|"Dessert Parlor"|"830am to 1130pm(Mon-Sun)"|"Good"|"3.6"|"74"
"Crumbs"|"400"|"Burger,Italian,Sandwich,Fast Food,Desserts"|"Mysore"|"Chamrajpura"|"https://www.zomato.com/mysore/crumbs-1-chamrajpura/info"|"20"|"Bakery"|"10am to 11pm(Mon-Sun)"|"Good"|"3.6"|"43"
"Mysore Donne Biryani"|"500"|"Biryani,South Indian"|"Mysore"|"Kuvempunagar"|"https://www.zomato.com/mysore/mysore-donne-biryani-kuvempunagar/info"|"20"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"75"
"Akshaya Restaurant"|"500"|"Biryani,Chinese,North Indian"|"Mysore"|"Vijay Nagar"|"https://www.zomato.com/mysore/akshaya-restaurant-vijay-nagar/info"|"20"|"Casual Dining"|"11am to 330pm,7pm to 11pm(Mon-Sun)"|"Average"|"2.9"|"54"
"Vaibhav Family Restaurant"|"500"|"Biryani,South Indian,North Indian"|"Mysore"|"Kuvempunagar"|"https://www.zomato.com/mysore/vaibhav-family-restaurant-kuvempunagar/info"|"20"|"Casual Dining"|"1230pm to 4pm,7pm to 11pm(Mon-Sun)"|"Good"|"3.5"|"50"
