"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Donne Biriyani Mane"|"300"|"Biryani,South Indian"|"Mysore"|"Vijay Nagar"|"https://www.zomato.com/mysore/donne-biriyani-mane-vijay-nagar/info"|"8"|"Quick Bites"|"Closed(Mon),11am to 330pm,630pm to 1030pm..."|"Good"|"3.7"|"125"
"New Mysore Refreshment"|"250"|"South Indian"|"Mysore"|"Ittige Gudu"|"https://www.zomato.com/mysore/new-mysore-refreshment-ittige-gudu/info"|"8"|"Quick Bites"|"8am to 10pm(Mon-Sun)"|"Good"|"3.9"|"78"
"Minus21Degree"|"500"|"Ice Cream,Beverages"|"Mysore"|"Gokulam"|"https://www.zomato.com/mysore/minus21degree-gokulam/info"|"8"|"Dessert Parlor"|"11am to 1130pm(Mon-Fri),11am to 1230AM(Sat-Sun)"|"Good"|"3.8"|"49"
"Cheezy Omelettes"|"150"|"Street Food,Beverages"|"Mysore"|"Jayalakhsmipuram"|"https://www.zomato.com/mysore/cheezy-omelettes-jayalakhsmipuram/info"|"8"|"Quick Bites"|"1230pm to 10pm(Mon,Tue,Wed,Thu,Fri,Sun)..."|"Good"|"3.9"|"59"
"Suvarana Bhavan"|"200"|"South Indian,Street Food,Beverages,Desserts"|"Mysore"|"Kuvempunagar"|"https://www.zomato.com/mysore/suvarana-bhavan-kuvempunagar/info"|"8"|"Casual Dining"|"630am to 1015pm(Mon-Fri),630am to 1030pm..."|"Good"|"3.6"|"111"
"Hotel Golden Grass"|"600"|"North Indian,Chinese,South Indian"|"Mysore"|"Jayalakhsmipuram"|"https://www.zomato.com/mysore/hotel-golden-grass-jayalakhsmipuram/info"|"8"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"2.7"|"148"
"Hyderabadi Restaurant"|"400"|"Biryani"|"Mysore"|"Bannimantap"|"https://www.zomato.com/mysore/hyderabadi-restaurant-bannimantap/info"|"8"|"Casual Dining"|"12noon to 1030pm(Mon-Sun)"|"Average"|"3.2"|"134"
"Hotel Vaibhav Original"|"400"|"South Indian,Biryani"|"Mysore"|"Mandi Mohalla"|"https://www.zomato.com/mysore/hotel-vaibhav-original-mandi-mohalla/info"|"8"|"Casual Dining"|"12noon to 10pm(Mon-Sun)"|"Good"|"3.9"|"102"
"New Palav Point"|"200"|"North Indian,South Indian,Chinese"|"Mysore"|"Kuvempunagar"|"https://www.zomato.com/mysore/new-palav-point-kuvempunagar/info"|"8"|"Casual Dining"|"12noon to 1030pm(Mon-Sun)"|"Good"|"3.8"|"102"
"Oye Punjabi"|"400"|"North Indian,Beverages,Desserts"|"Mysore"|"Vijay Nagar"|"https://www.zomato.com/mysore/oye-punjabi-1-vijay-nagar/info"|"8"|"Quick Bites"|"12noon to 3pm,5pm to 10pm(Mon-Sun)"|"Good"|"3.8"|"104"
"Tandooriwala"|"700"|"North Indian,Chinese"|"Mysore"|"Bannimantap"|"https://www.zomato.com/mysore/tandooriwala-bannimantap/info"|"8"|"Casual Dining"|"12noon to 4pm,630pm to 1030pm(Mon-Sun)"|"Good"|"3.5"|"68"
"Fog House"|"200"|"Fast Food,Beverages,Desserts"|"Mysore"|"Vijay Nagar"|"https://www.zomato.com/mysore/fog-house-vijay-nagar/info"|"8"|"Dessert Parlor"|"11am to 10pm(Mon-Sun)"|"Good"|"3.8"|"65"
"Apoorva"|"400"|"South Indian,North Indian,Chinese,Desserts,Beverages"|"Mysore"|"Vidyaranyapura"|"https://www.zomato.com/mysore/apoorva-vidyaranyapura/info"|"8"|"Quick Bites"|"7am to 1030pm(Mon-Sun)"|"Good"|"3.9"|"67"
"Shree Guru Residency"|"500"|"South Indian"|"Mysore"|"Yadavgiri"|"https://www.zomato.com/mysore/shree-guru-residency-1-yadavgiri/info"|"8"|"Casual Dining"|"7am to 10pm(Mon-Sun)"|"Good"|"3.8"|"61"
"Ashirwad Grand"|"350"|"South Indian,North Indian,Chinese"|"Mysore"|"Bannimantap"|"https://www.zomato.com/mysore/ashirwad-grand-bannimantap/info"|"8"|"Quick Bites"|"8am to 1030pm(Mon-Sun)"|"Good"|"3.9"|"49"
