"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Lassi Shop"|"300"|"Fast Food,Desserts,Beverages"|"Mysore"|"Kuvempunagar"|"https://www.zomato.com/mysore/lassi-shop-kuvempunagar/info"|"7"|"Café"|"11am to 1120pm(Mon),11am to 1030pm(Tue-Sun)"|"Very Good"|"4.1"|"112"
"Cafe Good Vibes"|"500"|"Fast Food,Italian,Desserts"|"Mysore"|"Chamrajpura"|"https://www.zomato.com/mysore/cafe-good-vibes-chamrajpura/info"|"7"|"Café"|"12noon to 945pm(Mon-Sun)"|"Good"|"3.7"|"101"
"Coco Grove Multi-Cuisine Restaurant"|"500"|"North Indian,Chinese,Seafood"|"Mysore"|"Bogadi"|"https://www.zomato.com/mysore/coco-grove-multi-cuisine-restaurant-bogadi/info"|"7"|"Casual Dining"|"11am to 1030pm(Mon-Sun)"|"Good"|"3.9"|"83"
"This And That"|"300"|"Pizza,Desserts,Beverages"|"Mysore"|"Habitat Mall-- Jayalakhsmipuram"|"https://www.zomato.com/mysore/this-and-that-jayalakhsmipuram/info"|"7"|"Food Court"|"9am to 1030pm(Mon-Sun)"|"Good"|"3.5"|"68"
"Hotel Mylari Original"|"200"|"South Indian"|"Mysore"|"Doora"|"https://www.zomato.com/mysore/hotel-mylari-original-doora/info"|"7"|"Quick Bites"|"7am to 12noon,3pm to 8pm(Mon-Sun)"|"Very Good"|"4.1"|"124"
"Neelanjana Mahesh Prasad"|"550"|"South Indian,Chinese,North Indian,Fast Food"|"Mysore"|"Kuvempunagar"|"https://www.zomato.com/mysore/neelanjana-mahesh-prasad-1-kuvempunagar/info"|"7"|"Casual Dining"|"730am to 1030pm(Mon-Sun)"|"Average"|"3.4"|"27"
"Donne Biryani Mane"|"300"|"Biryani,Beverages"|"Mysore"|"Kuvempunagar"|"https://www.zomato.com/mysore/donne-biryani-mane-kuvempunagar/info"|"7"|"Quick Bites"|"1230pm to 4pm(Mon),11am to 11pm(Tue-Sun)"|"Good"|"3.8"|"114"
"Simply Kodavas"|"300"|"South Indian,North Indian"|"Mysore"|"Vijay Nagar"|"https://www.zomato.com/mysore/simply-kodavas-vijay-nagar/info"|"7"|"Casual Dining"|"11am to 1030pm(Mon-Sun)"|"Very Good"|"4.0"|"102"
"Rasooi Delite"|"500"|"North Indian,Chinese,Fast Food,Beverages,Desserts"|"Mysore"|"Vijay Nagar"|"https://www.zomato.com/mysore/rasooi-delite-vijay-nagar/info"|"7"|"Casual Dining"|"11am to 1030pm(Mon-Sun)"|"Good"|"3.6"|"84"
"Chicken Hut"|"300"|"North Indian,Chinese,Biryani"|"Mysore"|"Kuvempunagar"|"https://www.zomato.com/mysore/chicken-hut-kuvempunagar/info"|"7"|"Casual Dining"|"12noon to 330pm,6pm to 1030pm(Mon-Sun)"|"Good"|"3.8"|"141"
"Northern Flavors"|"300"|"North Indian,Chinese"|"Mysore"|"Gokulam"|"https://www.zomato.com/mysore/northern-flavors-gokulam/info"|"7"|"Quick Bites"|"1130am to 11pm(Mon-Sun)"|"Good"|"3.7"|"110"
"Rasa Dhatu"|"400"|"South Indian,Healthy Food,Fast Food"|"Mysore"|"Gokulam"|"https://www.zomato.com/mysore/rasa-dhatu-gokulam/info"|"7"|"Quick Bites"|"8am to 10pm(Mon-Sun)"|"Very Good"|"4.2"|"77"
"Cafe Roots"|"400"|"Continental,Burger,North Indian,Biryani"|"Mysore"|"Gokulam"|"https://www.zomato.com/mysore/cafe-roots-gokulam/info"|"7"|"Café"|"8am to 930pm(Mon,Wed,Thu,Fri,Sat,Sun)..."|"Good"|"3.7"|"102"
"Guru Darshini Dosa Palace"|"300"|"South Indian"|"Mysore"|"Gokulam"|"https://www.zomato.com/mysore/guru-darshini-dosa-palace-gokulam/info"|"7"|"Quick Bites"|"7am to 12noon,4pm to 10pm(Mon-Sun)"|"Good"|"3.8"|"77"
"Depth n Green"|"400"|"Sandwich,Burger,Italian,Desserts,Beverages"|"Mysore"|"Gokulam"|"https://www.zomato.com/mysore/depth-n-green-gokulam/info"|"7"|"Café"|"Closed(Mon),830am to 930pm(Tue-Sun)"|"Good"|"3.9"|"95"
