"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Saravana Parottas"|"300"|"Chettinad,South Indian"|"Salem"|"Alagapuram Pudur"|"https://www.zomato.com/salem/saravana-parottas-1-alagapuram-pudur/info"|"1"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"37"
"11To11"|"250"|"Fast Food"|"Salem"|"Alagapuram Pudur"|"https://www.zomato.com/salem/11to11-alagapuram-pudur/info"|"1"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.8"|"107"
"Rasikas Restaurant"|"400"|"South Indian,Fast Food"|"Salem"|"Alagapuram Pudur"|"https://www.zomato.com/salem/rasikas-restaurant-alagapuram-pudur/info"|"1"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.9"|"93"
"AM Biryani"|"250"|"Biryani,North Indian,Chinese"|"Salem"|"Suramangalam"|"https://www.zomato.com/salem/am-biryani-suramangalam/info"|"1"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Domino's Pizza"|"500"|"Pizza"|"Salem"|"Alagapuram Pudur"|"https://www.zomato.com/salem/dominos-pizza-alagapuram-pudur/info"|"1"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"73"
"Palmyra"|"500"|"Arabian,Chinese,North Indian,South Indian"|"Salem"|"Suramangalam"|"https://www.zomato.com/salem/palmyra-suramangalam/info"|"1"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"52"
"Hotel Junior Kuppanna"|"500"|"North Indian,Chinese,South Indian"|"Salem"|"Alagapuram Pudur"|"https://www.zomato.com/salem/hotel-junior-kuppanna-alagapuram-pudur/info"|"1"|"Casual Dining"|"11am to 4pm,630pm to 11pm(Mon-Sun)"|"Good"|"3.5"|"41"
"Mangala Vilas"|"300"|"Chettinad,South Indian"|"Salem"|"Alagapuram Pudur"|"https://www.zomato.com/salem/mangala-vilas-alagapuram-pudur/info"|"1"|"Quick Bites"|"8am to 4pm,6pm to 11pm(Mon-Sun)"|"Average"|"3.3"|"34"
"Cheesy Juicy Burgers"|"300"|"Burger"|"Salem"|"Alagapuram Pudur"|"https://www.zomato.com/salem/cheesy-juicy-burgers-alagapuram-pudur/info"|"1"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"13"
"KFC"|"600"|"Fast Food"|"Salem"|"Shevapet"|"https://www.zomato.com/salem/kfc-shevapet/info"|"1"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"101"
"Melange Restaurant & Cafe"|"700"|"North Indian,Fast Food,Chinese,Chettinad,Cafe"|"Salem"|"Alagapuram Pudur"|"https://www.zomato.com/salem/melange-restaurant-cafe-alagapuram-pudur/info"|"1"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"37"
"Wangs Kitchen"|"600"|"Chinese"|"Salem"|"Alagapuram Pudur"|"https://www.zomato.com/salem/wangs-kitchen-alagapuram-pudur/info"|"1"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"41"
"The French Loaf"|"500"|"Bakery"|"Salem"|"Alagapuram Pudur"|"https://www.zomato.com/salem/the-french-loaf-alagapuram-pudur/info"|"1"|"Bakery"|"8am to 11pm(Mon-Sun)"|"Average"|"3.3"|"24"
"Meat & Eat"|"300"|"Fast Food"|"Salem"|"Nirmal Skywin Shopping Mall-- Alagapuram Pudur"|"https://www.zomato.com/salem/meat-eat-alagapuram-pudur/info"|"1"|"Quick Bites"|"11am to 1030pm(Mon-Sun)"|"Good"|"3.5"|"33"
"Tandooriwala"|"500"|"Arabian,BBQ,Chinese,North Indian"|"Salem"|"Suramangalam"|"https://www.zomato.com/salem/tandooriwala-suramangalam/info"|"1"|"Casual Dining"|"12noon to 4pm,6pm to 11pm(Mon-Sun)"|"Average"|"3.4"|"51"
