"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Bal Gopal"|"700"|"Gujarati"|"Rajkot"|"Junction Plot"|"https://www.zomato.com/rajkot/bal-gopal-junction-plot/info"|"27"|"Casual Dining"|"11am to 3pm,7pm to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Dessert Den Dily Fresh Food"|"250"|"Bakery,Desserts"|"Rajkot"|"Dr Yagnik Road"|"https://www.zomato.com/rajkot/dessert-den-dily-fresh-food-dr-yagnik-road/info"|"27"|"Bakery"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Royal Cheese Food"|"100"|"Fast Food"|"Rajkot"|"Sardar Nagar"|"https://www.zomato.com/rajkot/royal-cheese-food-sardar-nagar/info"|"27"|"Quick Bites"|"6pm to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Shreeji Fancy Dosa"|"200"|"South Indian,Chinese"|"Rajkot"|"Mavdi"|"https://www.zomato.com/rajkot/shreeji-fancy-dosa-mavdi/info"|"27"|"Quick Bites"|"7pm to 1030pm(Mon),7pm to 11pm(Tue-Sun)"|"None"|"NEW"|"NEW"
"King's Kraft Multicuisine Restaurant"|"500"|"North Indian,Continental,Chinese"|"Rajkot"|"Mota Mava"|"https://www.zomato.com/rajkot/kings-kraft-multicuisine-restaurant-mota-mava/info"|"27"|"Quick Bites"|"9am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Hungry Hub"|"200"|"Fast Food"|"Rajkot"|"Nana Mava"|"https://www.zomato.com/rajkot/hungry-hub-nana-mava/info"|"27"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Little Bite"|"300"|"Fast Food"|"Rajkot"|"Kotecha Nagar"|"https://www.zomato.com/rajkot/little-bite-kotecha-nagar/info"|"27"|"Quick Bites"|"11am to 12midnight(Mon-Sun)"|"None"|"NEW"|"NEW"
"CreamFresh27 Icecream"|"300"|"Ice Cream"|"Rajkot"|"Dr Yagnik Road"|"https://www.zomato.com/rajkot/creamfresh27-icecream-dr-yagnik-road/info"|"27"|"Dessert Parlor"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Radhe Fast Food"|"200"|"Fast Food"|"Rajkot"|"Sardar Nagar"|"https://www.zomato.com/rajkot/radhe-fast-food-sardar-nagar/info"|"27"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Fauji FastFood"|"350"|"Fast Food"|"Rajkot"|"Kotecha Nagar"|"https://www.zomato.com/rajkot/fauji-fastfood-kotecha-nagar/info"|"27"|"Quick Bites"|"6am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Mad House Mocha"|"400"|"Fast Food,Beverages,Desserts"|"Rajkot"|"Mota Mava"|"https://www.zomato.com/rajkot/mad-house-mocha-mota-mava/info"|"27"|"Quick Bites"|"5pm to 1am(Mon-Sun)"|"None"|"NEW"|"NEW"
"Satnam Chinese"|"300"|"Chinese,Fast Food"|"Rajkot"|"Race Course"|"https://www.zomato.com/rajkot/satnam-chinese-race-course/info"|"27"|"Quick Bites"|"730pm to 1130pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Hotel Swagatam Inn"|"250"|"North Indian,Fast Food"|"Rajkot"|"Dr Yagnik Road"|"https://www.zomato.com/rajkot/hotel-swagatam-inn-dr-yagnik-road/info"|"27"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Peri Peri"|"350"|"Fast Food"|"Rajkot"|"150 Feet Ring Road"|"https://www.zomato.com/rajkot/peri-peri-150-feet-ring-road/info"|"27"|"none"|"7pm to 1030pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Aum Food Products"|"150"|"Beverages"|"Rajkot"|"150 Feet Ring Road"|"https://www.zomato.com/rajkot/aum-food-products-150-feet-ring-road/info"|"27"|"Beverage Shop"|"9am to 1am(Mon-Sun)"|"None"|"NEW"|"NEW"
