"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Suryakant Restaurant & Cafe"|"300"|"Continental,North Indian,Fast Food,Chinese"|"Rajkot"|"150 Feet Ring Road"|"https://www.zomato.com/rajkot/suryakant-restaurant-cafe-150-feet-ring-road/info"|"8"|"Quick Bites"|"9am to 1230AM(Mon-Sun)"|"None"|"NEW"|"NEW"
"Fit Meals"|"300"|"Healthy Food,Fast Food,North Indian"|"Rajkot"|"Kotecha Nagar"|"https://www.zomato.com/rajkot/fit-meals-kotecha-nagar/info"|"8"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Adingo"|"700"|"North Indian,Chinese"|"Rajkot"|"Arya Nagar"|"https://www.zomato.com/rajkot/adingo-arya-nagar/info"|"8"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"30"
"Himalay Soda & Softy"|"200"|"Pizza,Burger,Beverages,Fast Food"|"Rajkot"|"Kotecha Nagar"|"https://www.zomato.com/rajkot/himalay-soda-softy-kotecha-nagar/info"|"8"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Good"|"3.6"|"28"
"Smith's Kitchen"|"700"|"North Indian"|"Rajkot"|"Arya Nagar"|"https://www.zomato.com/rajkot/smiths-kitchen-arya-nagar/info"|"8"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"39"
"Mumbai Legacy"|"300"|"North Indian,Fast Food"|"Rajkot"|"Arya Nagar"|"https://www.zomato.com/rajkot/mumbai-legacy-arya-nagar/info"|"8"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Average"|"3.2"|"30"
"Mahakali  Bhel & Fast Food"|"200"|"Fast Food,Pizza"|"Rajkot"|"Kotecha Nagar"|"https://www.zomato.com/rajkot/mahakali-bhel-fast-food-1-kotecha-nagar/info"|"8"|"none"|"1145am to 1130pm(Mon-Sat),1145am to 1150pm(Sun)"|"Good"|"3.5"|"19"
"Tasty Surati Locho"|"100"|"North Indian"|"Rajkot"|"Kotecha Nagar"|"https://www.zomato.com/rajkot/tasty-surati-locho-kotecha-nagar/info"|"8"|"Quick Bites"|"830am to 230pm,5pm to 930pm(Mon-Sun)"|"Good"|"3.7"|"25"
"Bhagat Pavbhajiwala"|"300"|"Fast Food"|"Rajkot"|"Bhakti Nagar"|"https://www.zomato.com/rajkot/bhagat-pavbhajiwala-bhakti-nagar/info"|"8"|"Quick Bites"|"7pm to 11pm(Mon-Sun)"|"Good"|"3.5"|"29"
"Cake & Sweet"|"250"|"Bakery,Desserts"|"Rajkot"|"150 Feet Ring Road"|"https://www.zomato.com/rajkot/cake-sweet-150-feet-ring-road/info"|"8"|"Bakery"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"16"
"Shree Satya Vijay Patel Icecream"|"0"|"Ice Cream,Beverages"|"Rajkot"|"Bhakti Nagar"|"https://www.zomato.com/rajkot/shree-satya-vijay-patel-icecream-1-bhakti-nagar/info"|"8"|"Dessert Parlor"|"10am to 11pm(Mon-Sun)"|"Good"|"3.9"|"38"
"Michi's Restaurant"|"700"|"North Indian"|"Rajkot"|"Kotecha Nagar"|"https://www.zomato.com/rajkot/michis-restaurant-kotecha-nagar/info"|"8"|"Casual Dining"|"11am to 3pm,7pm to 11pm(Mon-Sun)"|"Good"|"3.7"|"48"
"Chai Junction"|"100"|"Tea,Fast Food"|"Rajkot"|"Kotecha Nagar"|"https://www.zomato.com/rajkot/chai-junction-kotecha-nagar/info"|"8"|"Quick Bites"|"8am to 1030pm(Mon-Sun)"|"Good"|"3.8"|"19"
"Hari Om Fastfood"|"250"|"Fast Food"|"Rajkot"|"Mota Mava"|"https://www.zomato.com/rajkot/hari-om-fastfood-mota-mava/info"|"8"|"Quick Bites"|"1130am to 11pm(Mon-Sun)"|"Good"|"3.8"|"38"
"Pride Delicious"|"250"|"Desserts,Bakery"|"Rajkot"|"Bhakti Nagar"|"https://www.zomato.com/rajkot/pride-delicious-bhakti-nagar/info"|"8"|"Bakery"|"9am to 10pm(Mon-Sun)"|"Good"|"3.7"|"30"
