"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Shimla Bhojnalya"|"200"|"Beverages,Burger,Chinese,Modern Indian,Momos,North Indian,Street Food,Tea"|"Shimla"|"Panthaghati"|"https://www.zomato.com/shimla/shimla-bhojnalya-1-panthaghati/info"|"2"|"Casual Dining"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Dawat Restaurant"|"0"|"Beverages,Fast Food,French,Modern Indian,Mughlai,North Indian"|"Shimla"|"Kasumpti"|"https://www.zomato.com/shimla/dawat-restaurant-kasumpti/info"|"2"|"Bhojanalya"|"1130am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Yours Chinese Food"|"0"|"Chinese,Fast Food"|"Shimla"|"Sanjauli"|"https://www.zomato.com/shimla/yours-chinese-food-sanjauli/info"|"2"|"Casual Dining"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Que Express"|"300"|"Bakery,Cafe,Chinese,Ice Cream"|"Shimla"|"Summer Hill"|"https://www.zomato.com/shimla/que-express-summer-hill/info"|"2"|"Café"|"1030am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"VIK'S Kitchen"|"250"|"Afghan,American"|"Shimla"|"Kasumpti"|"https://www.zomato.com/shimla/viks-kitchen-kasumpti/info"|"2"|"Beverage Shop"|"1030am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Hotel Crystal Palace"|"0"|"Fast Food,Modern Indian"|"Shimla"|"Kasumpti"|"https://www.zomato.com/shimla/hotel-crystal-palace-kasumpti/info"|"2"|"Beverage Shop"|"1030am to 1030pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Mid Town Pride"|"0"|"Afghan,Bakery,Chinese"|"Shimla"|"Sanjauli"|"https://www.zomato.com/shimla/mid-town-pride-1-sanjauli/info"|"2"|"Café"|"10am to 830pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Twins Corner"|"200"|"Bakery,Desserts,Fast Food"|"Shimla"|"Sanjauli"|"https://www.zomato.com/shimla/twins-corner-sanjauli/info"|"2"|"Bakery"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Sharma Sweets Shop"|"0"|"Mithai,Modern Indian"|"Shimla"|"Kasumpti"|"https://www.zomato.com/shimla/sharma-sweets-shop-kasumpti/info"|"2"|"Fine Dining"|"10am to 9pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"KS Cafe"|"0"|""|"Shimla"|"Kasumpti"|"https://www.zomato.com/shimla/ks-cafe-kasumpti/info"|"2"|"Café"|"10am to 930pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Pizza Hut Delivery"|"500"|"Pizza"|"Shimla"|"Summer Hill"|"https://www.zomato.com/shimla/pizza-hut-delivery-summer-hill/info"|"2"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"26"
"Shingar Restaurant"|"500"|"North Indian"|"Shimla"|"Summer Hill"|"https://www.zomato.com/shimla/shingar-restaurant-summer-hill/info"|"2"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Agarwal Bhojanalya"|"500"|"Cafe"|"Shimla"|"Summer Hill"|"https://www.zomato.com/shimla/agarwal-bhojanalya-summer-hill/info"|"2"|"Café"|"9am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Bamboo Hut"|"300"|"North Indian,Chinese,Continental"|"Shimla"|"Sanjauli"|"https://www.zomato.com/shimla/bamboo-hut-sanjauli/info"|"2"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
