"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"The Chowdhary's Chicken"|"300"|"North Indian"|"Varanasi"|"Bhelupur"|"https://www.zomato.com/varanasi/the-chowdharys-chicken-bhelupur/info"|"18"|"Casual Dining"|"1pm to 1155pm(Mon-Sun)"|"Good"|"3.7"|"53"
"Hotel Milap"|"200"|"North Indian,Chinese"|"Varanasi"|"Godaulia"|"https://www.zomato.com/varanasi/hotel-milap-godaulia/info"|"18"|"Casual Dining"|"10am to 11pm(Mon-Sun)"|"Average"|"3.1"|"22"
"Bread of Life Bakery"|"600"|"Bakery,Fast Food"|"Varanasi"|"Shivala"|"https://www.zomato.com/varanasi/bread-of-life-bakery-shivala/info"|"18"|"Casual Dining"|"10am to 11pm(Mon-Sun)"|"Average"|"2.7"|"74"
"Tasty Buds Restaurant"|"700"|"North Indian,Chinese,Mughlai"|"Varanasi"|"Bhelupur"|"https://www.zomato.com/varanasi/tasty-buds-restaurant-bhelupur/info"|"18"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"68"
"Sajjan Goth"|"700"|"South Indian,Chinese,Continental"|"Varanasi"|"Mahmoorganj"|"https://www.zomato.com/varanasi/sajjan-goth-mahmoorganj/info"|"18"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.9"|"62"
"Banaras Cafe & Family Restaurant"|"500"|"North Indian,South Indian,Continental,Chinese"|"Varanasi"|"Sunderpur"|"https://www.zomato.com/varanasi/banaras-cafe-family-restaurant-sunderpur/info"|"18"|"Casual Dining"|"10am to 1145pm(Mon-Sun)"|"Average"|"3.3"|"73"
"Vaishno Punjabi Dhaba"|"300"|"North Indian"|"Varanasi"|"Sigra"|"https://www.zomato.com/varanasi/vaishno-punjabi-dhaba-sigra/info"|"18"|"Quick Bites"|"7am to 12midnight(Mon-Sun)"|"Good"|"3.7"|"53"
"Rajasthani Rasoi"|"350"|"Rajasthani"|"Varanasi"|"Mahmoorganj"|"https://www.zomato.com/varanasi/rajasthani-rasoi-mahmoorganj/info"|"18"|"Casual Dining"|"11am to 4pm,730pm to 1045pm(Mon-Sun)"|"Good"|"3.6"|"57"
"Al-Baik World"|"300"|"Fast Food"|"Varanasi"|"Bhelupur"|"https://www.zomato.com/varanasi/al-baik-world-bhelupur/info"|"18"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Good"|"3.6"|"79"
"Sunrise Food And Shoppe"|"300"|"North Indian,Chinese"|"Varanasi"|"Nadesar"|"https://www.zomato.com/varanasi/sunrise-food-and-shoppe-2-nadesar/info"|"18"|"Quick Bites"|"10am to 1030pm(Mon-Sun)"|"Good"|"3.7"|"66"
"Hotel Dolphin International"|"500"|"North Indian,Chinese"|"Varanasi"|"Bhelupur"|"https://www.zomato.com/varanasi/hotel-dolphin-international-bhelupur/info"|"18"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"51"
"Chestnuts"|"150"|"Bakery,Desserts"|"Varanasi"|"Sigra"|"https://www.zomato.com/varanasi/chestnuts-1-sigra/info"|"18"|"Bakery"|"8am to 1030pm(Mon-Sun)"|"Good"|"3.8"|"77"
"Sanzha Chulha Family Restaurant"|"300"|"North Indian,South Indian,Chinese"|"Varanasi"|"Nadesar"|"https://www.zomato.com/varanasi/sanzha-chulha-family-restaurant-nadesar/info"|"18"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"41"
"Matka Matan Corner"|"300"|"North Indian,Mughlai"|"Varanasi"|"Chetganj"|"https://www.zomato.com/varanasi/matka-matan-corner-chetganj/info"|"18"|"Quick Bites"|"2pm to 1030pm(Mon-Sun)"|"Good"|"3.6"|"51"
"Manbhavan Fast Food Corner"|"300"|"Chinese,Fast Food"|"Varanasi"|"Lanka"|"https://www.zomato.com/varanasi/manbhavan-fast-food-corner-lanka/info"|"18"|"Quick Bites"|"3pm to 1130pm(Mon-Wed),3pm to 1135pm(Thu-Sun)"|"Good"|"3.6"|"61"
