"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"De Nuevo"|"1500"|"North Indian,Continental,Italian,Fast Food"|"Jalandhar"|"Model Town"|"https://www.zomato.com/jalandhar/de-nuevo-model-town/info"|"17"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.9"|"95"
"Brewmaster"|"1200"|"Chinese,North Indian"|"Jalandhar"|"Model Town"|"https://www.zomato.com/jalandhar/brewmaster-model-town/info"|"17"|"Microbrewery"|"1130am to 1030pm(Mon-Sun)"|"Good"|"3.6"|"84"
"Salad Master"|"200"|"Salad,Burger"|"Jalandhar"|"Model Town"|"https://www.zomato.com/jalandhar/salad-master-model-town/info"|"17"|"Quick Bites"|"12noon to 1045pm(Mon-Sun)"|"Good"|"3.7"|"60"
"Cocos Ice Cream Hub"|"300"|"Ice Cream"|"Jalandhar"|"Model Town"|"https://www.zomato.com/jalandhar/cocos-ice-cream-hub-1-model-town/info"|"17"|"Dessert Parlor"|"12noon to 1155pm(Mon-Sun)"|"Good"|"3.6"|"53"
"Tasty Bites"|"400"|"Chinese,North Indian"|"Jalandhar"|"Jalandhar Cantt"|"https://www.zomato.com/jalandhar/tasty-bites-jalandhar-cantt/info"|"17"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"37"
"Shaolin"|"1000"|"North Indian,Chinese"|"Jalandhar"|"Model Town"|"https://www.zomato.com/jalandhar/shaolin-model-town/info"|"17"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.8"|"110"
"Gurukirpa Veg Champ Corner"|"200"|"North Indian"|"Jalandhar"|"Model Town"|"https://www.zomato.com/jalandhar/gurukirpa-veg-champ-corner-model-town/info"|"17"|"Quick Bites"|"4pm to 11pm(Mon-Sun)"|"Good"|"3.8"|"51"
"La Tandoori"|"500"|"North Indian,Mughlai"|"Jalandhar"|"Urban Estate"|"https://www.zomato.com/jalandhar/la-tandoori-urban-estate/info"|"17"|"Quick Bites"|"3pm to 11pm(Mon-Sun)"|"Good"|"3.6"|"44"
"Spice N Ice"|"300"|"North Indian,Fast Food"|"Jalandhar"|"Adarsh Nagar"|"https://www.zomato.com/jalandhar/spice-n-ice-adarsh-nagar/info"|"17"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"28"
"Super Cremica Fast Food & Restaurant"|"300"|"North Indian,South Indian,Continental,Fast Food"|"Jalandhar"|"Shastri Nagar"|"https://www.zomato.com/jalandhar/super-cremica-fast-food-restaurant-shastri-nagar/info"|"17"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"45"
"King Restaurant"|"300"|"North Indian,Chinese"|"Jalandhar"|"Maqsudan"|"https://www.zomato.com/jalandhar/king-restaurant-maqsudan/info"|"17"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"55"
"Burger House"|"100"|"Burger,Continental"|"Jalandhar"|"Shastri Nagar"|"https://www.zomato.com/jalandhar/burger-house-shastri-nagar/info"|"17"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.9"|"70"
"Sri Krishna Dhaba"|"400"|"North Indian,Chinese"|"Jalandhar"|"Transport Nagar"|"https://www.zomato.com/jalandhar/sri-krishna-dhaba-transport-nagar/info"|"17"|"Dhaba"|"9am to 11pm(Mon-Sun)"|"Good"|"3.7"|"23"
"Sk Chicken & Fish"|"300"|"North Indian,Biryani,Chinese,Seafood"|"Jalandhar"|"Shastri Nagar"|"https://www.zomato.com/jalandhar/sk-chicken-fish-shastri-nagar/info"|"17"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.5"|"44"
"Harish Duggal Chicken"|"300"|"North Indian"|"Jalandhar"|"Model Town"|"https://www.zomato.com/jalandhar/harish-duggal-chicken-model-town/info"|"17"|"Casual Dining"|"12noon to 12midnight(Mon-Sun)"|"Good"|"3.5"|"36"
