"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"McDonald's"|"500"|"Fast Food,Burger"|"Visakhapatnam"|"CMR Central Mall-- Maddilapalem"|"https://www.zomato.com/visakhapatnam/mcdonalds-7-maddilapalem-vizag/info"|"2"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Very Good"|"4.3"|"329"
"Cafe Military"|"600"|"North Indian,South Indian,Biryani"|"Visakhapatnam"|"MVP Colony"|"https://www.zomato.com/visakhapatnam/cafe-military-mvp-colony-vizag/info"|"2"|"Quick Bites"|"7am to 1130pm(Mon-Sun)"|"Very Good"|"4.2"|"369"
"Ironhill Brewery"|"1400"|"Continental,Finger Food,Italian,North Indian"|"Visakhapatnam"|"Siripuram"|"https://www.zomato.com/visakhapatnam/ironhill-brewery-2-siripuram-vizag/info"|"2"|"Bar"|"12noon to 11pm(Mon-Sun)"|"Very Good"|"4.4"|"388"
"Flying Spaghetti Monster"|"1400"|"Mexican,Italian"|"Visakhapatnam"|"Waltair Uplands"|"https://www.zomato.com/visakhapatnam/flying-spaghetti-monster-waltair-uplands-vizag/info"|"2"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"Excellent"|"4.6"|"720"
"Red Cherry Bakers & Restaurant"|"600"|"Bakery,North Indian,Chinese,Biryani"|"Visakhapatnam"|"Gajuwaka"|"https://www.zomato.com/visakhapatnam/red-cherry-bakers-restaurant-gajuwaka-vizag/info"|"2"|"Casual Dining"|"7am to 11pm(Mon-Sun)"|"Good"|"3.9"|"315"
"Real Deepak Punjabi Dhaba"|"700"|"North Indian,Biryani,Chinese"|"Visakhapatnam"|"Ram Nagar"|"https://www.zomato.com/visakhapatnam/real-deepak-punjabi-dhaba-ram-nagar-vizag/info"|"2"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.8"|"592"
"Satyam Non-Veg Restaurant"|"400"|"North Indian,Biryani,Chinese"|"Visakhapatnam"|"Dwaraka Nagar"|"https://www.zomato.com/visakhapatnam/satyam-non-veg-restaurant-dwaraka-nagar-vizag/info"|"2"|"Quick Bites"|"1130am to 11pm(Mon-Sun)"|"Very Good"|"4.1"|"299"
"Rajadhani"|"500"|"North Indian,Chinese,Andhra,Biryani"|"Visakhapatnam"|"Dwaraka Nagar"|"https://www.zomato.com/visakhapatnam/rajadhani-dwaraka-nagar-vizag/info"|"2"|"Casual Dining"|"11am to 330pm,7pm to 11pm(Mon,Tue,Wed,Thu..."|"Good"|"3.9"|"567"
"Upland Bistro"|"1200"|"Italian,Mexican,Mediterranean,Continental,French,Pizza"|"Visakhapatnam"|"Waltair Uplands"|"https://www.zomato.com/visakhapatnam/upland-bistro-waltair-uplands-vizag/info"|"2"|"Casual Dining"|"1130am to 11pm(Mon-Sun)"|"Excellent"|"4.6"|"473"
"Six Degrees"|"600"|"South Indian,Chinese,Continental,Italian,North Indian"|"Visakhapatnam"|"MVP Colony"|"https://www.zomato.com/visakhapatnam/six-degrees-mvp-colony-vizag/info"|"2"|"Casual Dining"|"11am to 330pm,6pm to 11pm(Mon-Sun)"|"Good"|"3.8"|"447"
"Food Masti"|"400"|"South Indian"|"Visakhapatnam"|"MVP Colony"|"https://www.zomato.com/visakhapatnam/food-masti-mvp-colony-vizag/info"|"2"|"Quick Bites"|"8am to 12midnight(Mon-Sun)"|"Good"|"3.7"|"243"
"Olive Grill"|"400"|"Chinese,North Indian"|"Visakhapatnam"|"Seethammadhara"|"https://www.zomato.com/olive-grill-food-truck/info"|"2"|"Food Truck"|"11am to 11pm(Mon-Sun)"|"Good"|"3.9"|"253"
"Sri Sai Ram Parlor 24/7"|"400"|"North Indian,South Indian,Fast Food"|"Visakhapatnam"|"Dwaraka Nagar"|"https://www.zomato.com/visakhapatnam/sri-sai-ram-parlor-24-7-dwaraka-nagar-vizag/info"|"2"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"515"
"Creme Shakes"|"300"|"Desserts,Beverages"|"Visakhapatnam"|"Maharani Peta"|"https://www.zomato.com/visakhapatnam/creme-shakes-maharani-peta-vizag/info"|"2"|"Dessert Parlor"|"11am to 2am(Mon-Sat),11am to 12midnight(Sun)"|"Very Good"|"4.0"|"458"
"Teenage Point"|"400"|"Street Food,Chinese"|"Visakhapatnam"|"MVP Colony"|"https://www.zomato.com/visakhapatnam/teenage-point-mvp-colony-vizag/info"|"2"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Very Good"|"4.0"|"339"
