"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Embassy Restaurant"|"600"|"North Indian"|"Nainital"|"Mall Road"|"https://www.zomato.com/nainital/embassy-restaurant-mall-road/info"|"3"|"Casual Dining"|"9am to 5pm,7pm to 11pm(Mon-Sun)"|"Average"|"3.2"|"12"
"Masala Twist Food Corner"|"400"|"North Indian"|"Nainital"|"Tallital"|"https://www.zomato.com/nainital/masala-twist-food-corner-tallital/info"|"3"|"Quick Bites"|"8am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"The Raikwals Hotel and Restaurant"|"700"|"North Indian"|"Nainital"|"Tallital"|"https://www.zomato.com/nainital/the-raikwals-hotel-and-restaurant-1-tallital/info"|"3"|"Casual Dining"|"730am to 9pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Negi Restaurant"|"500"|"North Indian"|"Nainital"|"Mall Road"|"https://www.zomato.com/nainital/negi-restaurant-mall-road/info"|"3"|"Quick Bites"|"930am to 1030pm(Mon-Sun)"|"Average"|"3.2"|"7"
"Dilli Darbar"|"500"|"North Indian"|"Nainital"|"Mall Road"|"https://www.zomato.com/nainital/dilli-darbar-mall-road/info"|"3"|"Quick Bites"|"930am to 12midnight(Mon-Sun)"|"Average"|"3.2"|"6"
"Purohit"|"500"|"North Indian"|"Nainital"|"Mall Road"|"https://www.zomato.com/nainital/purohit-mall-road/info"|"3"|"Casual Dining"|"9am to 11pm(Mon-Sun)"|"Average"|"3.2"|"6"
"Aaban Restaurant"|"500"|"North Indian"|"Nainital"|"Mall Road"|"https://www.zomato.com/nainital/aaban-restaurant-mall-road/info"|"3"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Average"|"3.2"|"5"
"Apni Rasoi"|"500"|"North Indian"|"Nainital"|"Mall Road"|"https://www.zomato.com/nainital/apni-rasoi-mall-road/info"|"3"|"Quick Bites"|"930am to 4pm,630pm to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Mahima Restaurant"|"450"|"North Indian"|"Nainital"|"Ayarpatta"|"https://www.zomato.com/nainital/mahima-restaurant-ayarpatta/info"|"3"|"Quick Bites"|"8am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Chaudhary Cafe & Restaurant"|"500"|"Bengali,Chinese,North Indian"|"Nainital"|"Mall Road"|"https://www.zomato.com/nainital/chaudhary-cafe-restaurant-mall-road/info"|"3"|"Quick Bites"|"9am to 4pm,7pm to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Vyanjan"|"300"|""|"Nainital"|"Tallital"|"https://www.zomato.com/nainital/vyanjan-tallital/info"|"3"|"Quick Bites"|"9am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Zara Food Corner"|"300"|"North Indian"|"Nainital"|"Tallital"|"https://www.zomato.com/nainital/zara-food-corner-tallital/info"|"3"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Alfaz Restaurant"|"300"|"North Indian"|"Nainital"|"Tallital"|"https://www.zomato.com/nainital/alfaz-restaurant-tallital/info"|"3"|"Quick Bites"|"9am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
