"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Khamaz The House Of Biryani"|"300"|"Biryani,Roast Chicken"|"Amravati"|"Maltekedi"|"https://www.zomato.com/amravati/khamaz-the-house-of-biryani-maltekedi/info"|"5"|"Casual Dining"|"6pm to 11pm(Mon-Sun)"|"Good"|"3.8"|"4"
"Omi's corner"|"100"|"Fast Food"|"Amravati"|"Navsaari"|"https://www.zomato.com/amravati/omis-corner-navsaari/info"|"5"|"Casual Dining"|"12noon to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Food Inn's Sandwich And Coffee Bar"|"200"|"Burger,Coffee,Juices,Pizza,Sandwich,Tea"|"Amravati"|"Gopal Nagar"|"https://www.zomato.com/amravati/food-inns-sandwich-and-coffee-bar-gopal-nagar/info"|"5"|"Café"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Manbhari Food Mart"|"200"|"Sandwich,Bakery"|"Amravati"|"Ambapeth"|"https://www.zomato.com/amravati/manbhari-food-mart-ambapeth/info"|"5"|"Bakery"|"1130am to 830pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Vrindavan Mithaiya"|"200"|"Mithai"|"Amravati"|"Ambapeth"|"https://www.zomato.com/amravati/vrindavan-mithaiya-ambapeth/info"|"5"|"Sweet Shop"|"10am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Joshis Kitchen"|"200"|"Fast Food"|"Amravati"|"Sharda Vihar"|"https://www.zomato.com/amravati/joshis-kitchen-sharda-vihar/info"|"5"|"Quick Bites"|"7am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Rangoli Pearl ( Ginger Multi Cuisine Restaurant)"|"500"|"South Indian,North Indian,Maharashtrian,Italian"|"Amravati"|"Maltekedi"|"https://www.zomato.com/amravati/hotel-rangoli-pearl-ginger-multi-cuisine-restaurant-maltekedi/info"|"5"|"Fine Dining"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Krishna chinese"|"100"|"Chinese"|"Amravati"|"Navsaari"|"https://www.zomato.com/amravati/krishna-chinese-navsaari/info"|"5"|"Casual Dining"|"4pm to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Coffee Cafe Melody"|"200"|"Modern Indian,Pizza,Sandwich"|"Amravati"|"Arjun Nagar"|"https://www.zomato.com/amravati/coffee-cafe-melody-arjun-nagar/info"|"5"|"Café"|"11am to 945pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Kaushalya Sweets And Namkeen"|"100"|"Fast Food,Indian,Mithai"|"Amravati"|"Sai Nagar"|"https://www.zomato.com/amravati/kaushalya-sweets-and-namkeen-sai-nagar/info"|"5"|"Casual Dining"|"11am to 930pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"forno cafe"|"200"|"Bakery,Burger,Cafe,Coffee"|"Amravati"|"Hazrat Bilal Nagar"|"https://www.zomato.com/amravati/forno-cafe-hazrat-bilal-nagar/info"|"5"|"Bakery"|"(Mon-Sun)"|"Not rated"|"-"|"-"
"Roll-in Baker's"|"300"|"Bakery"|"Amravati"|"Sai Nagar"|"https://www.zomato.com/amravati/roll-in-bakers-sai-nagar/info"|"5"|"Bakery"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"RAMJI MITHAIYA AND NAMKEEN"|"300"|"Indian"|"Amravati"|"Maltekedi"|"https://www.zomato.com/amravati/ramji-mithaiya-and-namkeen-maltekedi/info"|"5"|"Sweet Shop"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Vedika Purnbramha (Gavrani Jevan)"|"150"|"Maharashtrian"|"Amravati"|"Navsaari"|"https://www.zomato.com/amravati/vedika-purnbramha-gavrani-jevan-navsaari/info"|"5"|"Casual Dining"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Gurukrupa Coffee House"|"100"|"Chinese,Fast Food,South Indian"|"Amravati"|"Maltekedi"|"https://www.zomato.com/amravati/gurukrupa-coffee-house-maltekedi/info"|"5"|"Casual Dining"|"11am to 830pm(Mon-Sun)"|"Not rated"|"-"|"-"
