"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Lords family restaurant"|"400"|"North Indian,Maharashtrian,Indian,Chinese"|"Amravati"|"Maltekedi"|"https://www.zomato.com/amravati/lords-family-restaurant-maltekedi/info"|"8"|"Bar"|"11am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Delhi Darbar Restaurant"|"500"|"North Indian"|"Amravati"|"Maltekedi"|"https://www.zomato.com/amravati/hotel-delhi-darbar-restaurant-maltekedi/info"|"8"|"Casual Dining"|"9am to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Maratha Bhojnalya"|"150"|"Maharashtrian"|"Amravati"|"Maltekedi"|"https://www.zomato.com/amravati/maratha-bhojnalya-maltekedi/info"|"8"|"Bhojanalya"|"11am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Al Kareem Family Restaurants"|"300"|"North Indian,Maharashtrian,Biryani"|"Amravati"|"Ambapeth"|"https://www.zomato.com/amravati/al-kareem-family-restaurants-ambapeth/info"|"8"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Manbhavan Premium Thali"|"300"|"Rajasthani,Gujarati"|"Amravati"|"Sai Nagar"|"https://www.zomato.com/amravati/manbhavan-premium-thali-sai-nagar/info"|"8"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Chai Spot"|"200"|"Italian,Fast Food,Cafe"|"Amravati"|"Maltekedi"|"https://www.zomato.com/amravati/chai-spot-maltekedi/info"|"8"|"Café"|"11am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"7 star Chinese center"|"150"|"Chinese"|"Amravati"|"Sai Nagar"|"https://www.zomato.com/amravati/7-star-chinese-center-sai-nagar/info"|"8"|"Casual Dining"|"5pm to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Modern Choupati"|"300"|"North Indian,Chinese"|"Amravati"|"Sharda Vihar"|"https://www.zomato.com/amravati/modern-choupati-sharda-vihar/info"|"8"|"Quick Bites"|"2pm to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Coffee Day Square"|"200"|"Cafe,Sandwich,Fast Food,Modern Indian,Burger,Wraps,Coffee,Pizza"|"Amravati"|"Navsaari"|"https://www.zomato.com/amravati/coffee-day-square-navsaari/info"|"8"|"Café"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Gauri Inn - Madhushala Veg Non-Veg Restaurant"|"300"|"North Indian,Modern Indian"|"Amravati"|"Arjun Nagar"|"https://www.zomato.com/amravati/gauri-inn-madhushala-veg-non-veg-restaurant-arjun-nagar/info"|"8"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Raj Plaza"|"300"|"North Indian,Maharashtrian"|"Amravati"|"Maltekedi"|"https://www.zomato.com/amravati/hotel-raj-plaza-maltekedi/info"|"8"|"Bar"|"11am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Apna Gharonda"|"400"|"North Indian,Maharashtrian,Indian"|"Amravati"|"Dastur Nagar"|"https://www.zomato.com/amravati/apna-gharonda-dastur-nagar/info"|"8"|"Fine Dining"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Om cake shop"|"300"|"Bakery"|"Amravati"|"Maltekedi"|"https://www.zomato.com/amravati/om-cake-shop-maltekedi/info"|"8"|"Bakery"|"11am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Firangi Dhaba"|"300"|"Indian,North Indian"|"Amravati"|"Arjun Nagar"|"https://www.zomato.com/amravati/firangi-dhaba-arjun-nagar/info"|"8"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Nirali cafe"|"150"|"Cafe,Beverages"|"Amravati"|"Maltekedi"|"https://www.zomato.com/amravati/nirali-cafe-maltekedi/info"|"8"|"Café"|"11am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
