"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Bakery Boyz"|"200"|"Bakery,Desserts"|"Chandigarh"|"Kharar Road"|"https://www.zomato.com/chandigarh/bakery-boyz-kharar-road-mohali/info"|"98"|"none"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Tera Tera G"|"200"|"Street Food,Fast Food"|"Chandigarh"|"VIP Road"|"https://www.zomato.com/chandigarh/tera-tera-g-vip-road-zirakpur/info"|"98"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"74"
"Mother's Rasoi"|"400"|"North Indian,Chinese,Biryani"|"Chandigarh"|"Sector 40-- Chandigarh"|"https://www.zomato.com/chandigarh/mothers-rasoi-sector-40/info"|"98"|"none"|"8am to 11pm(Mon-Sun)"|"Average"|"3.2"|"27"
"Cafe 49"|"400"|"Fast Food"|"Chandigarh"|"Kharar Road"|"https://www.zomato.com/chandigarh/cafe-49-kharar-road-mohali/info"|"98"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Good"|"3.5"|"48"
"Honey Hut"|"550"|"Cafe"|"Chandigarh"|"Sector 22-- Chandigarh"|"https://www.zomato.com/chandigarh/honey-hut-sector-22/info"|"98"|"Café"|"10am to 10pm(Mon-Sun)"|"Good"|"3.5"|"46"
"Street Food Delivers"|"200"|"Street Food"|"Chandigarh"|"Sector 11-- Panchkula"|"https://www.zomato.com/chandigarh/street-food-delivers-sector-11-panchkula/info"|"98"|"none"|"Closed(Mon),6pm to 930pm(Tue-Sun)"|"Average"|"3.3"|"11"
"Raju De Special Choley Kulche"|"100"|"North Indian"|"Chandigarh"|"Sector 20-- Panchkula"|"https://www.zomato.com/chandigarh/raju-de-special-choley-kulche-sector-20-panchkula/info"|"98"|"Quick Bites"|"10am to 6pm(Mon-Sun)"|"Good"|"3.5"|"132"
"New Punjabi Dhaba"|"400"|"North Indian"|"Chandigarh"|"Sector 11-- Panchkula"|"https://www.zomato.com/chandigarh/new-punjabi-dhaba-sector-11-panchkula/info"|"98"|"Dhaba"|"830am to 11am,7pm to 1030pm(Mon-Sun)"|"Average"|"3.4"|"57"
"Koul Fresh Chicken"|"250"|"North Indian"|"Chandigarh"|"Sector 19-- Panchkula"|"https://www.zomato.com/chandigarh/koul-fresh-chicken-sector-19-panchkula/info"|"98"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Lazeez Special"|"300"|"Chinese,Fast Food,Indian"|"Chandigarh"|"Sector 38-- Chandigarh"|"https://www.zomato.com/chandigarh/lazeez-special-sector-38/info"|"98"|"Quick Bites"|"8am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Street Foods By Punjab Grill"|"500"|"North Indian"|"Chandigarh"|"Ambala Road"|"https://www.zomato.com/chandigarh/street-foods-by-punjab-grill-ambala-road-zirakpur/info"|"98"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"FNG Cakes n Coffee"|"200"|"Fast Food,Beverages,Bakery"|"Chandigarh"|"MDC"|"https://www.zomato.com/chandigarh/fng-cakes-n-coffee-mdc-panchkula/info"|"98"|"Quick Bites"|"9am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Kabab Mehal"|"400"|"Chinese,Fast Food,North Indian"|"Chandigarh"|"Sector 44-- Chandigarh"|"https://www.zomato.com/chandigarh/kabab-mehal-sector-44/info"|"98"|"none"|"1130am to 11pm(Mon-Sun)"|"Average"|"3.4"|"45"
"United Juice Bar"|"150"|"Beverages"|"Chandigarh"|"Sector 15-- Chandigarh"|"https://www.zomato.com/chandigarh/united-juice-bar-sector-15/info"|"98"|"Beverage Shop"|"9am to 11pm(Mon-Sun)"|"Average"|"3.4"|"27"
"Patiala Shahi Chaap"|"500"|"North Indian"|"Chandigarh"|"Phase 11-- Mohali"|"https://www.zomato.com/chandigarh/patiala-shahi-chaap-phase-11-mohali/info"|"98"|"Quick Bites"|"5pm to 11pm(Mon-Sun)"|"Average"|"3.4"|"59"
