"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"The Chandigarh Kitchen"|"500"|"North Indian,Fast Food"|"Chandigarh"|"Sector 46-- Chandigarh"|"https://www.zomato.com/chandigarh/the-chandigarh-kitchen-sector-46/info"|"22"|"none"|"4pm to 4am(Mon-Sun)"|"Average"|"3.3"|"36"
"Secret Kitchen"|"350"|"Chinese,North Indian"|"Chandigarh"|"Sector 7-- Panchkula"|"https://www.zomato.com/chandigarh/secret-kitchen-sector-7-panchkula/info"|"22"|"Quick Bites"|"6pm to 1130pm(Mon-Sun)"|"Average"|"3.1"|"5"
"Doaba Deluxe Dhaba"|"600"|"North Indian"|"Chandigarh"|"Kharar Road"|"https://www.zomato.com/chandigarh/doaba-deluxe-dhaba-kharar-road-mohali/info"|"22"|"Dhaba"|"9am to 1am(Mon-Sun)"|"Average"|"2.9"|"65"
"Va Sano"|"500"|"Italian,Fast Food,Beverages"|"Chandigarh"|"Inner Market-- Sector 8 B-- Chandigarh"|"https://www.zomato.com/chandigarh/va-sano-sector-8/info"|"22"|"Quick Bites"|"11am to 7am(Mon-Sun)"|"Very Good"|"4.0"|"306"
"Gopal's"|"500"|"North Indian,South Indian,Fast Food"|"Chandigarh"|"Sector 8-- Chandigarh"|"https://www.zomato.com/chandigarh/gopals-sector-8/info"|"22"|"Sweet Shop"|"8am to 11pm(Mon-Sun)"|"Good"|"3.9"|"616"
"Kohinoor Dhaba"|"300"|"North Indian"|"Chandigarh"|"Ambala Road"|"https://www.zomato.com/chandigarh/kohinoor-dhaba-ambala-road-zirakpur/info"|"22"|"Dhaba"|"24"|"Average"|"3.4"|"31"
"Farmer's"|"600"|"North Indian,Chinese"|"Chandigarh"|"Sector 34-- Chandigarh"|"https://www.zomato.com/chandigarh/farmers-sector-34/info"|"22"|"Casual Dining"|"10am to 1130pm(Mon-Sun)"|"Average"|"3.4"|"79"
"The Corner"|"600"|"North Indian,Mughlai,Chinese"|"Chandigarh"|"VIP Road"|"https://www.zomato.com/chandigarh/the-corner-vip-road-zirakpur/info"|"22"|"Quick Bites"|"11am to 1130pm(Mon-Sun)"|"Average"|"3.3"|"93"
"The Kitchen Story"|"700"|"North Indian,Mughlai"|"Chandigarh"|"Sector 20-- Panchkula"|"https://www.zomato.com/chandigarh/the-kitchen-story-sector-20-panchkula/info"|"22"|"none"|"12noon to 12midnight(Mon,Tue,Fri,Sat,Sun),2pm..."|"Good"|"3.5"|"137"
"Pizza Central"|"300"|"Pizza,Fast Food"|"Chandigarh"|"Sector 67-- Mohali"|"https://www.zomato.com/chandigarh/pizza-central-sector-67-mohali/info"|"22"|"Quick Bites"|"10am to 1145pm,12midnight to 3am(Mon-Sun)"|"Good"|"3.7"|"113"
"Social Cafe"|"250"|"Fast Food"|"Chandigarh"|"Phase 3-- Mohali"|"https://www.zomato.com/chandigarh/social-cafe-phase-3-mohali/info"|"22"|"none"|"830am to 1130pm,12midnight to 330am(Mon-Sun)"|"Not rated"|"-"|"-"
"Game Of Foods"|"400"|"North Indian,Fast Food"|"Chandigarh"|"Sector 46-- Chandigarh"|"https://www.zomato.com/chandigarh/game-of-foods-1-sector-46/info"|"22"|"Quick Bites"|"12noon to 12midnight(Mon-Sun)"|"Good"|"3.6"|"63"
"Domnik Pizza"|"500"|"Pizza,Fast Food"|"Chandigarh"|"Kharar Road"|"https://www.zomato.com/chandigarh/domnik-pizza-1-kharar-road-mohali/info"|"22"|"Quick Bites"|"10am to 12midnight(Mon-Sun)"|"Average"|"2.9"|"53"
"Club Hollywood BLVD"|"1000"|"North Indian,Continental,Mediterranean"|"Chandigarh"|"Sector 82"|"https://www.zomato.com/chandigarh/club-hollywood-blvd-sector-82-mohali/info"|"22"|"Club"|"12noon to 1130pm(Mon-Sun)"|"Average"|"3.0"|"98"
"Jalandhar Sweets"|"300"|"South Indian,North Indian,Chinese,Mithai"|"Chandigarh"|"Sector 23-- Chandigarh"|"https://www.zomato.com/chandigarh/jalandhar-sweets-sector-23/info"|"22"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Very Good"|"4.0"|"1321"
