"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Fryday"|"200"|"Malwani,Biryani,Fast Food"|"Thrissur"|"Ayyanthole"|"https://www.zomato.com/thrissur/fryday-ayyanthole/info"|"5"|"Quick Bites"|"11am to 11pm(Mon-Sat),Closed(Sun)"|"Average"|"3.4"|"19"
"KFC"|"350"|"Fast Food,Burger"|"Thrissur"|"Shobha City Mall-- Puzhakkal"|"https://www.zomato.com/thrissur/kfc-puzhakkal/info"|"5"|"Casual Dining"|"930am to 10pm(Mon-Sun)"|"Average"|"3.2"|"27"
"Blue Star Biryani Hut"|"200"|"Biryani"|"Thrissur"|"Kizhakkumpattukara"|"https://www.zomato.com/thrissur/blue-star-biryani-hut-kizhakkumpattukara/info"|"5"|"Quick Bites"|"1030am to 930pm(Mon-Sun)"|"Average"|"3.3"|"21"
"UBQ by Barbeque Nation"|"450"|"North Indian,BBQ,Kebab,Biryani"|"Thrissur"|"Kizhakkumpattukara"|"https://www.zomato.com/thrissur/ubq-by-barbeque-nation-kizhakkumpattukara/info"|"5"|"none"|"12noon to 330pm,6pm to 1030pm(Mon-Sun)"|"Average"|"3.3"|"7"
"Hotel Sree Krishna Bhavan"|"300"|"South Indian,Chinese,Kerala"|"Thrissur"|"Poothole"|"https://www.zomato.com/thrissur/hotel-sree-krishna-bhavan-poothole/info"|"5"|"Quick Bites"|"745am to 11pm(Mon-Sun)"|"Average"|"3.3"|"11"
"Kaf's Cafe"|"300"|"Burger,Beverages"|"Thrissur"|"Kizhakkumpattukara"|"https://www.zomato.com/thrissur/kafs-cafe-2-kizhakkumpattukara/info"|"5"|"Café"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"22"
"Hotel Paragon Tamarind"|"400"|"South Indian,Chinese"|"Thrissur"|"Poothole"|"https://www.zomato.com/thrissur/hotel-paragon-tamarind-poothole/info"|"5"|"Quick Bites"|"11am to 8pm(Mon-Sun)"|"Good"|"3.6"|"14"
"Akshaya Hotel"|"500"|"South Indian,North Indian"|"Thrissur"|"Poothole"|"https://www.zomato.com/thrissur/akshaya-hotel-poothole/info"|"5"|"Casual Dining"|"730am to 12midnight(Mon-Sun)"|"Average"|"3.2"|"21"
"Hotel Govinda Bhavan"|"150"|"South Indian"|"Thrissur"|"Poothole"|"https://www.zomato.com/thrissur/hotel-govinda-bhavan-poothole/info"|"5"|"Casual Dining"|"730am to 9pm(Mon-Sun)"|"Good"|"3.6"|"10"
"The Falooda Station"|"100"|"Fast Food,Desserts"|"Thrissur"|"Peringavu"|"https://www.zomato.com/thrissur/the-falooda-station-peringavu/info"|"5"|"Quick Bites"|"1130am to 11pm(Mon-Sun)"|"Average"|"3.3"|"8"
"Maple Restaurant"|"500"|"North Indian,South Indian,Chinese"|"Thrissur"|"Poothole"|"https://www.zomato.com/thrissur/maple-restaurant-poothole/info"|"5"|"Casual Dining"|"730am to 10pm(Mon-Sun)"|"Average"|"3.2"|"18"
"Uncle Bakes"|"250"|"South Indian,Chinese"|"Thrissur"|"Puthurkkara"|"https://www.zomato.com/thrissur/uncle-bakes-puthurkkara/info"|"5"|"Quick Bites"|"8am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Mezza Restaurant"|"400"|"South Indian"|"Thrissur"|"Ayyanthole"|"https://www.zomato.com/thrissur/mezza-restaurant-ayyanthole/info"|"5"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"16"
"New Green Leaf"|"450"|"South Indian,North Indian,Kerala,Chinese"|"Thrissur"|"Kuriachira"|"https://www.zomato.com/thrissur/new-green-leaf-kuriachira/info"|"5"|"Casual Dining"|"8am to 10pm(Mon-Sun)"|"Average"|"3.3"|"30"
"Haji Ali"|"200"|"Fast Food"|"Thrissur"|"Kizhakkumpattukara"|"https://www.zomato.com/thrissur/haji-ali-kizhakkumpattukara/info"|"5"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"7"
