"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"The Belgian Waffle Co."|"300"|"Desserts,Beverages"|"Nagpur"|"Dharampeth"|"https://www.zomato.com/nagpur/the-belgian-waffle-co-dharampeth/info"|"16"|"none"|"11am to 1215AM(Mon-Sun)"|"Very Good"|"4.2"|"132"
"Crostino"|"300"|"North Indian,Fast Food"|"Nagpur"|"Nandanvan"|"https://www.zomato.com/nagpur/crostino-nandanvan/info"|"16"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"169"
"Amazing Blazing Cakes"|"300"|"Desserts"|"Nagpur"|"Dharampeth"|"https://www.zomato.com/nagpur/amazing-blazing-cakes-dharampeth/info"|"16"|"Dessert Parlor"|"12noon to 10pm(Mon-Sun)"|"Good"|"3.6"|"373"
"Variety Foods"|"200"|"North Indian"|"Nagpur"|"Vivekanand Nagar"|"https://www.zomato.com/nagpur/variety-foods-vivekanand-nagar/info"|"16"|"Quick Bites"|"Closed(Mon),12noon to 10pm(Tue-Sun)"|"Very Good"|"4.2"|"334"
"Jay Ambika Bhojnalay"|"400"|"North Indian"|"Nagpur"|"Gandhibagh"|"https://www.zomato.com/nagpur/jay-ambika-bhojnalay-gandhibagh/info"|"16"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.8"|"232"
"Cafe Durga"|"200"|"Cafe,Fast Food,South Indian"|"Nagpur"|"Pratap Nagar"|"https://www.zomato.com/nagpur/cafe-durga-pratap-nagar/info"|"16"|"Café"|"730am to 10pm(Mon-Sun)"|"Good"|"3.7"|"472"
"Haldiram  Sweets & Namkeen"|"200"|"Mithai,Street Food"|"Nagpur"|"Sitabuldi"|"https://www.zomato.com/nagpur/haldiram-sweets-namkeen-sitabuldi/info"|"16"|"Sweet Shop"|"830am to 1030pm(Mon-Sun)"|"Very Good"|"4.1"|"384"
"Varhadi Vyanjan"|"300"|"Maharashtrian,North Indian"|"Nagpur"|"Pratap Nagar"|"https://www.zomato.com/nagpur/varhadi-vyanjan-pratap-nagar/info"|"16"|"Casual Dining"|"6pm to 1030pm(Mon-Sun)"|"Very Good"|"4.2"|"514"
"F&B studio"|"350"|"Fast Food"|"Nagpur"|"Dharampeth"|"https://www.zomato.com/nagpur/f-b-studio-dharampeth/info"|"16"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Good"|"3.9"|"99"
"Drink n Dream"|"250"|"Beverages,Juices"|"Nagpur"|"Sadar"|"https://www.zomato.com/nagpur/drink-n-dream-sadar/info"|"16"|"Beverage Shop"|"1230pm to 1130pm(Mon-Sun)"|"Good"|"3.9"|"154"
"Takdir Ice World"|"300"|"Desserts"|"Nagpur"|"Lakadganj"|"https://www.zomato.com/nagpur/takdir-ice-world-lakadganj/info"|"16"|"Dessert Parlor"|"3pm to 12midnight(Mon-Sun)"|"Very Good"|"4.0"|"60"
"Badrii's Kiitchen"|"300"|"North Indian,Mughlai"|"Nagpur"|"Mankapur"|"https://www.zomato.com/nagpur/badriis-kiitchen-mankapur/info"|"16"|"none"|"12noon to 12midnight(Mon-Sun)"|"Good"|"3.5"|"242"
"Bhatiya's Kitchen"|"400"|"Mughlai,North Indian"|"Nagpur"|"Jaripatka"|"https://www.zomato.com/nagpur/bhatiyas-kitchen-jaripatka/info"|"16"|"Quick Bites"|"7pm to 12midnight(Mon,Wed,Thu,Fri,Sat,Sun)..."|"Very Good"|"4.0"|"208"
"Quantity King"|"600"|"North Indian,Chinese"|"Nagpur"|"Bajaj Nagar"|"https://www.zomato.com/nagpur/quantity-king-bajaj-nagar/info"|"16"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.7"|"124"
"Anna The Restaurant"|"400"|"Chinese,North Indian"|"Nagpur"|"Bajaj Nagar"|"https://www.zomato.com/nagpur/anna-the-restaurant-bajaj-nagar/info"|"16"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"190"
