"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Om Shakti Saoji Bhojnalaya"|"500"|"Maharashtrian,North Indian"|"Nagpur"|"Pachpaoli"|"https://www.zomato.com/nagpur/om-shakti-saoji-bhojnalaya-pachpaoli/info"|"29"|"Bhojanalya"|"2pm to 11pm(Mon-Sun)"|"Good"|"3.8"|"152"
"F3 Fit Food Factory"|"350"|"Healthy Food,Italian,Continental"|"Nagpur"|"Sadar"|"https://www.zomato.com/nagpur/f3-fit-food-factory-sadar/info"|"29"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"Good"|"3.6"|"71"
"Mohan Dairy"|"200"|"Desserts"|"Nagpur"|"Lakadganj"|"https://www.zomato.com/nagpur/mohan-dairy-2-lakadganj/info"|"29"|"Dessert Parlor"|"7am to 10pm(Mon-Sun)"|"Good"|"3.9"|"52"
"Shivalya Fruit Salad Centre"|"150"|"Healthy Food"|"Nagpur"|"Ramdaspeth"|"https://www.zomato.com/nagpur/shivalya-fruit-salad-centre-ramdaspeth/info"|"29"|"Quick Bites"|"10am to 8pm(Mon-Sun)"|"Good"|"3.8"|"68"
"Arya Bhawan"|"400"|"North Indian,South Indian,Chinese"|"Nagpur"|"Ramdaspeth"|"https://www.zomato.com/nagpur/arya-bhawan-ramdaspeth/info"|"29"|"Quick Bites"|"9am to 1030pm(Mon-Sun)"|"Poor"|"2.4"|"54"
"Cake Bite"|"300"|"Bakery"|"Nagpur"|"Ayodhya Nagar"|"https://www.zomato.com/nagpur/cake-bite-ayodhya-nagar/info"|"29"|"Bakery"|"10am to 1030pm(Mon-Sun)"|"Good"|"3.6"|"47"
"Amrutlal Foods"|"300"|"Mithai,Beverages,Chinese,Fast Food"|"Nagpur"|"Ayodhya Nagar"|"https://www.zomato.com/nagpur/amrutlal-foods-ayodhya-nagar/info"|"29"|"Quick Bites"|"8am to 10pm(Mon-Sun)"|"Average"|"3.4"|"66"
"Raghuveer Sweets, Namkeen and Cakes"|"300"|"Fast Food,Bakery"|"Nagpur"|"Hingna T Point"|"https://www.zomato.com/nagpur/raghuveer-sweets-namkeen-and-cakes-hingna-t-point/info"|"29"|"Quick Bites"|"8am to 10pm(Mon-Sun)"|"Average"|"3.1"|"55"
"Divadkar's Ajit"|"300"|"North Indian,Chinese,Fast Food"|"Nagpur"|"Wardha Road"|"https://www.zomato.com/nagpur/divadkars-ajit-wardha-road/info"|"29"|"Quick Bites"|"8am to 10pm(Mon-Sun)"|"Average"|"3.1"|"54"
"Nosh Cafe"|"250"|"Cafe,Fast Food,Beverages"|"Nagpur"|"Hingna T Point"|"https://www.zomato.com/nagpur/nosh-cafe-hingna-t-point/info"|"29"|"Café"|"10am to 1030pm(Mon-Sun)"|"Good"|"3.5"|"49"
"Yum Burg"|"200"|"Fast Food"|"Nagpur"|"Manish Nagar"|"https://www.zomato.com/nagpur/yum-burg-manish-nagar/info"|"29"|"Quick Bites"|"9am to 11pm(Mon-Sun)"|"Average"|"3.3"|"112"
"New Kalpana Vihar"|"150"|"Desserts"|"Nagpur"|"Sadar"|"https://www.zomato.com/nagpur/new-kalpana-vihar-sadar/info"|"29"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Good"|"3.5"|"50"
"Shree Ganesh Restaurant"|"250"|"Chinese,North Indian"|"Nagpur"|"Wardhaman Nagar"|"https://www.zomato.com/nagpur/shree-ganesh-restaurant-wardhaman-nagar/info"|"29"|"none"|"12noon to 9pm(Mon-Sun)"|"Average"|"2.9"|"50"
"Crumb Cakes"|"500"|"Bakery"|"Nagpur"|"Ravi Nagar"|"https://www.zomato.com/nagpur/crumb-cakes-ravi-nagar/info"|"29"|"Bakery"|"9am to 10pm(Mon),10am to 5pm(Tue-Sun)"|"Average"|"3.3"|"23"
"Cakezz.com"|"500"|"Bakery,Desserts"|"Nagpur"|"Gandhibagh"|"https://www.zomato.com/nagpur/cakezz-com-gandhibagh/info"|"29"|"none"|"11am to 8pm(Mon-Sun)"|"Average"|"3.4"|"49"
