"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Rolls Mania"|"200"|"Rolls"|"Manipal"|"Eshwar Nagar"|"https://www.zomato.com/manipal/rolls-mania-eshwar-nagar/info"|"3"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.8"|"61"
"Spicy Village"|"500"|"South Indian,North Indian"|"Manipal"|"Eshwar Nagar"|"https://www.zomato.com/manipal/spicy-village-eshwar-nagar/info"|"3"|"Casual Dining"|"8am to 5pm,630pm to 11pm(Mon-Sun)"|"Good"|"3.7"|"57"
"Red Kitchen"|"200"|"Chinese"|"Manipal"|"Eshwar Nagar"|"https://www.zomato.com/manipal/red-kitchen-eshwar-nagar/info"|"3"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Very Good"|"4.0"|"32"
"Mumbai Carter's Blue"|"200"|"American"|"Manipal"|"Kunjibettu"|"https://www.zomato.com/manipal/mumbai-carters-blue-kunjibettu-udupi/info"|"3"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"47"
"Spice 'n' Ice"|"600"|"North Indian,South Indian"|"Manipal"|"Vidyaratna Nagar"|"https://www.zomato.com/manipal/spice-n-ice-vidyaratna-nagar/info"|"3"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"49"
"Cafe 7 Bees"|"350"|"Cafe,American"|"Manipal"|"Kinnimulki"|"https://www.zomato.com/manipal/cafe-7-bees-kinnimulki/info"|"3"|"Café"|"10am to 930pm(Mon-Sun)"|"Good"|"3.6"|"89"
"Naturals"|"250"|"Desserts"|"Manipal"|"Vidyaratna Nagar"|"https://www.zomato.com/manipal/naturals-vidyaratna-nagar/info"|"3"|"Dessert Parlor"|"11am to 12midnight(Mon-Sun)"|"Good"|"3.7"|"64"
"Hangout The Family Restaurant"|"500"|"North Indian,Chinese,Rolls"|"Manipal"|"Vidyaratna Nagar"|"https://www.zomato.com/manipal/hangout-the-family-restaurant-vidyaratna-nagar/info"|"3"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"64"
"Drnk Lab"|"200"|"Beverages"|"Manipal"|"Vidyaratna Nagar"|"https://www.zomato.com/manipal/drnk-lab-vidyaratna-nagar/info"|"3"|"Beverage Shop"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"37"
"Frozen Bottle"|"400"|"Beverages"|"Manipal"|"Eshwar Nagar"|"https://www.zomato.com/manipal/frozen-bottle-eshwar-nagar/info"|"3"|"Beverage Shop"|"10am to 1130pm(Mon-Tue),1030am to 11pm(Wed-Sun)"|"Good"|"3.8"|"37"
"Purple Wok Co."|"400"|"Chinese"|"Manipal"|"Vidyaratna Nagar"|"https://www.zomato.com/manipal/purple-wok-co-vidyaratna-nagar/info"|"3"|"Quick Bites"|"Closed(Mon),12noon to 10pm(Tue-Sun)"|"None"|"NEW"|"NEW"
"Fish Factory"|"400"|"Seafood"|"Manipal"|"Brahmagiri"|"https://www.zomato.com/manipal/fish-factory-brahmagiri/info"|"3"|"Quick Bites"|"11am to 3pm,630pm to 10pm(Mon-Sun)"|"Average"|"3.2"|"18"
"Takes & Shakes"|"300"|"Continental,Chinese,Healthy Food,Beverages"|"Manipal"|"Vidyaratna Nagar"|"https://www.zomato.com/manipal/takes-shakes-vidyaratna-nagar/info"|"3"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"Very Good"|"4.0"|"40"
"Burger Lounge"|"450"|"American"|"Manipal"|"Vidyaratna Nagar"|"https://www.zomato.com/manipal/burger-lounge-vidyaratna-nagar/info"|"3"|"Quick Bites"|"11am to 1020pm(Mon-Sun)"|"Average"|"3.2"|"50"
"Caloria"|"500"|"North Indian"|"Manipal"|"Vidyaratna Nagar"|"https://www.zomato.com/manipal/caloria-vidyaratna-nagar/info"|"3"|"Quick Bites"|"830am to 11pm(Mon-Sun)"|"Average"|"3.4"|"41"
