"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Green Apple Resto Bar"|"600"|"South Indian"|"Manipal"|"Manchikere"|"https://www.zomato.com/manipal/green-apple-resto-bar-manchikere/info"|"16"|"Casual Dining"|"10am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Darsh Fast Food & Juice Center"|"300"|"Fast Food"|"Manipal"|"Eshwar Nagar"|"https://www.zomato.com/manipal/darsh-fast-food-juice-center-eshwar-nagar/info"|"16"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Scoop Bus"|"150"|"Ice Cream,Beverages,Sandwich"|"Manipal"|"Vidyaratna Nagar"|"https://www.zomato.com/manipal/scoop-bus-vidyaratna-nagar/info"|"16"|"Dessert Parlor"|"1030am to 1pm,2pm to 1030pm(Mon-Sat),3pm to ..."|"Not rated"|"-"|"-"
"Sanvika Foodzo"|"300"|"Street Food"|"Manipal"|"Vidyaratna Nagar"|"https://www.zomato.com/manipal/sanvika-foodzo-vidyaratna-nagar/info"|"16"|"Quick Bites"|"8am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Aduge Mane"|"350"|"South Indian"|"Manipal"|"Kidiyoor"|"https://www.zomato.com/manipal/aduge-mane-kidiyoor/info"|"16"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Cafe Junction"|"200"|"Cafe"|"Manipal"|"Eshwar Nagar"|"https://www.zomato.com/manipal/cafe-junction-eshwar-nagar/info"|"16"|"Quick Bites"|"11am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Vijaya Family Restaurant"|"200"|"North Indian,South Indian,Chinese,Seafood"|"Manipal"|"Tiger Circle"|"https://www.zomato.com/manipal/vijaya-family-restaurant-tiger-circle/info"|"16"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Hotel Chicken Zain"|"350"|"Kebab"|"Manipal"|"Eshwar Nagar"|"https://www.zomato.com/manipal/hotel-chicken-zain-eshwar-nagar/info"|"16"|"Quick Bites"|"11am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Bake Studio"|"250"|"Desserts"|"Manipal"|"Vidyaratna Nagar"|"https://www.zomato.com/manipal/bake-studio-vidyaratna-nagar/info"|"16"|"Bakery"|"10am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Kubera Lunch Home"|"300"|"Seafood"|"Manipal"|"Eshwar Nagar"|"https://www.zomato.com/manipal/kubera-lunch-home-eshwar-nagar/info"|"16"|"Quick Bites"|"11am to 4pm,630pm to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Bergaya Malaysian Cafe"|"400"|"Continental"|"Manipal"|"Vidyaratna Nagar"|"https://www.zomato.com/manipal/bergaya-malaysian-cafe-vidyaratna-nagar/info"|"16"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Coorg Special Spices And Chocolates"|"250"|"Desserts"|"Manipal"|"Brahmagiri"|"https://www.zomato.com/manipal/coorg-special-spices-and-chocolates-brahmagiri/info"|"16"|"Confectionery"|"11am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"New Bunts Family Restaurant"|"300"|"Seafood,Mangalorean"|"Manipal"|"Maruthi Veethika"|"https://www.zomato.com/manipal/new-bunts-family-restaurant-maruthi-veethika/info"|"16"|"Quick Bites"|"10am to 3pm,630pm to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Bismillah"|"400"|"Biryani,Chinese,North Indian"|"Manipal"|"Maruthi Veethika"|"https://www.zomato.com/manipal/hotel-bismillah-maruthi-veethika/info"|"16"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Ruchitha Restaurant"|"0"|"Chinese,North Indian,South Indian"|"Manipal"|"Eshwar Nagar"|"https://www.zomato.com/manipal/ruchitha-restaurant-eshwar-nagar/info"|"16"|"Quick Bites"|"1130am to 330pm,7pm to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
