"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Sharama Sweets"|"100"|"Mishti"|"Kolkata"|"Belur"|"https://www.zomato.com/kolkata/sharama-sweets-belur-howrah/info"|"216"|"Sweet Shop"|"11am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Spice It Up"|"300"|"Chinese,Fast Food,Beverages,Rolls"|"Kolkata"|"Chinar Park"|"https://www.zomato.com/kolkata/spice-it-up-chinar-park/info"|"216"|"Quick Bites"|"1pm to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Night Queen Restaurant"|"500"|"North Indian,Chinese"|"Kolkata"|"Bangur"|"https://www.zomato.com/kolkata/night-queen-restaurant-bangur/info"|"216"|"Casual Dining"|"11am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Preety Kitchen"|"300"|"North Indian,Fast Food"|"Kolkata"|"Naktala"|"https://www.zomato.com/kolkata/preety-kitchen-naktala/info"|"216"|"Quick Bites"|"11am to 7pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Mom’s Cook Book"|"700"|"North Indian,Italian,Burmese,Continental"|"Kolkata"|"Tangra"|"https://www.zomato.com/kolkata/moms-cook-book-2-tangra/info"|"216"|"none"|"11am to 8pm(Mon-Sun)"|"Average"|"3.4"|"19"
"Waffle Delights"|"300"|"Desserts"|"Kolkata"|"New Town"|"https://www.zomato.com/kolkata/waffle-delights-new-town/info"|"216"|"Dessert Parlor"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Herbs & Spices"|"400"|"North Indian,Mexican,Italian,Chinese"|"Kolkata"|"New Town"|"https://www.zomato.com/kolkata/herbs-spices-new-town/info"|"216"|"Quick Bites"|"7am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hungrill"|"300"|"Chinese"|"Kolkata"|"Narendra Pur"|"https://www.zomato.com/kolkata/hungrill-narendra-pur/info"|"216"|"Quick Bites"|"4pm to 11pm(Mon-Sun)"|"Average"|"3.1"|"5"
"Kolkata Taj Biryani"|"200"|"Biryani"|"Kolkata"|"Chinar Park"|"https://www.zomato.com/kolkata/kolkata-taj-biryani-chinar-park/info"|"216"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Chulha and Wok"|"200"|"North Indian,Chinese"|"Kolkata"|"Lake Town"|"https://www.zomato.com/kolkata/chulha-and-wok-lake-town/info"|"216"|"Quick Bites"|"1130am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Fast Food Centre"|"200"|"Fast Food,Chinese"|"Kolkata"|"Camac Street Area"|"https://www.zomato.com/kolkata/fast-food-centre-camac-street-area/info"|"216"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Average"|"3.1"|"20"
"Rajasthani Kitchen"|"250"|"North Indian,Rajasthani"|"Kolkata"|"Liluah"|"https://www.zomato.com/kolkata/rajasthani-kitchen-liluah-howrah/info"|"216"|"none"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"16"
"Chill Beep"|"150"|"Fast Food,North Indian"|"Kolkata"|"Baguihati"|"https://www.zomato.com/kolkata/chill-beep-baguihati/info"|"216"|"Quick Bites"|"8am to 10pm(Mon-Sun)"|"Average"|"3.2"|"15"
"Terrace Tandoor"|"700"|"North Indian,Chinese,Mughlai"|"Kolkata"|"Thames International Hotel-- Rash Behari Avenue"|"https://www.zomato.com/kolkata/terrace-tandoor-gariahat/info"|"216"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"Average"|"3.3"|"14"
"Khushi South Indian Food Plaza"|"200"|"South Indian"|"Kolkata"|"Dhakuria"|"https://www.zomato.com/kolkata/khushi-south-indian-food-plaza-dhakuria/info"|"216"|"Casual Dining"|"9am to 10pm(Mon-Sun)"|"Average"|"3.1"|"12"
