"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Gupta Sandwich"|"300"|"Sandwich,Fast Food"|"Kolkata"|"Bangur"|"https://www.zomato.com/kolkata/gupta-sandwich-bangur/info"|"104"|"Quick Bites"|"2pm to 10pm(Mon-Sun)"|"Good"|"3.8"|"126"
"Five Fingers"|"600"|"Biryani,North Indian,Chinese,Bengali,South Indian"|"Kolkata"|"Barasat"|"https://www.zomato.com/kolkata/five-fingers-barasat/info"|"104"|"Casual Dining"|"1130am to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),9am..."|"Average"|"3.2"|"287"
"Frying Pan"|"350"|"Fast Food,Chinese,North Indian"|"Kolkata"|"Kestopur"|"https://www.zomato.com/kolkata/frying-pan-kestopur/info"|"104"|"none"|"5pm to 12midnight(Mon-Sun)"|"Good"|"3.5"|"34"
"Baked N Fried"|"250"|"Chinese,Fast Food"|"Kolkata"|"Ballygunge"|"https://www.zomato.com/kolkata/baked-n-fried-ballygunge/info"|"104"|"Quick Bites"|"530pm to 1030pm(Mon,Tue,Wed,Fri,Sat,Sun)..."|"Good"|"3.9"|"138"
"Hazi Shaheb"|"300"|"North Indian,Chinese"|"Kolkata"|"Hazra"|"https://www.zomato.com/kolkata/hazi-shaheb-hazra/info"|"104"|"Casual Dining"|"11am to 10pm(Mon-Sun)"|"Average"|"3.0"|"44"
"Aadab Restaurant"|"400"|"North Indian,Chinese"|"Kolkata"|"Barasat"|"https://www.zomato.com/kolkata/aadab-restaurant-3-barasat/info"|"104"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"14"
"Fish Fish"|"1200"|"Seafood,Bengali"|"Kolkata"|"Ballygunge"|"https://www.zomato.com/kolkata/fish-fish-ballygunge/info"|"104"|"Casual Dining"|"12noon to 430pm,7pm to 11pm(Mon-Sun)"|"Good"|"3.9"|"556"
"Gangaur"|"600"|"North Indian,South Indian,Chinese"|"Kolkata"|"Baguihati"|"https://www.zomato.com/kolkata/gangaur-baguihati/info"|"104"|"Casual Dining"|"11am to 1030pm(Mon-Sat),8am to 1030pm(Sun)"|"Good"|"3.5"|"144"
"K3i Bistro & Lounge"|"500"|"Cafe,Continental"|"Kolkata"|"Park Circus Area"|"https://www.zomato.com/kolkata/k3i-bistro-lounge-park-circus-area/info"|"104"|"Café"|"10am to 12midnight(Mon-Sun)"|"None"|"NEW"|"NEW"
"Sanghai Pure Chinese Food"|"500"|"Chinese"|"Kolkata"|"Shyam Bazar"|"https://www.zomato.com/kolkata/sanghai-pure-chinese-food-shyam-bazar/info"|"104"|"Casual Dining"|"2pm to 1030pm(Mon-Sun)"|"Good"|"3.8"|"221"
"Pou Hing"|"400"|"Chinese,Seafood"|"Kolkata"|"Dalhousie BBD Bagh"|"https://www.zomato.com/kolkata/pou-hing-dalhousie-bbd-bagh/info"|"104"|"Casual Dining"|"11am to 10pm(Mon-Sat),Closed(Sun)"|"Very Good"|"4.0"|"213"
"Foodiex"|"600"|"Chinese,South Indian,North Indian"|"Kolkata"|"Kona Exp Way"|"https://www.zomato.com/kolkata/foodiex-kona-exp-way/info"|"104"|"Casual Dining"|"1030am to 1030pm(Mon-Sun)"|"Average"|"3.2"|"57"
"Ranjan's"|"450"|"North Indian,Chinese,Street Food"|"Kolkata"|"Sector 3-- Salt Lake"|"https://www.zomato.com/kolkata/ranjans-sector-3-salt-lake/info"|"104"|"none"|"12noon to 330pm,530pm to 10pm(Mon-Sun)"|"Good"|"3.7"|"214"
"Juices & More"|"200"|"Juices,Beverages,Healthy Food"|"Kolkata"|"Quest Mall-- Ballygunge"|"https://www.zomato.com/kolkata/juices-more-ballygunge/info"|"104"|"Beverage Shop"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"58"
"Hedua Chat"|"100"|"Street Food"|"Kolkata"|"Hatibagan"|"https://www.zomato.com/kolkata/hedua-chat-hatibagan/info"|"104"|"Kiosk"|"11am to 10pm(Mon-Sun)"|"Good"|"3.7"|"122"
