"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Dalchini"|"500"|"North Indian,South Indian,Biryani"|"Bhubaneswar"|"Patia"|"https://www.zomato.com/bhubaneswar/dalchini-patia-bhubaneshwar/info"|"16"|"Casual Dining"|"930am to 1030pm(Mon-Sun)"|"Good"|"3.6"|"125"
"Urban Flavours"|"300"|"North Indian,Chinese"|"Bhubaneswar"|"Kharabela Nagar"|"https://www.zomato.com/bhubaneswar/urban-flavours-4-kharabela-nagar-bhubaneshwar/info"|"16"|"Quick Bites"|"5pm to 10pm(Mon-Sun)"|"Good"|"3.9"|"153"
"Wild Berry"|"800"|"North Indian,Chinese,Fast Food"|"Bhubaneswar"|"Patia"|"https://www.zomato.com/bhubaneswar/wild-berry-patia-bhubaneshwar/info"|"16"|"Casual Dining"|"10am to 3pm,530pm to 10pm(Mon-Sun)"|"Good"|"3.7"|"144"
"Now Biriyani"|"300"|"Biryani"|"Bhubaneswar"|"Lakshmi Sagar"|"https://www.zomato.com/bhubaneswar/now-biriyani-lakshmi-sagar-bhubaneshwar/info"|"16"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Average"|"3.0"|"37"
"Venus Restaurant"|"500"|"North Indian,South Indian,Chinese"|"Bhubaneswar"|"Patrapada"|"https://www.zomato.com/bhubaneswar/venus-restaurant-patrapada-bhubaneshwar/info"|"16"|"Casual Dining"|"7am to 10pm(Mon-Sun)"|"Good"|"3.7"|"128"
"Hotel Venus"|"600"|"North Indian,Chinese,South Indian"|"Bhubaneswar"|"Surya Nagar"|"https://www.zomato.com/bhubaneswar/hotel-venus-surya-nagar-bhubaneshwar/info"|"16"|"Casual Dining"|"1130am to 1030pm(Mon-Sun)"|"Good"|"3.8"|"136"
"Ten Minutes - Pal Heights"|"400"|"Bakery,Fast Food"|"Bhubaneswar"|"Pal Heights-- Jayadev Vihar"|"https://www.zomato.com/bhubaneswar/ten-minutes-pal-heights-jayadev-vihar-bhubaneshwar/info"|"16"|"Bakery"|"11am to 930pm(Mon-Sun)"|"Very Good"|"4.0"|"120"
"Shanghai Express - Hotel Marrion"|"1200"|"Chinese"|"Bhubaneswar"|"New Marrion Hotel-- Kharabela Nagar"|"https://www.zomato.com/bhubaneswar/shanghai-express-hotel-marrion-kharabela-nagar-bhubaneshwar/info"|"16"|"Fine Dining"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.7"|"122"
"Swad Restaurant"|"500"|"North Indian,Chinese"|"Bhubaneswar"|"Lakshmi Sagar"|"https://www.zomato.com/bhubaneswar/swad-restaurant-lakshmi-sagar-bhubaneshwar/info"|"16"|"Quick Bites"|"11am to 1030pm(Mon-Sun)"|"Average"|"2.9"|"100"
"Venus Inn Restaurant"|"700"|"North Indian,South Indian,Chinese"|"Bhubaneswar"|"Bapuji Nagar"|"https://www.zomato.com/bhubaneswar/venus-inn-restaurant-bapuji-nagar-bhubaneshwar/info"|"16"|"Casual Dining"|"10am to 3pm,7pm to 1030pm(Mon-Sun)"|"Good"|"3.7"|"112"
"Bismillah Biryani Zone"|"200"|"North Indian,Chinese"|"Bhubaneswar"|"Jatni"|"https://www.zomato.com/bhubaneswar/bismillah-biryani-zone-jatni-bhubaneshwar/info"|"16"|"Quick Bites"|"12noon to 9pm(Mon-Sun)"|"Average"|"2.9"|"41"
"Gupta's Sweets & Chat's"|"300"|"North Indian,South Indian,Street Food,Mithai"|"Bhubaneswar"|"Lakshmi Sagar"|"https://www.zomato.com/bhubaneswar/guptas-sweets-chat-s-lakshmi-sagar-bhubaneshwar/info"|"16"|"Quick Bites"|"730am to 930pm(Mon-Sun)"|"Good"|"3.8"|"109"
"The Tandoori Night"|"400"|"Fast Food,Mughlai"|"Bhubaneswar"|"Chandrasekharpur"|"https://www.zomato.com/bhubaneswar/the-tandoori-night-chandrasekharpur-bhubaneshwar/info"|"16"|"Quick Bites"|"4pm to 10pm(Mon-Sun)"|"Good"|"3.5"|"177"
"Desi Dhaba"|"400"|"Chinese,North Indian,Oriya"|"Bhubaneswar"|"Patia"|"https://www.zomato.com/bhubaneswar/desi-dhaba-patia-bhubaneshwar/info"|"16"|"Quick Bites"|"11am to 330pm,7pm to 1030pm(Mon-Sun)"|"Average"|"3.3"|"203"
"The Spice Valley"|"400"|"Chinese,North Indian,Mughlai"|"Bhubaneswar"|"Jayadev Vihar"|"https://www.zomato.com/bhubaneswar/the-spice-valley-jayadev-vihar-bhubaneshwar/info"|"16"|"Casual Dining"|"12noon to 1030pm(Mon-Sun)"|"Good"|"3.7"|"137"
