"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Simply South"|"250"|"South Indian"|"Trichy"|"FSM Hyper Mall-- Tharanallur"|"https://www.zomato.com/trichy/simply-south-sangillyandapuram/info"|"7"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"Average"|"3.1"|"6"
"Hotel Sri Kaviri"|"150"|"South Indian,Chinese"|"Trichy"|"Thillai Nagar"|"https://www.zomato.com/trichy/hotel-sri-kaviri-thillai-nagar/info"|"7"|"Casual Dining"|"12noon to 4pm(Mon-Sat),Closed(Sun)"|"Not rated"|"-"|"-"
"Kevin Cakes"|"250"|"Desserts,Fast Food"|"Trichy"|"KK Nagar"|"https://www.zomato.com/trichy/kevin-cakes-kk-nagar/info"|"7"|"Bakery"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Falooda"|"300"|""|"Trichy"|"Thillai Nagar"|"https://www.zomato.com/trichy/falooda-thillai-nagar/info"|"7"|"Dessert Parlor"|"10am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Sri Chandra Restaurant"|"200"|"South Indian"|"Trichy"|"KK Nagar"|"https://www.zomato.com/trichy/sri-chandra-restaurant-kk-nagar/info"|"7"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"The Bread Basket Bakery"|"300"|"Bakery,Mithai"|"Trichy"|"Sangillyandapuram"|"https://www.zomato.com/trichy/the-bread-basket-bakery-sangillyandapuram/info"|"7"|"Bakery"|"10am to 9pm(Mon-Sun)"|"Average"|"2.9"|"4"
"Ezham  Suvai"|"500"|"Chinese,South Indian"|"Trichy"|"Sangillyandapuram"|"https://www.zomato.com/trichy/ezham-suvai-sangillyandapuram/info"|"7"|"Casual Dining"|"730am to 11pm(Mon-Sun)"|"Good"|"3.8"|"63"
"Hotel Sri Bhavani"|"300"|"South Indian"|"Trichy"|"KK Nagar"|"https://www.zomato.com/trichy/hotel-sri-bhavani-3-kk-nagar/info"|"7"|"Quick Bites"|"7am to 10pm(Mon-Sun)"|"Average"|"3.1"|"6"
"Siraj Biryani"|"350"|"Biryani"|"Trichy"|"Thillai Nagar"|"https://www.zomato.com/trichy/siraj-biryani-thillai-nagar/info"|"7"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"40"
"Sree Madappalli"|"200"|"South Indian"|"Trichy"|"Srirangam"|"https://www.zomato.com/trichy/sree-madappalli-srirangam/info"|"7"|"Quick Bites"|"7am to 930pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Sri Saravana Bhavan Hotel"|"250"|"South Indian"|"Trichy"|"Sangillyandapuram"|"https://www.zomato.com/trichy/sri-saravana-bhavan-hotel-sangillyandapuram/info"|"7"|"Quick Bites"|"8am to 10pm(Mon-Sat),8am to 3pm(Sun)"|"Average"|"3.0"|"6"
"Amul Ice Cream Parlour"|"150"|"Desserts,Ice Cream"|"Trichy"|"Woraiyur"|"https://www.zomato.com/trichy/amul-ice-cream-parlour-woraiyur/info"|"7"|"Dessert Parlor"|"1030am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"ATHO SHOP - TRICHY - JN FOODS"|"250"|"Burmese"|"Trichy"|"Thillai Nagar"|"https://www.zomato.com/trichy/atho-shop-trichy-jn-foods-thillai-nagar/info"|"7"|"Quick Bites"|"6pm to 10pm(Mon,Tue,Thu,Fri,Sat,Sun),Closed..."|"Average"|"3.3"|"5"
"A1 Chicken Biriyani Stall"|"300"|"Biryani"|"Trichy"|"Thillai Nagar"|"https://www.zomato.com/trichy/a1-chicken-biriyani-stall-thillai-nagar/info"|"7"|"none"|"1pm to 4pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Royal Bar"|"500"|"Finger Food"|"Trichy"|"Kilapudur"|"https://www.zomato.com/trichy/royal-bar-kilapudur/info"|"7"|"Bar"|"1230pm to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
