"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"By The Way"|"300"|"North Indian,Fast Food,Chinese"|"Jabalpur"|"Garha"|"https://www.zomato.com/jabalpur/by-the-way-garha/info"|"15"|"Quick Bites"|"9am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Nariyal Paani Wala"|"100"|"Healthy Food"|"Jabalpur"|"Wright Town"|"https://www.zomato.com/jabalpur/nariyal-paani-wala-wright-town/info"|"15"|"Beverage Shop"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"Heavens Bite"|"300"|"Chinese,Fast Food"|"Jabalpur"|"Cantt"|"https://www.zomato.com/jabalpur/heavens-bite-cantt/info"|"15"|"Quick Bites"|"9am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"New Devendra Chinese And Chaat Center"|"200"|"Chinese,Italian"|"Jabalpur"|"Wright Town"|"https://www.zomato.com/jabalpur/new-devendra-chinese-and-chaat-center-wright-town/info"|"15"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Chicken Gharwala"|"400"|"Mughlai,North Indian"|"Jabalpur"|"Khamaria"|"https://www.zomato.com/jabalpur/chicken-gharwala-khamaria/info"|"15"|"none"|"12noon to 8pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Menu Restaurant"|"200"|"North Indian"|"Jabalpur"|"Adhartal"|"https://www.zomato.com/jabalpur/menu-restaurant-adhartal/info"|"15"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Rawat Hotel"|"200"|"North Indian"|"Jabalpur"|"Ghamapur"|"https://www.zomato.com/jabalpur/rawat-hotel-ghamapur/info"|"15"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Eat N Love Bakers"|"300"|"Bakery,Desserts"|"Jabalpur"|"Wright Town"|"https://www.zomato.com/jabalpur/eat-n-love-bakers-wright-town/info"|"15"|"Bakery"|"1030am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Bakery Plaza"|"300"|"Bakery,Fast Food"|"Jabalpur"|"Vijay Nagar"|"https://www.zomato.com/jabalpur/bakery-plaza-1-vijay-nagar/info"|"15"|"Bakery"|"9am to 9pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Manglam Fast Food"|"400"|"Fast Food"|"Jabalpur"|"Civil Lines"|"https://www.zomato.com/jabalpur/manglam-fast-food-civil-lines/info"|"15"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"New Indore Bakewells"|"400"|"Fast Food,Mithai"|"Jabalpur"|"Wright Town"|"https://www.zomato.com/jabalpur/new-indore-bakewells-wright-town/info"|"15"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Shri Sai Rasoi"|"200"|"Fast Food"|"Jabalpur"|"Rampur"|"https://www.zomato.com/jabalpur/shri-sai-rasoi-rampur/info"|"15"|"none"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Shri Radhe Krishna Sweets"|"200"|"Mithai,Street Food"|"Jabalpur"|"Dhanvantari Nagar"|"https://www.zomato.com/jabalpur/shri-radhe-krishna-sweets-dhanvantari-nagar/info"|"15"|"Sweet Shop"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Chilly Smile"|"200"|"Chinese,Fast Food"|"Jabalpur"|"Cantt"|"https://www.zomato.com/jabalpur/chilly-smile-cantt/info"|"15"|"Food Truck"|"4pm to 9pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Sonali Sweets"|"300"|"Mithai,Fast Food"|"Jabalpur"|"Civil Lines"|"https://www.zomato.com/jabalpur/sonali-sweets-civil-lines/info"|"15"|"Quick Bites"|"9am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
