"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Zafraan Family Restaurant"|"300"|"North Indian"|"Meerut"|"Meerut Cantt"|"https://www.zomato.com/meerut/zafraan-family-restaurant-1-meerut-cantt/info"|"6"|"Quick Bites"|"1130am to 11pm(Mon-Sun)"|"Good"|"3.5"|"35"
"Desibite"|"400"|"North Indian"|"Meerut"|"Shastri Nagar"|"https://www.zomato.com/meerut/desibite-shastri-nagar/info"|"6"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"44"
"Roms Pizza"|"250"|"Pizza"|"Meerut"|"Pallavpuram"|"https://www.zomato.com/meerut/roms-pizza-pallavpuram/info"|"6"|"Quick Bites"|"11am to 9pm(Mon-Sun)"|"Very Good"|"4.0"|"39"
"Bikanervala"|"500"|"Mithai,North Indian,South Indian,Street Food"|"Meerut"|"Pallavpuram"|"https://www.zomato.com/meerut/bikanervala-pallavpuram/info"|"6"|"Casual Dining"|"10am to 10pm(Mon-Sun)"|"Good"|"3.7"|"97"
"Chai Pie"|"100"|"Fast Food"|"Meerut"|"Shastri Nagar"|"https://www.zomato.com/meerut/chai-pie-shastri-nagar/info"|"6"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Good"|"3.9"|"41"
"Vaidehi Rasoi"|"150"|"North Indian"|"Meerut"|"Meerut Cantt"|"https://www.zomato.com/meerut/vaidehi-rasoi-meerut-cantt/info"|"6"|"Quick Bites"|"9am to 10pm(Mon-Sun)"|"Good"|"3.9"|"56"
"Chote Bhai Ki Choti Dukan"|"150"|"Beverages"|"Meerut"|"Shastri Nagar"|"https://www.zomato.com/meerut/chote-bhai-ki-choti-dukan-shastri-nagar/info"|"6"|"Beverage Shop"|"10am to 1030pm(Mon-Sun)"|"Good"|"3.7"|"25"
"Foodies Heaven"|"200"|"North Indian,Chinese,Rolls,Momos"|"Meerut"|"Shastri Nagar"|"https://www.zomato.com/meerut/foodies-heaven-shastri-nagar/info"|"6"|"Quick Bites"|"1230pm to 10pm(Mon-Sun)"|"Average"|"3.2"|"40"
"Everfresh"|"120"|"Fast Food"|"Meerut"|"Pallavpuram"|"https://www.zomato.com/meerut/everfresh-2-pallavpuram/info"|"6"|"Quick Bites"|"3pm to 10pm(Mon-Sun)"|"Good"|"3.9"|"38"
"Indiana"|"800"|"North Indian,Chinese"|"Meerut"|"Meerut Cantt"|"https://www.zomato.com/meerut/indiana-meerut-cantt/info"|"6"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.8"|"51"
"Lettuce Berry Cafe"|"800"|"Cafe"|"Meerut"|"MDA"|"https://www.zomato.com/meerut/lettuce-berry-cafe-mda/info"|"6"|"Café"|"11am to 10pm(Mon-Sun)"|"Good"|"3.7"|"31"
"Maanchow"|"500"|"Chinese"|"Meerut"|"Meerut Cantt"|"https://www.zomato.com/meerut/maanchow-meerut-cantt/info"|"6"|"Casual Dining"|"10am to 12midnight(Mon-Sun)"|"Good"|"3.9"|"41"
"Meatwala"|"300"|"North Indian,Mughlai"|"Meerut"|"MDA"|"https://www.zomato.com/meerut/meatwala-mda/info"|"6"|"Quick Bites"|"1pm to 10pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed..."|"Good"|"3.5"|"49"
"Manzziare"|"200"|"Sandwich,Fast Food,Beverages"|"Meerut"|"Mohan Puri"|"https://www.zomato.com/meerut/manzziare-mohan-puri/info"|"6"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Good"|"3.9"|"56"
"Fantastic Four Fast Food"|"150"|"Fast Food,Momos,Chinese"|"Meerut"|"Shastri Nagar"|"https://www.zomato.com/meerut/fantastic-four-fast-food-shastri-nagar/info"|"6"|"Kiosk"|"4pm to 9pm(Mon-Sun)"|"Average"|"2.8"|"45"
