"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Foody Brothers"|"300"|"North Indian,Mughlai,Rolls"|"Meerut"|"Mohkam Pur"|"https://www.zomato.com/meerut/foody-brothers-mohkam-pur/info"|"24"|"Quick Bites"|"1pm to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Royal Restaurant"|"400"|"Fast Food"|"Meerut"|"Partapur"|"https://www.zomato.com/meerut/royal-restaurant-partapur/info"|"24"|"Casual Dining"|"11am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Restro Ruk Ruk"|"150"|"North Indian,Chinese"|"Meerut"|"Partapur"|"https://www.zomato.com/meerut/restro-ruk-ruk-partapur/info"|"24"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Sab Kitchen"|"200"|"South Indian,Chinese"|"Meerut"|"Meerut Cantt"|"https://www.zomato.com/meerut/sab-kitchen-meerut-cantt/info"|"24"|"none"|"NA"|"None"|"Opening"|"Opening"
"Baba ji Food Plaza"|"300"|"Fast Food"|"Meerut"|"Sadar Bazaar"|"https://www.zomato.com/meerut/baba-ji-food-plaza-sadar-bazaar/info"|"24"|"Food Truck"|"5pm to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Tandoori Grills"|"200"|"North Indian"|"Meerut"|"Shastri Nagar"|"https://www.zomato.com/meerut/tandoori-grills-shastri-nagar/info"|"24"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Khana Khazana Restaurant"|"600"|"North Indian,Chinese"|"Meerut"|"Shastri Nagar"|"https://www.zomato.com/meerut/khana-khazana-restaurant-shastri-nagar/info"|"24"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Khana Khazana Restaurant"|"600"|"North Indian,Chinese"|"Meerut"|"Sadar Bazaar"|"https://www.zomato.com/meerut/khana-khazana-restaurant-sadar-bazaar/info"|"24"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Shree Ganga Fast Food"|"200"|"Fast Food"|"Meerut"|"Pallavpuram"|"https://www.zomato.com/meerut/shree-ganga-fast-food-pallavpuram/info"|"24"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Delhi Bakers"|"150"|"Bakery,Desserts"|"Meerut"|"Thapar Nagar"|"https://www.zomato.com/meerut/delhi-bakers-thapar-nagar/info"|"24"|"Bakery"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Star Cafe"|"250"|"North Indian,Chinese"|"Meerut"|"Shastri Nagar"|"https://www.zomato.com/meerut/star-cafe-shastri-nagar/info"|"24"|"Quick Bites"|"12noon to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Shakes Square"|"100"|"Beverages"|"Meerut"|"Devpuri"|"https://www.zomato.com/meerut/shakes-square-devpuri/info"|"24"|"Beverage Shop"|"9am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"In The Sky Fast Food"|"100"|"Fast Food"|"Meerut"|"Partapur"|"https://www.zomato.com/meerut/in-the-sky-fast-food-partapur/info"|"24"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Monica Food Corner"|"200"|"North Indian,Street Food"|"Meerut"|"Meerut Cantt"|"https://www.zomato.com/meerut/monica-food-corner-meerut-cantt/info"|"24"|"none"|"7am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Raj Dharam Restaurant"|"150"|"North Indian"|"Meerut"|"Pallavpuram"|"https://www.zomato.com/meerut/raj-dharam-restaurant-pallavpuram/info"|"24"|"Dhaba"|"24"|"None"|"NEW"|"NEW"
