"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Samosha Express"|"50"|"Street Food"|"Meerut"|"Sadar Bazaar"|"https://www.zomato.com/meerut/samosha-express-sadar-bazaar/info"|"13"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Average"|"3.0"|"5"
"Food Bank Of India"|"200"|"Fast Food"|"Meerut"|"Mohkam Pur"|"https://www.zomato.com/meerut/food-bank-of-india-1-mohkam-pur/info"|"13"|"Quick Bites"|"(Mon-Sun)"|"Not rated"|"-"|"-"
"Punjabi Chhole Bhaturey"|"100"|"North Indian"|"Meerut"|"Shastri Nagar"|"https://www.zomato.com/meerut/punjabi-chhole-bhaturey-shastri-nagar/info"|"13"|"Quick Bites"|"830am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Biryaniwale"|"300"|"Biryani"|"Meerut"|"Meerut Cantt"|"https://www.zomato.com/meerut/biryaniwale-1-meerut-cantt/info"|"13"|"none"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Anand Fresh Chicken"|"200"|"Mughlai"|"Meerut"|"Meerut Cantt"|"https://www.zomato.com/meerut/anand-fresh-chicken-meerut-cantt/info"|"13"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Biryanis The Taste Of Hyderabad"|"250"|"Biryani"|"Meerut"|"Pallavpuram"|"https://www.zomato.com/meerut/biryanis-the-taste-of-hyderabad-2-pallavpuram/info"|"13"|"Quick Bites"|"12noon to 9pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"New Tomer Sweets"|"200"|"Mithai"|"Meerut"|"Pallavpuram"|"https://www.zomato.com/meerut/new-tomer-sweets-pallavpuram/info"|"13"|"Sweet Shop"|"11am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Alfa Restaurant"|"400"|"North Indian"|"Meerut"|"Meerut Cantt"|"https://www.zomato.com/meerut/alfa-restaurant-meerut-cantt/info"|"13"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"16"
"Kabab Corner"|"250"|"North Indian,Mughlai"|"Meerut"|"Madhavpuram"|"https://www.zomato.com/meerut/kabab-corner-madhavpuram/info"|"13"|"Quick Bites"|"5am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Vishal Restaurant"|"150"|"North Indian"|"Meerut"|"Shastri Nagar"|"https://www.zomato.com/meerut/vishal-restaurant-shastri-nagar/info"|"13"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Baskin Robbins"|"300"|"Ice Cream"|"Meerut"|"Mohan Puri"|"https://www.zomato.com/meerut/baskin-robbins-mohan-puri/info"|"13"|"Dessert Parlor"|"(Mon-Sun)"|"Average"|"3.2"|"5"
"Royal Restaurant"|"350"|"Fast Food,North Indian"|"Meerut"|"Mohan Puri"|"https://www.zomato.com/meerut/royal-restaurant-mohan-puri/info"|"13"|"Quick Bites"|"9am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Cafe 27"|"200"|"Fast Food"|"Meerut"|"Mohan Puri"|"https://www.zomato.com/meerut/cafe-27-mohan-puri/info"|"13"|"Quick Bites"|"930am to 930pm(Mon-Sun)"|"Average"|"2.9"|"4"
"Shivam Fast Food"|"0"|"Chinese"|"Meerut"|"Meerut Cantt"|"https://www.zomato.com/meerut/shivam-fast-food-1-meerut-cantt/info"|"13"|"Quick Bites"|"930am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"SFC Delight"|"250"|"Fast Food"|"Meerut"|"Sadar Bazaar"|"https://www.zomato.com/meerut/sfc-delight-sadar-bazaar/info"|"13"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
