"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Hotel Pushpa"|"200"|"South Indian"|"Ooty"|"Elk Hill"|"https://www.zomato.com/ooty/hotel-pushpa-elk-hill/info"|"3"|"Quick Bites"|"8am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Blue Hills"|"300"|"North Indian,South Indian"|"Ooty"|"Elk Hill"|"https://www.zomato.com/ooty/hotel-blue-hills-elk-hill/info"|"3"|"Casual Dining"|"1230pm to 11pm(Mon-Sun)"|"Average"|"3.3"|"17"
"Madras Rasoi"|"300"|"Biryani,Chinese,North Indian"|"Ooty"|"Anna Nagar"|"https://www.zomato.com/ooty/madras-rasoi-anna-nagar/info"|"3"|"Quick Bites"|"(Mon-Sun)"|"Not rated"|"-"|"-"
"New Aazam Bakery"|"200"|"Bakery"|"Ooty"|"Elk Hill"|"https://www.zomato.com/ooty/new-aazam-bakery-elk-hill/info"|"3"|"Bakery"|"830am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Tasty Fruits and Juices"|"100"|"Beverages"|"Ooty"|"Elk Hill"|"https://www.zomato.com/ooty/tasty-fruits-and-juices-elk-hill/info"|"3"|"Beverage Shop"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"Jain Restaurant"|"200"|"South Indian,North Indian"|"Ooty"|"Anna Nagar"|"https://www.zomato.com/ooty/jain-restaurant-anna-nagar/info"|"3"|"none"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"Kabab Corner"|"200"|"Kebab"|"Ooty"|"Elk Hill"|"https://www.zomato.com/ooty/kabab-corner-1-elk-hill/info"|"3"|"Quick Bites"|"12noon to 1045pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Blue Hills Restaurant"|"300"|"North Indian"|"Ooty"|"Elk Hill"|"https://www.zomato.com/ooty/blue-hills-restaurant-elk-hill/info"|"3"|"Quick Bites"|"(Mon-Sun)"|"Not rated"|"-"|"-"
"Hakkem's Fruits world"|"100"|"Beverages,Juices"|"Ooty"|"Anna Nagar"|"https://www.zomato.com/ooty/hakkems-fruits-world-anna-nagar/info"|"3"|"Beverage Shop"|"(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Sanjay Tharavadu"|"400"|"South Indian"|"Ooty"|"Elk Hill"|"https://www.zomato.com/ooty/hotel-sanjay-tharavadu-elk-hill/info"|"3"|"Casual Dining"|"8am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Taj"|"500"|"Chinese,North Indian,South Indian"|"Ooty"|"Elk Hill"|"https://www.zomato.com/ooty/hotel-taj-elk-hill/info"|"3"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"5"
"Table Cafe Restaurant"|"500"|"Arabian,South Indian"|"Ooty"|"Elk Hill"|"https://www.zomato.com/ooty/table-cafe-restaurant-elk-hill/info"|"3"|"Casual Dining"|"12noon to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Sri Ayyappa Mess"|"150"|"South Indian,Kerala"|"Ooty"|"Elk Hill"|"https://www.zomato.com/ooty/sri-ayyappa-mess-elk-hill/info"|"3"|"Quick Bites"|"7am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Sumukha's Kitchen"|"350"|"Chinese,North Indian,South Indian"|"Ooty"|"Elk Hill"|"https://www.zomato.com/ooty/sumukhas-kitchen-elk-hill/info"|"3"|"Casual Dining"|"7am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel A- One"|"500"|"Arabian,South Indian"|"Ooty"|"Elk Hill"|"https://www.zomato.com/ooty/hotel-a-one-elk-hill/info"|"3"|"Casual Dining"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
