"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Sohan Vegetarian Dhaba"|"300"|"North Indian,Chinese"|"Ludhiana"|"Ludhiana Junction"|"https://www.zomato.com/ludhiana/sohan-vegetarian-dhaba-ludhiana-junction/info"|"14"|"Dhaba"|"11am to 11pm(Mon-Sun)"|"Very Good"|"4.0"|"154"
"Kumar Ice Cream & Fast Food"|"300"|"Fast Food,Ice Cream"|"Ludhiana"|"Ludhiana Junction"|"https://www.zomato.com/ludhiana/kumar-ice-cream-fast-food-ludhiana-junction/info"|"14"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.9"|"143"
"Sood Vegetarian"|"350"|"North Indian,Fast Food,Street Food"|"Ludhiana"|"Civil Lines"|"https://www.zomato.com/ludhiana/sood-vegetarian-civil-lines/info"|"14"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"200"
"Chic fish"|"750"|"North Indian,Mughlai"|"Ludhiana"|"Sarabha Nagar"|"https://www.zomato.com/ludhiana/chic-fish-sarabha-nagar/info"|"14"|"Quick Bites"|"11am to 1215AM(Mon,Fri,Sat,Sun),11am to ..."|"Velmi dobré"|"4.0"|"175"
"Kays Lovely Food Products"|"500"|"North Indian"|"Ludhiana"|"Sector 32-- Ludhiana"|"https://www.zomato.com/ludhiana/kays-lovely-food-products-1-sector-32/info"|"14"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.9"|"100"
"CrazziEggs"|"350"|"Street Food,Fast Food"|"Ludhiana"|"Model Town"|"https://www.zomato.com/crazzieggs-food-truck/info"|"14"|"Quick Bites"|"11am to 1130pm(Mon-Sun)"|"Average"|"3.3"|"206"
"Chick Fi"|"400"|"Chinese,North Indian"|"Ludhiana"|"Ludhiana Junction"|"https://www.zomato.com/ludhiana/chick-fi-ludhiana-junction/info"|"14"|"Quick Bites"|"9am to 10pm(Mon-Sun)"|"Very Good"|"4.0"|"261"
"Big N Meats"|"600"|"Fast Food,Raw Meats,North Indian"|"Ludhiana"|"Pakhowal Road"|"https://www.zomato.com/ludhiana/big-n-meats-pakhowal-road/info"|"14"|"Quick Bites"|"1130am to 1030pm(Mon-Sun)"|"Very Good"|"4.3"|"355"
"BK's Punjabi Rasoi"|"400"|"North Indian"|"Ludhiana"|"Shastri Nagar"|"https://www.zomato.com/ludhiana/bks-punjabi-rasoi-shastri-nagar/info"|"14"|"Quick Bites"|"1230pm to 10pm(Mon-Sun)"|"Very Good"|"4.3"|"241"
"New Friends Vaishno Dhaba"|"400"|"North Indian"|"Ludhiana"|"Ludhiana Junction"|"https://www.zomato.com/ludhiana/new-friends-vaishno-dhaba-ludhiana-junction/info"|"14"|"Quick Bites"|"12noon to 12midnight(Mon-Sun)"|"Good"|"3.9"|"169"
"Keventers"|"400"|"Beverages,Desserts"|"Ludhiana"|"Civil Lines"|"https://www.zomato.com/ludhiana/keventers-civil-lines/info"|"14"|"Beverage Shop"|"11am to 11pm(Mon-Sun)"|"Good"|"3.9"|"136"
"LA Tandoori Dhaba"|"500"|"North Indian"|"Ludhiana"|"Civil Lines"|"https://www.zomato.com/ludhiana/la-tandoori-dhaba-civil-lines/info"|"14"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Good"|"3.6"|"186"
"Endless Pizza"|"200"|"Pizza,Fast Food"|"Ludhiana"|"Sector 32-- Ludhiana"|"https://www.zomato.com/ludhiana/endless-pizza-3-sector-32/info"|"14"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Very Good"|"4.0"|"226"
"The Coffee Bean & Tea Leaf"|"700"|"Cafe,Fast Food"|"Ludhiana"|"Pavilion Mall-- Civil Lines"|"https://www.zomato.com/ludhiana/the-coffee-bean-tea-leaf-civil-lines/info"|"14"|"Café"|"10am to 11pm(Mon-Sun)"|"Very Good"|"4.2"|"123"
"Luziana Kitchen"|"400"|"North Indian,Chinese,Fast Food"|"Ludhiana"|"BRS Nagar"|"https://www.zomato.com/ludhiana/luziana-kitchen-brs-nagar/info"|"14"|"none"|"1pm to 1am(Mon-Sun)"|"Good"|"3.8"|"80"
