"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Punjabi Classic Dhaba"|"200"|"North Indian"|"Ludhiana"|"Samrala Chowk"|"https://www.zomato.com/ludhiana/punjabi-classic-dhaba-samrala-chowk/info"|"72"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Fursat Se"|"400"|"North Indian"|"Ludhiana"|"Gurudev Nagar"|"https://www.zomato.com/ludhiana/fursat-se-gurdev-nagar/info"|"72"|"Quick Bites"|"11am to 1130pm(Mon,Wed,Thu,Fri,Sat,Sun)..."|"Not rated"|"-"|"-"
"John's Food"|"400"|"North Indian"|"Ludhiana"|"Industrial Area"|"https://www.zomato.com/ludhiana/johns-food-industrial-area/info"|"72"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Average"|"3.1"|"6"
"Food Planet"|"400"|"North Indian"|"Ludhiana"|"Dugri"|"https://www.zomato.com/ludhiana/food-planet-dugri/info"|"72"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"9"
"Juhu The Chat Box"|"300"|"Street Food"|"Ludhiana"|"Gurudev Nagar"|"https://www.zomato.com/ludhiana/juhu-the-chat-box-gurdev-nagar/info"|"72"|"Food Court"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Pizza Rockers"|"300"|"Pizza"|"Ludhiana"|"Industrial Area"|"https://www.zomato.com/ludhiana/pizza-rockers-industrial-area/info"|"72"|"none"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"The Health Hut And Dumplings"|"200"|"Fast Food"|"Ludhiana"|"Sarabha Nagar"|"https://www.zomato.com/ludhiana/the-health-hut-and-dumplings-sarabha-nagar/info"|"72"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"7"
"Pandit Ji Special Bombay Pav Bhaji"|"150"|"Street Food"|"Ludhiana"|"Civil Lines"|"https://www.zomato.com/ludhiana/pandit-ji-special-bombay-pav-bhaji-civil-lines/info"|"72"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Grand Liquor World"|"600"|"North Indian,Chinese"|"Ludhiana"|"Dugri"|"https://www.zomato.com/ludhiana/grand-liquor-world-dugri/info"|"72"|"Bar"|"1130am to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Gills A Veg Hub"|"400"|"Fast Food"|"Ludhiana"|"Dugri"|"https://www.zomato.com/ludhiana/gills-a-veg-hub-dugri/info"|"72"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Naughty Chicken"|"500"|"North Indian"|"Ludhiana"|"Sector 32-- Ludhiana"|"https://www.zomato.com/ludhiana/naughty-chicken-sector-32/info"|"72"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"7"
"Happy Express"|"350"|"North Indian,Chinese"|"Ludhiana"|"Gill Road"|"https://www.zomato.com/ludhiana/happy-express-gill-road/info"|"72"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Butter King"|"500"|"North Indian"|"Ludhiana"|"Gill Road"|"https://www.zomato.com/ludhiana/butter-king-gill-road/info"|"72"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Ayush chicken corner"|"300"|"North Indian"|"Ludhiana"|"Ludhiana Junction"|"https://www.zomato.com/ludhiana/ayush-chicken-corner-ludhiana-junction/info"|"72"|"none"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Wow Refreshment Point"|"150"|"Fast Food"|"Ludhiana"|"Dugri"|"https://www.zomato.com/ludhiana/wow-refreshment-point-dugri/info"|"72"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
