"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Brews 'N' Fries"|"300"|"Fast Food,American,Mexican,Cafe,Italian"|"Jaipur"|"Mansarovar"|"https://www.zomato.com/jaipur/brews-n-fries-mansarovar/info"|"69"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"38"
"Shree Balaji Pavitra Bhojnalya"|"400"|"North Indian"|"Jaipur"|"Lal Kothi"|"https://www.zomato.com/jaipur/shree-balaji-pavitra-bhojnalya-lal-kothi/info"|"69"|"Bhojanalya"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"41"
"S29 Epicure"|"900"|"North Indian,South Indian"|"Jaipur"|"Vaishali Nagar"|"https://www.zomato.com/jaipur/s29-epicure-vaishali-nagar/info"|"69"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"40"
"The Hogwarts Express"|"600"|"Chinese,Continental,Italian"|"Jaipur"|"Vaishali Nagar"|"https://www.zomato.com/jaipur/the-hogwarts-express-vaishali-nagar/info"|"69"|"none"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"4"
"Crazy Samosa"|"100"|"Street Food"|"Jaipur"|"Mansarovar"|"https://www.zomato.com/jaipur/crazy-samosa-mansarovar/info"|"69"|"Quick Bites"|"8am to 8pm(Mon-Sun)"|"Average"|"3.4"|"39"
"Douse Rooftop & Kitchen"|"1200"|"Cafe,North Indian,Chinese"|"Jaipur"|"Malviya Nagar"|"https://www.zomato.com/jaipur/douse-rooftop-kitchen-malviya-nagar/info"|"69"|"Café"|"5pm to 1am(Mon-Sun)"|"None"|"NEW"|"NEW"
"Burger Love"|"200"|"Burger,Fast Food"|"Jaipur"|"Chitrakoot"|"https://www.zomato.com/jaipur/burger-love-chitrakoot/info"|"69"|"Quick Bites"|"8am to 4am(Mon-Sun)"|"Very Good"|"4.0"|"101"
"Hyderabadi Dum Biryani"|"300"|"Hyderabadi,Biryani"|"Jaipur"|"Adarsh Nagar"|"https://www.zomato.com/jaipur/hyderabadi-dum-biryani-adarsh-nagar/info"|"69"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"29"
"Pink Bite"|"250"|"Fast Food"|"Jaipur"|"Mansarovar"|"https://www.zomato.com/jaipur/pink-bite-mansarovar/info"|"69"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"The Second Innings"|"600"|"North Indian,Chinese,Fast Food"|"Jaipur"|"Mansarovar"|"https://www.zomato.com/jaipur/the-second-innings-mansarovar/info"|"69"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"38"
"Delta Chat & Food"|"350"|"Fast Food,Street Food,North Indian"|"Jaipur"|"C Scheme"|"https://www.zomato.com/jaipur/delta-chat-food-c-scheme/info"|"69"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Average"|"3.4"|"34"
"Maggi Spot"|"300"|"Fast Food"|"Jaipur"|"Vidhyadhar Nagar"|"https://www.zomato.com/jaipur/maggi-spot-vidhyadhar-nagar/info"|"69"|"Quick Bites"|"10am to 9pm(Mon-Sun)"|"Average"|"2.8"|"37"
"Egg Fort"|"200"|"North Indian"|"Jaipur"|"Tonk Road"|"https://www.zomato.com/jaipur/egg-fort-tonk-road/info"|"69"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Good"|"3.6"|"32"
"Desi Tadka"|"100"|"Street Food"|"Jaipur"|"Mansarovar"|"https://www.zomato.com/jaipur/desi-tadka-mansarovar/info"|"69"|"none"|"5am to 11pm(Mon-Sun)"|"Average"|"2.9"|"37"
"Moonlight Lounge"|"600"|"Cafe,Italian,North Indian"|"Jaipur"|"Vachi Inn-- Malviya Nagar"|"https://www.zomato.com/jaipur/moonlight-lounge-malviya-nagar/info"|"69"|"Café"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"35"
