"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"The Spot"|"450"|"Italian,Chinese,Cafe"|"Dehradun"|"Jakhan"|"https://www.zomato.com/dehradun/the-spot-jakhan/info"|"45"|"Café"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"12"
"Best Of India Multicusine Family Restaurant"|"400"|"Chinese,North Indian,Continental"|"Dehradun"|"Chukkuwala"|"https://www.zomato.com/dehradun/best-of-india-multicusine-family-restaurant-chukkuwala/info"|"45"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.0"|"7"
"Hyderabadi Biryani & Chicken Point"|"350"|"Biryani,Fast Food,Rolls"|"Dehradun"|"Jakhan"|"https://www.zomato.com/dehradun/hyderabadi-biryani-chicken-point-jakhan/info"|"45"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"18"
"Mughal Darbar"|"400"|"North Indian"|"Dehradun"|"Subhash Nagar"|"https://www.zomato.com/dehradun/mughal-darbar-subhash-nagar/info"|"45"|"Quick Bites"|"9am to 12midnight(Mon-Sun)"|"None"|"NEW"|"NEW"
"Punjabi By Culture"|"350"|"Indian,Chinese"|"Dehradun"|"Jakhan"|"https://www.zomato.com/dehradun/punjabi-by-culture-jakhan/info"|"45"|"Quick Bites"|"24"|"Average"|"3.4"|"9"
"Flavour"|"250"|"North Indian,Chinese"|"Dehradun"|"Prem Nagar"|"https://www.zomato.com/dehradun/flavour-prem-nagar/info"|"45"|"Quick Bites"|"11am to 12midnight(Mon-Sun)"|"Average"|"3.2"|"6"
"Hotel Siddharth Paradise Restaurant"|"800"|"North Indian,Mughlai,Chinese,Continental"|"Dehradun"|"Race Course"|"https://www.zomato.com/dehradun/hotel-siddharth-paradise-restaurant-race-course/info"|"45"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"13"
"Chings Cafe"|"200"|"Continental,Chinese,North Indian"|"Dehradun"|"Jakhan"|"https://www.zomato.com/dehradun/chings-cafe-jakhan/info"|"45"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Tandoori Hub"|"350"|"North Indian,Chinese"|"Dehradun"|"Dharampur"|"https://www.zomato.com/dehradun/tandoori-hub-dharampur/info"|"45"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.0"|"4"
"Moti Mahal"|"700"|"North Indian"|"Dehradun"|"Pacific Mall-- Jakhan"|"https://www.zomato.com/dehradun/moti-mahal-jakhan/info"|"45"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"12"
"The Meera Restaurant & Lounge"|"800"|"North Indian,Chinese,Mughlai"|"Dehradun"|"Khurbura"|"https://www.zomato.com/dehradun/the-meera-restaurant-lounge-khurbura/info"|"45"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"16"
"Rolls Nation"|"150"|"Rolls,Beverages"|"Dehradun"|"Malsi"|"https://www.zomato.com/dehradun/rolls-nation-malsi/info"|"45"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Flavour Cafe & Huts"|"400"|"Chinese,Mughlai"|"Dehradun"|"Prem Nagar"|"https://www.zomato.com/dehradun/flavour-cafe-huts-prem-nagar/info"|"45"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Average"|"3.1"|"5"
"Aarush Chocolate Corner"|"200"|"Bakery,Fast Food"|"Dehradun"|"Chironwali"|"https://www.zomato.com/dehradun/aarush-chocolate-corner-chironwali/info"|"45"|"Bakery"|"9am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Negi Family Restaurant"|"250"|"North Indian,Chinese"|"Dehradun"|"Race Course"|"https://www.zomato.com/dehradun/negi-family-restaurant-race-course/info"|"45"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"2.8"|"9"
