"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Shree Radhey - Aap Ki Rasoi"|"250"|"Fast Food"|"Dehradun"|"Chukkuwala"|"https://www.zomato.com/dehradun/shree-radhey-aap-ki-rasoi-chukkuwala/info"|"21"|"Quick Bites"|"830am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Bhatia Sweet House"|"200"|"Street Food,Mithai"|"Dehradun"|"Prem Nagar"|"https://www.zomato.com/dehradun/bhatia-sweet-house-1-prem-nagar/info"|"21"|"Sweet Shop"|"730am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"The Great Grand PA Cafe"|"450"|"North Indian,Cafe"|"Dehradun"|"Paltan Bazaar"|"https://www.zomato.com/dehradun/the-great-grand-pa-cafe-paltan-bazaar/info"|"21"|"Quick Bites"|"7am to 10pm(Mon-Sun)"|"Average"|"2.6"|"8"
"Chaat Adda"|"200"|"Street Food"|"Dehradun"|"Kaonli"|"https://www.zomato.com/dehradun/chaat-adda-kaonli/info"|"21"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Average"|"3.0"|"13"
"Gulab Sweets & Restaurant"|"600"|"North Indian,Street Food,Chinese,South Indian"|"Dehradun"|"Ballupur"|"https://www.zomato.com/dehradun/gulab-sweets-restaurant-ballupur/info"|"21"|"Quick Bites"|"(Mon-Sun)"|"Average"|"3.1"|"8"
"B & B Food"|"500"|"North Indian,Fast Food"|"Dehradun"|"Subhash Nagar"|"https://www.zomato.com/dehradun/b-b-food-subhash-nagar/info"|"21"|"Casual Dining"|"11am to 10pm(Mon-Sun)"|"Average"|"3.1"|"6"
"China Town"|"450"|"Chinese"|"Dehradun"|"Crossroads Mall-- Karanpur"|"https://www.zomato.com/dehradun/china-town-karanpur/info"|"21"|"Food Court"|"11am to 10pm(Mon-Sun)"|"Average"|"2.7"|"9"
"New Venus Bakers & Sweet Corner"|"350"|"Bakery,Fast Food"|"Dehradun"|"Krishna Nagar"|"https://www.zomato.com/dehradun/new-venus-bakers-sweet-corner-krishna-nagar/info"|"21"|"Bakery"|"11am to 10pm(Mon-Sun)"|"Average"|"2.9"|"4"
"Down Street Momos"|"150"|"Momos"|"Dehradun"|"Hathibarkala Salwala"|"https://www.zomato.com/dehradun/down-street-momos-hathibarkala-salwala/info"|"21"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Average"|"2.8"|"6"
"Toss Cafe Lounge"|"800"|"Cafe"|"Dehradun"|"Chukkuwala"|"https://www.zomato.com/dehradun/toss-cafe-lounge-chukkuwala/info"|"21"|"Café"|"3pm to 1030pm(Mon-Sun)"|"Average"|"3.2"|"12"
"Kathi Rolls"|"100"|"Fast Food"|"Dehradun"|"Khurbura"|"https://www.zomato.com/dehradun/kathi-rolls-khurbura/info"|"21"|"Quick Bites"|"12noon to 1030pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"The Kebab's & Biryani"|"450"|"North Indian,Biryani"|"Dehradun"|"Jakhan"|"https://www.zomato.com/dehradun/the-kebabs-biryani-jakhan/info"|"21"|"Quick Bites"|"12noon to 1130pm(Mon-Sun)"|"Good"|"3.7"|"79"
"Bakery Wala"|"500"|"South Indian,Chinese,Bakery,North Indian"|"Dehradun"|"Ballupur"|"https://www.zomato.com/dehradun/bakery-wala-ballupur/info"|"21"|"Quick Bites"|"8am to 10pm(Mon-Sun)"|"Average"|"2.7"|"12"
"Garden Cress - Ramada Dehradun"|"1500"|"North Indian,South Indian,Chinese,Continental"|"Dehradun"|"Ramada Dehradun"|"https://www.zomato.com/dehradun/garden-cress-ramada-dehradun-ballupur/info"|"21"|"Fine Dining"|"7am to 11pm(Mon-Sun)"|"Very Good"|"4.0"|"51"
"Mago Food Corner"|"150"|"Fast Food"|"Dehradun"|"Ballupur"|"https://www.zomato.com/dehradun/mago-food-corner-ballupur/info"|"21"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Average"|"3.4"|"18"
