"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"La vantage Multi Cuisine Restaurant"|"200"|"North Indian"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/la-vantage-multi-cuisine-restaurant-tirumala/info"|"7"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Noodle House"|"350"|"North Indian,Chinese"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/noodle-house-tirumala/info"|"7"|"Quick Bites"|"(Mon-Sun)"|"Not rated"|"-"|"-"
"Bv Food Circle"|"350"|"Arabian,Biryani,Chinese"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/bv-food-circle-tirumala/info"|"7"|"none"|"(Mon-Sun)"|"Not rated"|"-"|"-"
"Fortune Kences Hotel"|"200"|"Biryani,Fast Food,North Indian,Chinese"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/fortune-kences-hotel-tirumala/info"|"7"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Nellore Paradise - Annarao Circle"|"200"|"North Indian"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/hotel-nellore-paradise-annarao-circle-tirumala/info"|"7"|"Quick Bites"|"12noon to 330pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Madhuram Restaurant"|"500"|"North Indian,Chinese,Beverages"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/madhuram-restaurant-tirumala/info"|"7"|"Quick Bites"|"(Mon-Sun)"|"Not rated"|"-"|"-"
"Valentino Vibe"|"200"|"Fast Food"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/valentino-vibe-tirumala/info"|"7"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Sri Nataraja Sweets"|"208"|"Beverages,Desserts"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/sri-nataraja-sweets-tirumala/info"|"7"|"none"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"Sri Lakshmi Bhavan"|"200"|""|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/sri-lakshmi-bhavan-1-tirumala/info"|"7"|"none"|"(Mon-Sun)"|"Not rated"|"-"|"-"
"Manasa Fast Food"|"150"|"South Indian"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/manasa-fast-food-1-tirumala/info"|"7"|"Quick Bites"|"4pm to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Vamsi"|"200"|"Indian,Chinese,Biryani"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/hotel-vamsi-tirumala/info"|"7"|"none"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"Vaishalli Cafe"|"200"|"South Indian,North Indian,Indian,Chinese"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/vaishalli-cafe-tirumala/info"|"7"|"none"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"The Hangout Cafe"|"200"|"Sandwich,Pizza,Cafe,Burger"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/the-hangout-cafe-tirumala/info"|"7"|"none"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"PJ Biryani House"|"200"|"Biryani"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/pj-biryani-house-tirumala/info"|"7"|"none"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
"Mahaveer Restaurant"|"200"|"South Indian,North Indian,Fast Food,Chinese,Biryani"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/mahaveer-restaurant-tirumala/info"|"7"|"none"|"(Mon-Sun)"|"None"|"NEW"|"NEW"
