"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Hotel Saravana Bhavan"|"400"|"South Indian"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/hotel-saravana-bhavan-tirumala/info"|"11"|"Casual Dining"|"530am to 1am(Mon-Sun)"|"Not rated"|"-"|"-"
"Kafe Tirupati"|"200"|"South Indian"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/kafe-tirupati-tirumala/info"|"11"|"Casual Dining"|"7am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"7th Heaven"|"300"|"Bakery,Desserts"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/7th-heaven-tirumala/info"|"11"|"Bakery"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"OYALO"|"200"|"Pizza"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/oyalo-tirumala/info"|"11"|"Dessert Parlor"|"12noon to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"OYALO"|"200"|"Pizza"|"Tirupati"|"Tiruchanur"|"https://www.zomato.com/tirupati/oyalo-tiruchanur/info"|"11"|"Quick Bites"|"12noon to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Rock N Roll"|"200"|"Rolls,Fast Food"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/rock-n-roll-4-tirumala/info"|"11"|"Quick Bites"|"9am to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Moving Bowl Foods Restaurant"|"300"|"South Indian,North Indian"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/moving-bowl-foods-restaurant-tirumala/info"|"11"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Dus Coffee House"|"100"|"North Indian,Desserts,Beverages"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/dus-coffee-house-tirumala/info"|"11"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"McDonald's"|"500"|"Burger,Fast Food"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/mcdonalds-tirumala/info"|"11"|"Quick Bites"|"9am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"New Mumbai Goli Vadapav No.1"|"200"|"Fast Food"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/new-mumbai-goli-vadapav-no-1-2-tirumala/info"|"11"|"Quick Bites"|"9am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"UBQ by Barbeque Nation"|"0"|"North Indian,Biryani,BBQ,Kebab"|"Tirupati"|"Tirumala"|"https://www.zomato.com/tirupati/ubq-by-barbeque-nation-tirumala/info"|"11"|"none"|"12noon to 330pm,630pm to 1030pm(Mon-Sun)"|"None"|"NEW"|"NEW"
