"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Sri Aryaas Veg"|"200"|"South Indian"|"Madurai"|"Southern Railway Colony"|"https://www.zomato.com/madurai/sri-aryaas-veg-southern-railway-colony/info"|"18"|"Quick Bites"|"7am to 11pm(Mon-Sun)"|"Average"|"2.9"|"14"
"Classic Restaurant"|"400"|"North Indian,South Indian,Chinese"|"Madurai"|"SS Colony"|"https://www.zomato.com/madurai/classic-restaurant-ss-colony/info"|"18"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"12"
"Kings Chinese Restaurant"|"300"|"North Indian,South Indian"|"Madurai"|"Iyer Bungalow"|"https://www.zomato.com/madurai/kings-chinese-restaurant-1-iyer-bungalow/info"|"18"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"17"
"Thatal's Chef on Fire"|"400"|"North Indian,South Indian,Chinese"|"Madurai"|"SS Colony"|"https://www.zomato.com/madurai/thatals-chef-on-fire-ss-colony/info"|"18"|"Casual Dining"|"1pm to 11pm(Mon-Sun)"|"Average"|"2.7"|"16"
"Ice Cream Works"|"250"|"Desserts,Ice Cream"|"Madurai"|"KK Nagar"|"https://www.zomato.com/madurai/ice-cream-works-kk-nagar/info"|"18"|"Dessert Parlor"|"11am to 11pm(Mon-Sun)"|"Average"|"2.7"|"14"
"Classic Jamwich"|"150"|"Sandwich"|"Madurai"|"KK Nagar"|"https://www.zomato.com/madurai/classic-jamwich-kk-nagar/info"|"18"|"Casual Dining"|"12noon to 11pm(Mon-Sun)"|"Average"|"3.2"|"4"
"Monsters Kitchen"|"250"|"South Indian,North Indian,Chinese"|"Madurai"|"Viswanathapuram"|"https://www.zomato.com/madurai/monsters-kitchen-viswanathapuram/info"|"18"|"Casual Dining"|"530pm to 11pm(Mon-Sun)"|"Average"|"2.9"|"7"
"Pudur Bilal hotel"|"200"|"North Indian,South Indian,Fast Food,Mughlai"|"Madurai"|"KK Nagar"|"https://www.zomato.com/madurai/pudur-bilal-hotel-kk-nagar/info"|"18"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Average"|"3.1"|"9"
"7 Star"|"150"|"Bakery"|"Madurai"|"Periyar"|"https://www.zomato.com/madurai/7-star-periyar/info"|"18"|"Bakery"|"6am to 1030pm(Mon-Sun)"|"Average"|"3.4"|"14"
"A1 Welfare Club"|"400"|"North Indian,Chinese"|"Madurai"|"KK Nagar"|"https://www.zomato.com/madurai/a1-welfare-club-kk-nagar/info"|"18"|"Bar"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"6"
"CK's Bakery"|"300"|"Bakery,Fast Food"|"Madurai"|"Periyar"|"https://www.zomato.com/madurai/cks-bakery-periyar/info"|"18"|"Bakery"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"8"
"Red velvete cakeshop"|"250"|"Pizza,Bakery"|"Madurai"|"Villapuram"|"https://www.zomato.com/madurai/red-velvete-cakeshop-villapuram/info"|"18"|"Quick Bites"|"10am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Dheen Biriyani Stall"|"250"|"North Indian,South Indian"|"Madurai"|"KK Nagar"|"https://www.zomato.com/madurai/dheen-biriyani-stall-kk-nagar/info"|"18"|"Quick Bites"|"1145am to 1050pm(Mon-Sun)"|"Average"|"3.3"|"7"
"Melting Pot"|"1500"|"South Indian,North Indian,Italian,Continental,Chinese"|"Madurai"|"Poppy’s Hotel-- KK Nagar"|"https://www.zomato.com/madurai/melting-pot-kk-nagar/info"|"18"|"Casual Dining"|"10am to 1029pm(Mon,Sat,Sun),10am to 1030pm..."|"Average"|"3.0"|"7"
"Ajmeer Mahal"|"300"|"North Indian,South Indian,Chinese"|"Madurai"|"KK Nagar"|"https://www.zomato.com/madurai/ajmeer-mahal-kk-nagar/info"|"18"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Average"|"3.3"|"12"
