"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Hotel Grand International"|"500"|"Indian"|"Raipur"|"Moudhapara"|"https://www.zomato.com/raipur/hotel-grand-international-moudhapara/info"|"51"|"Casual Dining"|"7am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Cozy's 4 Season"|"300"|"Bakery,Fast Food"|"Raipur"|"Civil Lines"|"https://www.zomato.com/raipur/cozys-4-season-civil-lines/info"|"51"|"Bakery"|"1130am to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Tapree Hut"|"500"|"North Indian"|"Raipur"|"Civil Lines"|"https://www.zomato.com/raipur/tapree-hut-civil-lines/info"|"51"|"Quick Bites"|"7pm to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Shahi Restaurant"|"150"|"North Indian"|"Raipur"|"Tatibandh"|"https://www.zomato.com/raipur/shahi-restaurant-tatibandh/info"|"51"|"Quick Bites"|"10am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Prem Pushp"|"300"|"Fast Food"|"Raipur"|"Moudhapara"|"https://www.zomato.com/raipur/prem-pushp-moudhapara/info"|"51"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Indian Veg & Non-Veg Dhaba"|"250"|"North Indian"|"Raipur"|"Purena"|"https://www.zomato.com/raipur/indian-veg-non-veg-dhaba-purena/info"|"51"|"Dhaba"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Emerald Restaurant"|"500"|"North Indian,Chinese"|"Raipur"|"Changurabhata"|"https://www.zomato.com/raipur/hotel-emerald-restaurant-changurabhata/info"|"51"|"Casual Dining"|"9am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Urban Spice Box - Zone By The Park"|"800"|"Italian"|"Raipur"|"Mahaveer Nagar"|"https://www.zomato.com/raipur/urban-spice-box-zone-by-the-park-mahaveer-nagar/info"|"51"|"none"|"24"|"Not rated"|"-"|"-"
"The Haunt Dive Express"|"300"|"Fast Food"|"Raipur"|"Govind Nagar"|"https://www.zomato.com/raipur/the-haunt-dive-express-govind-nagar/info"|"51"|"Quick Bites"|"11am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Evening Point Fast - Food"|"250"|"Chinese"|"Raipur"|"Tikrapara"|"https://www.zomato.com/raipur/evening-point-fast-food-tikrapara/info"|"51"|"none"|"6pm to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Vansh Palace"|"300"|"North Indian,Chinese,South Indian"|"Raipur"|"Devendra Nagar"|"https://www.zomato.com/raipur/hotel-vansh-palace-devendra-nagar/info"|"51"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Disha's Cooking Studio"|"400"|"North Indian"|"Raipur"|"Tatibandh"|"https://www.zomato.com/raipur/dishas-cooking-studio-tatibandh/info"|"51"|"none"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Royal Rooftop Restaurant"|"0"|"North Indian,Chinese,Fast Food"|"Raipur"|"Boriyakhurd"|"https://www.zomato.com/raipur/royal-rooftop-restaurant-boriyakhurd/info"|"51"|"Quick Bites"|"1pm to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Masaala Art"|"400"|"North Indian"|"Raipur"|"Moudhapara"|"https://www.zomato.com/raipur/masaala-art-moudhapara/info"|"51"|"Quick Bites"|"1030am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Orange Bite"|"200"|"Sandwich,Street Food"|"Raipur"|"Purena"|"https://www.zomato.com/raipur/orange-bite-purena/info"|"51"|"Quick Bites"|"12noon to 1030pm(Mon-Sun)"|"None"|"NEW"|"NEW"
