"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"VK Fast Food"|"150"|"Street Food"|"Raipur"|"Shankar Nagar"|"https://www.zomato.com/raipur/vk-fast-food-shankar-nagar/info"|"27"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Apni Rasoi"|"200"|"North Indian"|"Raipur"|"Tatibandh"|"https://www.zomato.com/raipur/apni-rasoi-tatibandh/info"|"27"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"GharJaisa Khana"|"250"|"North Indian"|"Raipur"|"Civil Lines"|"https://www.zomato.com/raipur/gharjaisa-khana-civil-lines/info"|"27"|"none"|"1030am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Shri Ganesh Sweets"|"200"|"Desserts"|"Raipur"|"Civil Lines"|"https://www.zomato.com/raipur/shri-ganesh-sweets-civil-lines/info"|"27"|"Sweet Shop"|"11am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Badshah Biryani"|"0"|"Mughlai,North Indian"|"Raipur"|"Moudhapara"|"https://www.zomato.com/raipur/badshah-biryani-moudhapara/info"|"27"|"Quick Bites"|"10am to 8pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Dage  Chefs"|"200"|"North Indian"|"Raipur"|"Samta Colony"|"https://www.zomato.com/raipur/dage-chefs-samta-colony/info"|"27"|"none"|"10am to 8pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Raja Nashta Center"|"200"|"Indian"|"Raipur"|"Devendra Nagar"|"https://www.zomato.com/raipur/raja-nashta-center-devendra-nagar/info"|"27"|"Quick Bites"|"8am to 6pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Pizza Center and Fast Food Corner"|"200"|"Fast Food"|"Raipur"|"Civil Lines"|"https://www.zomato.com/raipur/pizza-center-and-fast-food-corner-civil-lines/info"|"27"|"Quick Bites"|"11am to 1030pm(Mon-Sun)"|"Good"|"3.6"|"21"
"Sam's Pizza"|"400"|"Italian"|"Raipur"|"Mahaveer Nagar"|"https://www.zomato.com/raipur/sams-pizza-mahaveer-nagar/info"|"27"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"36"
"Biryani BarBQ"|"400"|"Biryani"|"Raipur"|"Mahaveer Nagar"|"https://www.zomato.com/raipur/biryani-barbq-mahaveer-nagar/info"|"27"|"Quick Bites"|"11am to 12midnight(Mon-Sun)"|"Average"|"2.9"|"51"
"The Bread Basket"|"350"|"Bakery"|"Raipur"|"Samta Colony"|"https://www.zomato.com/raipur/the-bread-basket-samta-colony/info"|"27"|"Bakery"|"11am to 11pm(Mon-Sun)"|"Very Good"|"4.0"|"39"
"Al-Hayat"|"300"|"Biryani"|"Raipur"|"Jawahar Nagar"|"https://www.zomato.com/raipur/al-hayat-jawahar-nagar/info"|"27"|"Quick Bites"|"11am to 1am(Mon-Sun)"|"Good"|"3.7"|"53"
"Cafe Cravings"|"300"|"Fast Food,Beverages"|"Raipur"|"Tatibandh"|"https://www.zomato.com/raipur/cafe-cravings-tatibandh/info"|"27"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.9"|"46"
"Metro Biryani & Family Restaurant"|"450"|"North Indian,Chinese,Biryani"|"Raipur"|"Civil Lines"|"https://www.zomato.com/raipur/metro-biryani-family-restaurant-civil-lines/info"|"27"|"Casual Dining"|"1130am to 12midnight(Mon-Sun)"|"Good"|"3.6"|"29"
"Jyoti Chinese Point- Anna"|"250"|"Chinese"|"Raipur"|"Shankar Nagar"|"https://www.zomato.com/raipur/jyoti-chinese-point-anna-shankar-nagar/info"|"27"|"Quick Bites"|"3pm to 11pm(Mon-Sun)"|"Good"|"3.8"|"53"
