"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Biryani Express"|"250"|"North Indian"|"Raipur"|"Mowa"|"https://www.zomato.com/raipur/biryani-express-mowa/info"|"46"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Chef De Partie"|"250"|"Chinese,North Indian"|"Raipur"|"Tatibandh"|"https://www.zomato.com/raipur/chef-de-partie-tatibandh/info"|"46"|"Quick Bites"|"6pm to 11pm(Mon-Sun)"|"Average"|"3.3"|"11"
"Dinshaws Ice Cream Turning Point"|"200"|"Ice Cream,Desserts"|"Raipur"|"Shankar Nagar"|"https://www.zomato.com/raipur/dinshaws-ice-cream-turning-point-shankar-nagar/info"|"46"|"Dessert Parlor"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"4"
"TP Food Plaza"|"300"|"Chinese,Continental"|"Raipur"|"Shankar Nagar"|"https://www.zomato.com/raipur/tp-food-plaza-shankar-nagar/info"|"46"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Average"|"3.3"|"8"
"Go On"|"200"|"Healthy Food"|"Raipur"|"Jawahar Nagar"|"https://www.zomato.com/raipur/go-on-jawahar-nagar/info"|"46"|"none"|"9am to 11am,5pm to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Chicken Adda 24"|"250"|"North Indian,Fast Food"|"Raipur"|"Mahaveer Nagar"|"https://www.zomato.com/raipur/chicken-adda-24-mahaveer-nagar/info"|"46"|"Quick Bites"|"12midnight to 11pm(Mon-Sat),24"|"Average"|"3.2"|"8"
"Mist- Hotel Grand Imperia"|"1000"|"North Indian"|"Raipur"|"Purena"|"https://www.zomato.com/raipur/mist-hotel-grand-imperia-purena/info"|"46"|"Lounge"|"1pm to 1am(Mon-Sun)"|"Average"|"3.0"|"9"
"Kasba In Town"|"300"|"North Indian,Chinese,Continental"|"Raipur"|"Civil Lines"|"https://www.zomato.com/raipur/kasba-in-town-civil-lines/info"|"46"|"Quick Bites"|"12noon to 1030pm(Mon-Sun)"|"Average"|"3.4"|"8"
"Pug Mark- Hotel Celebrations"|"900"|"Cafe"|"Raipur"|"Devendra Nagar"|"https://www.zomato.com/raipur/pug-mark-hotel-celebrations-devendra-nagar/info"|"46"|"Café"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Trikona"|"500"|"North Indian,Cafe,Fast Food,Continental"|"Raipur"|"Civil Lines"|"https://www.zomato.com/raipur/trikona-civil-lines/info"|"46"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"SN Fast Food"|"200"|"Fast Food"|"Raipur"|"Devendra Nagar"|"https://www.zomato.com/raipur/sn-fast-food-devendra-nagar/info"|"46"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Mint Leaf - Hotel Ivy"|"1200"|"Fast Food,Cafe"|"Raipur"|"Mahaveer Nagar"|"https://www.zomato.com/raipur/mint-leaf-hotel-ivy-mahaveer-nagar/info"|"46"|"Casual Dining"|"2pm to 11pm(Mon-Sun)"|"Average"|"3.1"|"7"
"Ramkrishna Thali Restaurant"|"300"|"North Indian"|"Raipur"|"Moudhapara"|"https://www.zomato.com/raipur/ramkrishna-thali-restaurant-moudhapara/info"|"46"|"Casual Dining"|"10am to 4pm,6pm to 11pm(Mon-Sun)"|"Average"|"3.2"|"6"
"Gossip Cafe"|"400"|"Chinese,North Indian,Fast Food"|"Raipur"|"Samta Colony"|"https://www.zomato.com/raipur/gossip-cafe-samta-colony/info"|"46"|"Quick Bites"|"1pm to 1030pm(Mon-Sun)"|"Average"|"3.0"|"7"
"Hotel Sun-Om"|"400"|"Chinese,Mughlai,North Indian"|"Raipur"|"Moudhapara"|"https://www.zomato.com/raipur/hotel-sun-om-moudhapara/info"|"46"|"Casual Dining"|"730am to 11pm(Mon-Sun)"|"Average"|"3.0"|"4"
