"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Kolkata Kitchen"|"400"|"North Indian,Chinese,Mughlai"|"Ranchi"|"Kantatoli"|"https://www.zomato.com/ranchi/kolkata-kitchen-kantatoli/info"|"41"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Average"|"3.3"|"11"
"Silly Seasons"|"300"|"North Indian,Italian"|"Ranchi"|"Kadru"|"https://www.zomato.com/ranchi/silly-seasons-kadru/info"|"41"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"14"
"Retox Restaurant"|"400"|"North Indian,Chinese"|"Ranchi"|"Ashok Nagar"|"https://www.zomato.com/ranchi/retox-restaurant-ashok-nagar/info"|"41"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"15"
"Joy Town"|"800"|"North Indian,Chinese"|"Ranchi"|"Hindpiri"|"https://www.zomato.com/ranchi/joy-town-hindpiri/info"|"41"|"Casual Dining"|"9am to 1130pm(Mon-Sun)"|"Average"|"2.9"|"6"
"J-FCR"|"200"|"Chinese"|"Ranchi"|"Kadru"|"https://www.zomato.com/ranchi/j-fcr-kadru/info"|"41"|"Quick Bites"|"1pm to 11pm(Mon-Sun)"|"Average"|"3.1"|"6"
"Champaran Meat House"|"300"|"North Indian"|"Ranchi"|"Hatia"|"https://www.zomato.com/ranchi/champaran-meat-house-hatia/info"|"41"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Good"|"3.5"|"15"
"Hotel Blues Shivalik"|"800"|"North Indian,South Indian,Chinese"|"Ranchi"|"Kanka"|"https://www.zomato.com/ranchi/hotel-blues-shivalik-kanka/info"|"41"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"6"
"Wings"|"150"|"Chinese"|"Ranchi"|"Ahirtoli"|"https://www.zomato.com/ranchi/wings-ahirtoli/info"|"41"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Zishan Ice Cream"|"150"|"Ice Cream,Desserts"|"Ranchi"|"Kanka"|"https://www.zomato.com/ranchi/zishan-ice-cream-kanka/info"|"41"|"Dessert Parlor"|"10am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Hot Point Restaurant"|"500"|"North Indian,Chinese"|"Ranchi"|"Kanka"|"https://www.zomato.com/ranchi/hot-point-restaurant-kanka/info"|"41"|"Casual Dining"|"10am to 11pm(Mon-Sun)"|"Average"|"3.1"|"5"
"Ranchi Sweets"|"200"|"Desserts"|"Ranchi"|"Ratu"|"https://www.zomato.com/ranchi/ranchi-sweets-ratu/info"|"41"|"Sweet Shop"|"7am to 11pm(Mon-Sun)"|"Average"|"3.0"|"4"
"Konark Cafeteria"|"300"|"Chinese,North Indian"|"Ranchi"|"Dhurwa"|"https://www.zomato.com/ranchi/konark-cafeteria-dhurwa/info"|"41"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Average"|"2.8"|"9"
"Amrapali Khana Khazana"|"400"|"North Indian,Chinese"|"Ranchi"|"Lalpur"|"https://www.zomato.com/ranchi/amrapali-khana-khazana-lalpur/info"|"41"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Average"|"3.1"|"4"
"Tiffin Tales"|"300"|"North Indian,Biryani"|"Ranchi"|"Ahirtoli"|"https://www.zomato.com/ranchi/tiffin-tales-ahirtoli/info"|"41"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Rollick Exclusive Ice-cream Parlor"|"100"|"Desserts"|"Ranchi"|"Lalpur"|"https://www.zomato.com/ranchi/rollick-exclusive-ice-cream-parlor-lalpur/info"|"41"|"Dessert Parlor"|"130pm to 11pm(Mon-Sun)"|"Average"|"3.0"|"4"
