"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Fast Food Man Veg Biryani"|"100"|"North Indian"|"Jhansi"|"Purana Sahar"|"https://www.zomato.com/jhansi/fast-food-man-veg-biryani-purana-sahar/info"|"10"|"Quick Bites"|"12noon to 9pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Sahil Foods"|"100"|"Biryani,Fast Food"|"Jhansi"|"Nagra"|"https://www.zomato.com/jhansi/sahil-foods-nagra/info"|"10"|"Quick Bites"|"12noon to 9pm(Mon,Wed,Thu,Fri,Sat,Sun)..."|"None"|"NEW"|"NEW"
"The Bawarchi"|"250"|"North Indian"|"Jhansi"|"Civil Lines"|"https://www.zomato.com/jhansi/the-bawarchi-civil-lines/info"|"10"|"Quick Bites"|"12noon to 930pm(Mon,Wed,Thu,Fri,Sat,Sun)..."|"Average"|"3.2"|"5"
"Mobile Fish & Chicken Corner"|"200"|"North Indian,Mughlai"|"Jhansi"|"Bundelkhand University"|"https://www.zomato.com/jhansi/mobile-fish-chicken-corner-bundelkhand-university/info"|"10"|"Quick Bites"|"7am to 10pm(Mon-Sun)"|"Average"|"3.2"|"4"
"Archana Chat Bhandar"|"100"|"South Indian,Fast Food"|"Jhansi"|"Civil Lines"|"https://www.zomato.com/jhansi/archana-chat-bhandar-civil-lines/info"|"10"|"Quick Bites"|"130pm to 10pm(Mon,Wed,Thu,Fri,Sat,Sun)..."|"None"|"NEW"|"NEW"
"New Roti Boti"|"150"|"North Indian"|"Jhansi"|"Purana Sahar"|"https://www.zomato.com/jhansi/new-roti-boti-purana-sahar/info"|"10"|"Quick Bites"|"4pm to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Pradeep Doodh Bhandar"|"200"|"Street Food,Mithai"|"Jhansi"|"Cantt"|"https://www.zomato.com/jhansi/pradeep-doodh-bhandar-cantt/info"|"10"|"Quick Bites"|"6am to 930pm(Mon-Sun)"|"Average"|"3.2"|"4"
"Chaurasiya Chat Bhandar"|"100"|"Fast Food"|"Jhansi"|"Sipri Bazaar"|"https://www.zomato.com/jhansi/chaurasiya-chat-bhandar-sipri-bazaar/info"|"10"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Lucknow Haat"|"100"|"Biryani,Mughlai"|"Jhansi"|"Rajghat Colony"|"https://www.zomato.com/jhansi/lucknow-haat-rajghat-colony/info"|"10"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"New Delhi Chat Bhandar"|"100"|"Street Food,Chinese,South Indian,Fast Food"|"Jhansi"|"Bundelkhand University"|"https://www.zomato.com/jhansi/new-delhi-chat-bhandar-1-bundelkhand-university/info"|"10"|"Quick Bites"|"1pm to 930pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Sweet Valley Ice Cream Parlour"|"300"|"Ice Cream,Desserts"|"Jhansi"|"Civil Lines"|"https://www.zomato.com/jhansi/sweet-valley-ice-cream-parlour-civil-lines/info"|"10"|"Dessert Parlor"|"11am to 10pm(Mon-Sun)"|"Average"|"3.3"|"6"
"Bhatia Namkeen & Bakers"|"100"|"Bakery"|"Jhansi"|"Jhokan Bagh"|"https://www.zomato.com/jhansi/bhatia-namkeen-bakers-jhokan-bagh/info"|"10"|"Bakery"|"10am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Manpasand Dhabeli Corner"|"100"|"Fast Food"|"Jhansi"|"Cantt"|"https://www.zomato.com/jhansi/manpasand-dhabeli-corner-cantt/info"|"10"|"Quick Bites"|"4am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Kailash Veg Foods"|"100"|"North Indian"|"Jhansi"|"Ansal Colony"|"https://www.zomato.com/jhansi/kailash-veg-foods-ansal-colony/info"|"10"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Jhansi Foods"|"100"|"Biryani"|"Jhansi"|"Purana Sahar"|"https://www.zomato.com/jhansi/jhansi-foods-purana-sahar/info"|"10"|"Quick Bites"|"11am to 9pm(Mon-Sun)"|"None"|"NEW"|"NEW"
