"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Brewers - The Coffee Bar"|"500"|"Cafe"|"Jammu"|"Old Heritage City"|"https://www.zomato.com/jammu/brewers-the-coffee-bar-old-heritage-city/info"|"1"|"Café"|"8am to 11pm(Mon-Sun)"|"Excellent"|"4.6"|"211"
"Humpty Dumpty"|"300"|"Pizza,Burger,Fast Food"|"Jammu"|"Nanak Nagar"|"https://www.zomato.com/jammu/humpty-dumpty-nanak-nagar/info"|"1"|"none"|"11am to 11pm(Mon-Sun)"|"Excellent"|"4.6"|"231"
"RMP Restaurant"|"300"|"Indian,Chinese"|"Jammu"|"Shastri Nagar"|"https://www.zomato.com/jammu/rmp-restaurant-shastri-nagar/info"|"1"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Excellent"|"4.6"|"231"
"Nox Cafe & Bar"|"600"|"Continental,Chinese,Italian,Modern Indian"|"Jammu"|"Trikuta Nagar"|"https://www.zomato.com/jammu/nox-cafe-bar-trikuta-nagar/info"|"1"|"Casual Dining"|"12noon to 12midnight(Mon-Sun)"|"Very Good"|"4.3"|"214"
"Domino's Pizza"|"700"|"Pizza,Fast Food"|"Jammu"|"Trikuta Nagar"|"https://www.zomato.com/jammu/dominos-pizza-trikuta-nagar/info"|"1"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Very Good"|"4.0"|"265"
"My Burger's Lab"|"250"|"Burger,Fast Food"|"Jammu"|"Trikuta Nagar"|"https://www.zomato.com/jammu/my-burgers-lab-trikuta-nagar/info"|"1"|"none"|"11am to 11pm(Mon-Sun)"|"Good"|"3.9"|"161"
"Nomad Cafe"|"200"|"Fast Food"|"Jammu"|"Trikuta Nagar"|"https://www.zomato.com/jammu/nomad-cafe-trikuta-nagar/info"|"1"|"Quick Bites"|"11am to 1030pm(Mon-Sun)"|"Good"|"3.9"|"95"
"Mango"|"300"|"North Indian,Continental,Italian,Beverages"|"Jammu"|"Trikuta Nagar"|"https://www.zomato.com/jammu/mango-trikuta-nagar/info"|"1"|"Quick Bites"|"1030am to 1030pm(Mon-Sun)"|"Very Good"|"4.2"|"128"
"Kaffberry"|"250"|"Cafe,Bakery"|"Jammu"|"Channi Himmat"|"https://www.zomato.com/jammu/kaffberry-3-channi-himmat/info"|"1"|"Café"|"11am to 1030pm(Mon-Sun)"|"Very Good"|"4.3"|"156"
"Buffet Hut"|"600"|"North Indian"|"Jammu"|"Gandhi Nagar"|"https://www.zomato.com/jammu/buffet-hut-gandhi-nagar/info"|"1"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Very Good"|"4.0"|"192"
"Pahalwan's"|"300"|"Fast Food,Desserts,North Indian"|"Jammu"|"Channi Himmat"|"https://www.zomato.com/jammu/pahalwans-channi-himmat/info"|"1"|"Food Court"|"11am to 11pm(Mon-Sun)"|"Very Good"|"4.0"|"105"
"KC 360"|"400"|"North Indian,Fast Food"|"Jammu"|"Resham Ghar Colony"|"https://www.zomato.com/jammu/kc-360-resham-ghar-colony/info"|"1"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"86"
"Cafe Scootervala"|"700"|"Cafe,Modern Indian"|"Jammu"|"Trikuta Nagar"|"https://www.zomato.com/jammu/cafe-scootervala-trikuta-nagar/info"|"1"|"Café"|"12noon to 11pm(Mon-Sun)"|"Very Good"|"4.1"|"127"
"KC 360 Restaurant & Bakery"|"300"|"Bakery,Fast Food"|"Jammu"|"Trikuta Nagar"|"https://www.zomato.com/jammu/kc-360-restaurant-bakery-trikuta-nagar/info"|"1"|"Bakery"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"80"
"The Brewbakers"|"250"|"Bakery,Fast Food"|"Jammu"|"Channi Himmat"|"https://www.zomato.com/jammu/the-brewbakers-channi-himmat/info"|"1"|"Bakery"|"1030am to 11pm(Mon-Tue),11am to 11pm(Wed-Sun)"|"Good"|"3.9"|"97"
