"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Skyzz"|"700"|"Chinese,Fast Food,North Indian,Italian,Mexican"|"Jodhpur"|"Cantt Area"|"https://www.zomato.com/jodhpur/skyzz-cantt-area/info"|"6"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"77"
"Evening Point"|"100"|"Fast Food"|"Jodhpur"|"Sardarpura"|"https://www.zomato.com/jodhpur/evening-point-sardarpura/info"|"6"|"Quick Bites"|"4pm to 10pm(Mon-Sun)"|"Good"|"3.8"|"48"
"Guru Nanak Lassi and Fast Food"|"0"|"Fast Food,Beverages"|"Jodhpur"|"Chopasni Housing Board"|"https://www.zomato.com/jodhpur/guru-nanak-lassi-and-fast-food-chopasni-housing-board/info"|"6"|"Casual Dining"|"10am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"The Secret Recipe"|"500"|"North Indian,Italian,Chinese,South Indian,Rajasthani"|"Jodhpur"|"Sardarpura"|"https://www.zomato.com/jodhpur/the-secret-recipe-sardarpura/info"|"6"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.7"|"52"
"Fredy Foods"|"400"|"Pizza,Chinese,Ice Cream"|"Jodhpur"|"Chopasni Housing Board"|"https://www.zomato.com/jodhpur/fredy-foods-chopasni-housing-board/info"|"6"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Very Good"|"4.0"|"44"
"Arora Namkeen"|"100"|"Mithai"|"Jodhpur"|"Paota"|"https://www.zomato.com/jodhpur/arora-namkeen-paota/info"|"6"|"none"|"9am to 730pm(Mon-Sun)"|"Good"|"3.5"|"11"
"Chandu Restaurant"|"250"|"North Indian"|"Jodhpur"|"Chopasni Housing Board"|"https://www.zomato.com/jodhpur/chandu-restaurant-chopasni-housing-board/info"|"6"|"none"|"10am to 11pm(Mon-Sun)"|"Good"|"3.9"|"45"
"Mughal Darbar Chinese Chicken Corner"|"400"|"Mughlai"|"Jodhpur"|"Kabir Nagar"|"https://www.zomato.com/jodhpur/mughal-darbar-chinese-chicken-corner-kabir-nagar/info"|"6"|"Quick Bites"|"1pm to 1am(Mon-Sun)"|"Good"|"3.8"|"59"
"Swagat Ice Cream Parlour and Juice Corner"|"200"|"Desserts,Juices"|"Jodhpur"|"Ratanada"|"https://www.zomato.com/jodhpur/swagat-ice-cream-parlour-and-juice-corner-ratanada/info"|"6"|"Dessert Parlor"|"945am to 1015pm(Mon-Sun)"|"Average"|"3.4"|"22"
"Kikis Cafe"|"500"|"Burger,Sandwich,Pizza,Rolls,Chinese,Fast Food"|"Jodhpur"|"Paota"|"https://www.zomato.com/jodhpur/kikis-cafe-2-paota/info"|"6"|"Quick Bites"|"230pm to 10pm(Mon,Tue,Wed,Fri,Sat,Sun)..."|"Good"|"3.7"|"35"
"Kothari juice & Ice Cream"|"200"|"Juices,Ice Cream"|"Jodhpur"|"Paota"|"https://www.zomato.com/jodhpur/kothari-juice-ice-cream-paota/info"|"6"|"Beverage Shop"|"11am to 11pm(Mon-Sun)"|"Good"|"3.6"|"44"
"Dabbawala Thali House"|"400"|"North Indian"|"Jodhpur"|"Basni"|"https://www.zomato.com/jodhpur/dabbawala-thali-house-basni/info"|"6"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Good"|"3.7"|"23"
"Goli"|"150"|"Street Food"|"Jodhpur"|"Sardarpura"|"https://www.zomato.com/jodhpur/goli-1-sardarpura/info"|"6"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Good"|"3.7"|"35"
"Jaljog Khatri Namkeen"|"100"|"Street Food"|"Jodhpur"|"Shastri Nagar"|"https://www.zomato.com/jodhpur/jaljog-khatri-namkeen-shastri-nagar/info"|"6"|"Quick Bites"|"7am to 9pm(Mon-Sun)"|"Good"|"3.8"|"24"
"Suman Vilas Namkeen and Sweets"|"100"|"Mithai,Fast Food"|"Jodhpur"|"Paota"|"https://www.zomato.com/jodhpur/suman-vilas-namkeen-and-sweets-paota/info"|"6"|"Sweet Shop"|"8am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
