"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Hotel Royal Biryani"|"300"|"Biryani,South Indian"|"Coimbatore"|"Podanur"|"https://www.zomato.com/coimbatore/hotel-royal-biryani-podanur/info"|"34"|"Quick Bites"|"8am to 10pm(Mon-Sun)"|"Average"|"2.9"|"6"
"Amminis"|"150"|"Mithai,Street Food"|"Coimbatore"|"Ganapathy"|"https://www.zomato.com/coimbatore/amminis-ganapathy/info"|"34"|"Sweet Shop"|"930am to 930pm(Mon-Sun)"|"Not rated"|"-"|"-"
"All Grains Food Product"|"300"|"Healthy Food,Mithai"|"Coimbatore"|"Singanallur"|"https://www.zomato.com/coimbatore/all-grains-food-product-singanallur/info"|"34"|"none"|"9am to 6pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Shree Maha Foods"|"200"|"Fast Food"|"Coimbatore"|"Peelamedu"|"https://www.zomato.com/coimbatore/shree-maha-foods-peelamedu/info"|"34"|"Quick Bites"|"11am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Nila Restaurant"|"600"|"South Indian"|"Coimbatore"|"Thudiyalur"|"https://www.zomato.com/coimbatore/nila-restaurant-thudiyalur/info"|"34"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"The Cake Point"|"300"|"Bakery"|"Coimbatore"|"Sivanadha Colony"|"https://www.zomato.com/coimbatore/the-cake-point-sivanadha-colony/info"|"34"|"Bakery"|"10am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Fall In Cakes"|"200"|"Bakery,Desserts,Pizza,Burger"|"Coimbatore"|"Peelamedu"|"https://www.zomato.com/coimbatore/fall-in-cakes-peelamedu/info"|"34"|"Bakery"|"10am to 10pm(Mon-Sun)"|"Average"|"3.0"|"4"
"7days"|"150"|"Bakery,Desserts"|"Coimbatore"|"Nehru Stadium"|"https://www.zomato.com/coimbatore/7days-nehru-stadium/info"|"34"|"Bakery"|"9am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Ganga Mess"|"200"|"South Indian"|"Coimbatore"|"Ramanathapuram"|"https://www.zomato.com/coimbatore/ganga-mess-ramanathapuram/info"|"34"|"Quick Bites"|"7am to 10pm(Mon-Sun)"|"Average"|"3.1"|"5"
"Cane Spot"|"150"|"Beverages"|"Coimbatore"|"Gandhipuram"|"https://www.zomato.com/coimbatore/cane-spot-3-gandhipuram/info"|"34"|"Beverage Shop"|"10am to 9pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Eat@"|"250"|"Fast Food,Burger,Sandwich"|"Coimbatore"|"Vadavalli"|"https://www.zomato.com/coimbatore/eat@-vadavalli/info"|"34"|"Quick Bites"|"1130am to 1030pm(Mon,Tue,Wed,Thu,Fri,Sun)..."|"Not rated"|"-"|"-"
"Sri Krishna Sweets House"|"500"|"Mithai"|"Coimbatore"|"Race Course"|"https://www.zomato.com/coimbatore/sri-krishna-sweets-house-race-course/info"|"34"|"Sweet Shop"|"8am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"D' Smoky Food Garage"|"400"|"BBQ"|"Coimbatore"|"Prozone Mall-- Ganapathy"|"https://www.zomato.com/coimbatore/d-smoky-food-garage-1-saravanampatty/info"|"34"|"Food Truck"|"Closed(Mon-Fri),4pm to 11pm(Sat-Sun)"|"Not rated"|"-"|"-"
"Nala's Kitchen"|"350"|"North Indian,South Indian,Chinese"|"Coimbatore"|"Singanallur"|"https://www.zomato.com/coimbatore/nalas-kitchen-singanallur/info"|"34"|"Quick Bites"|"1230pm to 330pm,630pm to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Iyal Vanigam"|"250"|"South Indian"|"Coimbatore"|"Ramanathapuram"|"https://www.zomato.com/coimbatore/iyal-vanigam-ramanathapuram/info"|"34"|"Casual Dining"|"1230pm to 330pm(Mon-Sun)"|"Not rated"|"-"|"-"
