"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Ashok Bhavan"|"200"|"South Indian,Fast Food"|"Kochi"|"Kacheripady"|"https://www.zomato.com/kochi/ashok-bhavan-kacherippady/info"|"30"|"Quick Bites"|"630am to 1030pm(Mon-Sun)"|"Average"|"2.7"|"21"
"Aladdin's"|"250"|"Arabian,Chinese,Fast Food"|"Kochi"|"Kadavanthra"|"https://www.zomato.com/kochi/aladdins-kadavanthra/info"|"30"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"12"
"Sri Krishna Sweets"|"100"|"Mithai"|"Kochi"|"Vyttila"|"https://www.zomato.com/kochi/sri-krishna-sweets-vyttila/info"|"30"|"Sweet Shop"|"830am to 830pm(Mon-Sun)"|"Good"|"3.6"|"19"
"Chariot Beach Restaurant"|"500"|"South Indian,North Indian,Chinese,Seafood"|"Kochi"|"Fort Kochi"|"https://www.zomato.com/kochi/chariot-beach-restaurant-fort-kochi/info"|"30"|"Quick Bites"|"8am to 11pm(Mon-Sun)"|"Average"|"2.7"|"20"
"Timur Kachi Biriyani"|"300"|"Biryani"|"Kochi"|"Edappally"|"https://www.zomato.com/kochi/timur-kachi-biriyani-edappally/info"|"30"|"Quick Bites"|"12noon to 11pm(Mon-Sun)"|"Average"|"2.8"|"24"
"Nova Cuisine by Bread World"|"500"|"Biryani,South Indian,North Indian,Kerala"|"Kochi"|"Elamkulam"|"https://www.zomato.com/kochi/nova-cuisine-by-bread-world-elamkulam/info"|"30"|"Casual Dining"|"9am to 9pm(Mon-Sun)"|"Good"|"3.7"|"19"
"Al-Saj Restaurant"|"300"|"Arabian,Chinese"|"Kochi"|"Aluva"|"https://www.zomato.com/kochi/al-saj-restaurant-aluva/info"|"30"|"Quick Bites"|"7am to 10pm(Mon-Sun)"|"Average"|"2.9"|"29"
"Goli Vada Pav No. 1"|"150"|"Street Food"|"Kochi"|"Elamkulam"|"https://www.zomato.com/kochi/goli-vada-pav-no--elamkulam/info"|"30"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Average"|"3.3"|"22"
"The Royal Gourmet"|"900"|"Continental,Chinese,South Indian,North Indian"|"Kochi"|"Cochin Palace-- Kadavanthra"|"https://www.zomato.com/kochi/the-royal-gourmet-elamkulam/info"|"30"|"Casual Dining"|"7am to 1030pm(Mon-Sun)"|"Average"|"3.4"|"5"
"Salt N Pepper"|"700"|"Kerala,French,European,Seafood"|"Kochi"|"Fort Kochi"|"https://www.zomato.com/kochi/salt-n-pepper-fort-kochi/info"|"30"|"Casual Dining"|"10am to 11pm(Mon-Sun)"|"Good"|"3.5"|"16"
"Aussies Cafe"|"300"|"Cafe"|"Kochi"|"Vyttila"|"https://www.zomato.com/kochi/aussies-cafe-3-vyttila/info"|"30"|"Café"|"10am to 10pm(Mon-Sun)"|"Average"|"2.8"|"9"
"Yellow Chips"|"150"|"Kerala"|"Kochi"|"Elamakkara"|"https://www.zomato.com/kochi/yellow-chips-elamakkara/info"|"30"|"none"|"930am to 9pm(Mon-Sun)"|"Good"|"3.5"|"22"
"Kulukis"|"250"|"Beverages"|"Kochi"|"Kakkanad"|"https://www.zomato.com/kochi/kulukis-kakkanad/info"|"30"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Good"|"3.5"|"10"
"Royal Food Park"|"350"|"Kerala,Chinese,North Indian"|"Kochi"|"Marad"|"https://www.zomato.com/kochi/royal-food-park-marad/info"|"30"|"Casual Dining"|"930am to 10pm(Mon-Sun)"|"Average"|"3.4"|"28"
"Breeze Hotel"|"400"|"Kerala"|"Kochi"|"MG Road"|"https://www.zomato.com/kochi/breeze-hotel-mg-road/info"|"30"|"Casual Dining"|"10am to 11pm(Mon-Sun)"|"Average"|"2.7"|"23"
