"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Cafe @ Nettoor"|"500"|"Cafe,South Indian,North Indian"|"Kochi"|"Thevera"|"https://www.zomato.com/kochi/cafe-nettoor-thevara/info"|"56"|"Café"|"8am to 12noon,530pm to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Cafe Mojo"|"350"|"Seafood,Kerala"|"Kochi"|"Fort Kochi"|"https://www.zomato.com/kochi/cafe-mojo-1-fort-kochi/info"|"56"|"Casual Dining"|"NA"|"Not rated"|"-"|"-"
"Best Biryani"|"200"|"Kerala,South Indian"|"Kochi"|"MG Road"|"https://www.zomato.com/kochi/best-biryani-mg-road/info"|"56"|"Quick Bites"|"NA"|"Not rated"|"-"|"-"
"Alchemy Xtracts"|"250"|"Juices"|"Kochi"|"Kakkanad"|"https://www.zomato.com/kochi/alchemy-xtracts-1-kakkanad/info"|"56"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Blue Ocean Family Restaurant"|"600"|"Continental,Chinese,North Indian,South Indian"|"Kochi"|"Chullickal"|"https://www.zomato.com/kochi/blue-ocean-family-restaurant-chullickal/info"|"56"|"Casual Dining"|"730am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Pachakurumulaku"|"300"|"Kerala"|"Kochi"|"Kaloor"|"https://www.zomato.com/kochi/pachakurumulaku-kaloor/info"|"56"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Aiswarya - Since 1981"|"300"|"South Indian"|"Kochi"|"Pallimukku"|"https://www.zomato.com/kochi/aiswarya-since-1981-pallimukku/info"|"56"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Coftea"|"300"|"Cafe"|"Kochi"|"Thevera"|"https://www.zomato.com/kochi/coftea-thevara/info"|"56"|"Café"|"1030am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Greenland Restaurant"|"0"|"North Indian,South Indian"|"Kochi"|"Pallimukku"|"https://www.zomato.com/kochi/hotel-greenland-restaurant-pallimukku/info"|"56"|"Casual Dining"|"730am to 930pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Liso Chocolatier"|"500"|"Desserts"|"Kochi"|"Edappally"|"https://www.zomato.com/kochi/liso-chocolatier-edappally/info"|"56"|"Kiosk"|"10am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Star Fried Chicken"|"300"|"Fast Food"|"Kochi"|"Fort Kochi"|"https://www.zomato.com/kochi/star-fried-chicken-1-fort-kochi/info"|"56"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Garam Masala"|"300"|"North Indian,Chinese,South Indian,Arabian"|"Kochi"|"Kakkanad"|"https://www.zomato.com/kochi/garam-masala-kakkanad/info"|"56"|"Quick Bites"|"1130am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Kartus Kitchen Tea Shop"|"150"|"Indian"|"Kochi"|"Edappally"|"https://www.zomato.com/kochi/kartus-kitchen-tea-shop-edappally/info"|"56"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hotel Broadway"|"400"|"South Indian"|"Kochi"|"Marine Drive"|"https://www.zomato.com/kochi/hotel-broadway-marine-drive/info"|"56"|"Casual Dining"|"7am to 730pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Daily Bytes Solutions"|"400"|"North Indian,South Indian"|"Kochi"|"Panampilly Nagar"|"https://www.zomato.com/kochi/daily-bytes-solutions-panampilly-nagar/info"|"56"|"Casual Dining"|"11am to 3pm,5pm to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
