"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Shri Parasnath Misthan Bhandar"|"300"|"Mithai,Street Food"|"Agra"|"Mantola"|"https://www.zomato.com/agra/shri-parasnath-misthan-bhandar-mantola/info"|"27"|"Sweet Shop"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Shri Raj Bhojnalya"|"200"|"North Indian"|"Agra"|"Civil Lines"|"https://www.zomato.com/agra/shri-raj-bhojnalya-civil-lines/info"|"27"|"Bhojanalya"|"11am to 5pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Anna Purna Canteen"|"250"|"North Indian"|"Agra"|"Civil Lines"|"https://www.zomato.com/agra/anna-purna-canteen-civil-lines/info"|"27"|"Quick Bites"|"7am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Pracheen Petha"|"100"|"Desserts,Mithai"|"Agra"|"Mantola"|"https://www.zomato.com/agra/pracheen-petha-1-mantola/info"|"27"|"Sweet Shop"|"9am to 1030pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Radha Swami Chinese Fast Food"|"100"|"North Indian,Chinese,Street Food"|"Agra"|"Tajganj"|"https://www.zomato.com/agra/radha-swami-chinese-fast-food-tajganj/info"|"27"|"Quick Bites"|"12noon to 8pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Lucky's Cafe"|"400"|"Fast Food,Cafe,North Indian"|"Agra"|"Tajganj"|"https://www.zomato.com/agra/luckys-cafe-tajganj/info"|"27"|"Café"|"12noon to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Amrut Restaurant"|"300"|"North Indian"|"Agra"|"Dayal Bagh"|"https://www.zomato.com/agra/amrut-restaurant-dayal-bagh/info"|"27"|"Quick Bites"|"12noon to 6pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Gun - Gun Confectionery"|"100"|"Fast Food"|"Agra"|"Shahganj"|"https://www.zomato.com/agra/gun-gun-confectionery-shahganj/info"|"27"|"none"|"8am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Brijwasi Sweet House"|"400"|"Mithai,Desserts"|"Agra"|"Dayal Bagh"|"https://www.zomato.com/agra/brijwasi-sweet-house-dayal-bagh/info"|"27"|"Sweet Shop"|"9am to 10pm(Mon-Sun)"|"None"|"NEW"|"NEW"
"Gupta Sweets"|"400"|"Mithai"|"Agra"|"Kamla Nagar"|"https://www.zomato.com/agra/gupta-sweets-kamla-nagar/info"|"27"|"Sweet Shop"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Shiva Bhojhnalaya"|"200"|"North Indian"|"Agra"|"Sikandra"|"https://www.zomato.com/agra/shiva-bhojhnalaya-sikandra/info"|"27"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Gori Shankar Fruit &  Punchshake Corner"|"100"|"Beverages"|"Agra"|"Sikandra"|"https://www.zomato.com/agra/gori-shankar-fruit-punchshake-corner-sikandra/info"|"27"|"Beverage Shop"|"12noon to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Krishna Namkeen and Sweet"|"200"|"Mithai"|"Agra"|"Shahganj"|"https://www.zomato.com/agra/krishna-namkeen-and-sweet-shahganj/info"|"27"|"Sweet Shop"|"8am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hiralal Food Corner"|"250"|"Fast Food"|"Agra"|"Civil Lines"|"https://www.zomato.com/agra/hiralal-food-corner-civil-lines/info"|"27"|"Quick Bites"|"930am to 9pm(Mon-Sun)"|"Not rated"|"-"|"-"
"VR Food Zone"|"250"|"Indian"|"Agra"|"Dayal Bagh"|"https://www.zomato.com/agra/vr-food-zone-dayal-bagh/info"|"27"|"Quick Bites"|"12noon to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
